date,SC_ET_walls_south_Q_kWh,SC_ET_walls_south_m2,SC_ET_walls_north_Q_kWh,SC_ET_walls_north_m2,SC_ET_roofs_top_Q_kWh,SC_ET_roofs_top_m2,SC_ET_walls_east_Q_kWh,SC_ET_walls_east_m2,SC_ET_walls_west_Q_kWh,SC_ET_walls_west_m2,area_SC_m2,radiation_kWh,Q_SC_gen_kWh,mcp_SC_kWperC,Eaux_SC_kWh,Q_SC_l_kWh,T_SC_sup_C,T_SC_re_C
2009-01-03 03:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 04:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 05:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 06:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 07:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 08:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 09:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,4.41,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 10:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,86.02,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 11:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,123.20,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 12:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,130.68,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 13:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,111.28,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 14:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,71.69,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 15:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.23,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 16:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 17:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 18:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 19:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 20:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 21:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 22:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-03 23:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 00:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 01:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 02:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 03:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 04:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 05:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 06:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 07:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 08:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 09:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 10:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,35.41,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 11:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,45.89,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 12:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,44.59,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 13:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,45.85,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 14:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,17.17,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 15:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 16:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 17:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 18:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 19:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 20:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 21:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 22:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-04 23:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 00:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 01:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 02:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 03:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 04:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 05:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 06:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 07:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 08:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 09:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 10:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,54.28,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 11:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,74.05,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 12:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,70.59,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 13:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,62.01,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 14:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,60.35,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 15:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 16:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 17:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 18:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 19:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 20:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 21:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 22:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-05 23:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 00:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 01:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 02:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 03:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 04:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 05:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 06:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 07:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 08:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 09:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,3.53,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 10:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,80.20,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 11:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,110.38,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 12:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,127.56,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 13:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,103.45,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 14:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,71.05,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 15:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,36.69,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 16:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 17:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 18:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 19:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 20:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 21:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 22:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-06 23:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 00:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 01:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 02:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 03:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 04:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 05:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 06:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 07:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 08:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 09:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,4.32,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 10:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,83.42,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 11:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,158.61,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 12:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,127.25,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 13:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,52.77,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 14:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,66.31,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 15:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,36.19,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 16:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 17:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 18:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 19:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 20:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 21:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 22:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-07 23:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 00:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 01:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 02:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 03:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 04:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 05:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 06:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 07:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 08:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 09:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,3.15,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 10:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,72.24,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 11:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,99.40,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 12:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,103.23,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 13:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,94.24,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 14:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,69.36,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 15:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,36.52,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 16:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 17:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
2009-01-08 18:00:00+01:00,0,0,0,0,0.00,692.24,0,0,0,0,692.24,0.00,0.00,0.00,0.00,0.00,75.00,nan
