NODE0,NODE1,NODE2,NODE3,NODE4,NODE5,NODE6,NODE7,NODE8,NODE9,NODE10,NODE11,NODE12,NODE13,NODE14,NODE15,NODE16,NODE17,NODE18,NODE19,NODE20,NODE21,NODE22,NODE23,NODE24,NODE25,NODE26,NODE27,NODE28,NODE29,NODE30,NODE31,NODE32,NODE33,NODE34,NODE35,NODE36,NODE37,NODE38
26848.59,20045.38,20551.92,21064.828,27784.814,26093.39,27511.498,27054.4,27232.357,20501.217,17894.516,27824.713,25847.703,6154.9995,25530.707,19091.475,27529.984,20449.768,26682.053,24247.658,21064.828,19733.553,26166.898,27368.264,26447.857,19568.281,21495.87,21647.965,26513.04,24561.324,26587.756,20697.693,25279.518,21064.828,14968.828,26750.318,27687.617,20190.164,199278.61
17454.408,11117.704,11200.097,15526.183,18190.781,16855.373,17986.164,17618.17,17780.086,11158.243,8995.901,18219.465,16659.793,6230.8525,16414.646,10053.217,17999.928,11177.218,17373.832,15308.986,15526.183,10552.246,16908.725,17867.725,17136.078,10410.39,11939.9,12055.854,17503.83,15573.793,17247.186,11339.705,16180.115,15526.183,9430.185,17376.297,18121.64,10910.469,208885.03
11544.367,5603.026,5340.278,11896.976,12069.434,11102.295,11927.534,11664.037,11790.078,5303.944,3327.442,12086.264,10951.847,5800.976,10786.618,4511.7188,11936.9,5355.9883,11519.099,9635.06,11896.976,4862.39,11149.588,11845.312,11310.252,4762.514,5861.717,5928.8174,11896.976,9893.197,11392.084,5432.893,10484.25,11896.976,5800.976,11487.179,12029.756,5120.5234,215019.44
11571.534,5629.7383,5360.4287,11935.317,12117.262,11114.306,11973.078,11695.671,11832.186,5324.816,3431.2249,12134.802,10961.06,5839.3184,10784.317,4496.951,11982.621,5389.641,11554.43,9725.748,11935.317,4866.0586,11162.408,11884.138,11329.085,4764.7544,5905.097,5979.253,11935.317,9967.914,11413.782,5478.438,10522.395,11935.317,5839.3184,11512.203,12075.898,5135.4243,214970.83
11853.963,5914.566,5631.405,12245.047,12447.505,11357.001,12291.036,11988.822,12136.605,5594.135,3661.992,12466.649,11191.826,6149.048,10993.217,4682.1733,12301.399,5660.76,11832.159,9956.516,12245.047,5092.8975,11409.817,12193.784,11590.567,4986.343,6225.1704,6306.979,12245.047,10198.682,11682.579,5774.748,10753.162,12245.047,6149.048,11789.498,12402.331,5388.8247,214638.8
12912.303,6988.4243,6645.243,13402.513,13674.389,12280.858,13454.353,13084.674,13235.044,6605.0903,4586.251,13699.168,12078.202,7306.5137,11805.184,5413.5767,13468.799,6599.629,12802.701,10875.529,13402.513,5959.866,12341.591,13347.975,12576.972,5824.7993,7416.0293,7536.9336,13402.513,11111.297,12693.999,6806.709,11651.128,13402.513,7306.5137,12829.988,13615.88,6345.1094,213405.6
38627.734,31737.422,32531.734,27295.154,38634.45,38627.734,38636.785,38627.734,38636.785,32531.734,32531.734,38636.785,38627.734,19695.328,38627.734,32531.734,38636.785,32540.785,38636.785,38627.734,11514.54,32531.734,38627.734,38627.734,38627.734,32531.734,32538.447,32540.748,37833.42,38627.734,38627.734,32540.785,38627.734,21196.904,3721.9302,38627.734,38627.734,32531.734,188470.78
29255.816,22612.61,23159.812,21448.748,29260.441,29255.816,29262.047,29255.816,29262.047,23159.812,23159.812,29262.047,29255.816,14403.024,29255.816,23159.812,29262.047,23166.047,29262.047,29255.816,10234.25,23159.812,29255.816,29255.816,29255.816,23159.812,23164.44,23166.012,28708.611,29255.816,29255.816,23166.047,29255.816,17115.03,2357.4287,29255.816,29255.816,23159.812,197845.55
55938.1,48419.55,49842.105,35642.168,55950.137,55938.1,55954.31,55938.1,55954.31,49842.105,49842.105,55954.31,55938.1,24553.508,55938.1,49842.105,55954.31,49858.31,55954.31,55938.1,14540.767,49842.105,55938.1,55938.1,55938.1,49842.105,49854.137,49858.28,54515.55,55938.1,55938.1,49858.31,55938.1,27487.764,3777.6184,55938.1,55938.1,49842.105,171153.12
98791.97,89762.06,92695.96,56933.54,98816.77,98791.97,98825.39,98791.97,98825.39,92695.96,92695.96,98825.39,98791.97,36298.305,98791.97,92695.96,98825.39,92729.41,98825.39,98791.97,22838.488,92695.96,98791.97,98791.97,98791.97,92695.96,92720.77,92729.34,95858.06,98791.97,98791.97,92729.41,98791.97,43757.88,3006.0967,98791.97,98791.97,92695.96,128281.78
22552.646,16059.216,16456.646,16882.45,22556.006,22552.646,22557.176,22552.646,22557.176,16456.646,16456.646,22557.176,22552.646,9931.186,22552.646,16456.646,22557.176,16461.174,22557.176,22552.646,9368.772,16456.646,22552.646,22552.646,22552.646,16456.646,16460.008,16461.121,22155.217,22552.646,22552.646,16461.174,22552.646,13978.87,1079.3087,22552.646,22552.646,16456.646,204550.44
21996.582,15513.96,15900.585,16480.549,21999.854,21996.582,22000.988,21996.582,22000.988,15900.585,15900.585,22000.988,21996.582,9515.271,21996.582,15900.585,22000.988,15904.988,22000.988,21996.582,9302.265,15900.585,21996.582,21996.582,21996.582,15900.585,15903.853,15904.936,21609.96,21996.582,21996.582,15904.988,21996.582,13706.579,951.5511,21996.582,21996.582,15900.585,205106.64
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
12253.476,5990.0093,6157.4756,9864.195,12254.891,12253.476,12255.384,12253.476,12255.384,6157.4756,6157.4756,12255.384,12253.476,173.86073,12253.476,6157.4756,12255.384,6159.3833,12255.384,12253.476,9864.195,6157.4756,12253.476,12253.476,12253.476,6157.4756,6158.8916,6159.3833,12086.009,12253.476,12253.476,6159.3833,12253.476,9864.195,3768.1958,12253.476,12253.476,6157.4756,214852.25
9425.27,3257.1665,3329.2703,8396.547,9425.88,9425.27,9426.092,9425.27,9426.092,3329.2703,3329.2703,9426.092,9425.27,752.9764,9425.27,3329.2703,9426.092,3330.0923,9426.092,9425.27,8396.547,3329.2703,9425.27,9425.27,9425.27,3329.2703,3329.8804,3330.0923,9353.167,9425.27,9425.27,3330.0923,9425.27,8396.547,2300.547,9425.27,9425.27,3329.2703,217681.56
9135.821,2977.4792,3039.8215,8246.369,9136.349,9135.821,9136.532,9135.821,9136.532,3039.8215,3039.8215,9136.532,9135.821,812.31586,9135.821,3039.8215,9136.532,3040.532,9136.532,9135.821,8246.369,3039.8215,9135.821,9135.821,9135.821,3039.8215,3040.3489,3040.532,9073.4795,9135.821,9135.821,3040.532,9135.821,8246.369,2150.3691,9135.821,9135.821,3039.8215,217971.16
13995.62,7673.4087,7899.6196,10768.211,13997.532,13995.62,13998.197,13995.62,13998.197,7899.6196,7899.6196,13998.197,13995.62,182.9682,13995.62,7899.6196,13998.197,7902.1973,13998.197,13995.62,10768.211,7899.6196,13995.62,13995.62,13995.62,7899.6196,7901.5327,7902.1973,13769.408,13995.62,13995.62,7902.1973,13995.62,10768.211,4672.211,13995.62,13995.62,7899.6196,213109.45
22425.066,15818.634,16329.068,15142.6045,22429.385,22425.066,22430.885,22425.066,22430.885,16329.068,16329.068,22430.885,22425.066,1908.8391,22425.066,16329.068,22430.885,16334.884,22430.885,22425.066,15142.6045,16329.068,22425.066,22425.066,22425.066,16329.068,16333.384,16334.884,21914.63,22425.066,22425.066,16334.884,22425.066,15142.6045,9046.604,22425.066,22425.066,16329.068,204676.72
12411.4795,6142.6846,6315.481,9946.166,12412.941,12411.4795,12413.449,12411.4795,12413.449,6315.481,6315.481,12413.449,12411.4795,141.4479,12411.4795,6315.481,12413.449,6317.4487,12413.449,12411.4795,9946.166,6315.481,12411.4795,12411.4795,12411.4795,6315.481,6316.9414,6317.4487,12238.684,12411.4795,12411.4795,6317.4487,12411.4795,9946.166,3850.1663,12411.4795,12411.4795,6315.481,214694.2
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,1190.7501,1190.7501,7286.7495,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,7286.7495,7286.7495,1190.7501,219820.94
