B1005,B1006,B1001,B1011,B1014,B1008,B1000,B1007,B1003,B1004,B1012,B1013,B1010,B1002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.050037038,0.0026339951,0.0,0.28230804,0.0,0.0,0.0,0.0009476238,0.10033989,0.0,0.0
0.0,0.0,0.0,0.046587348,0.004039779,0.0,0.26243585,0.0,0.0,0.0,0.0007074586,0.09277284,0.0,0.0
0.0,0.0,0.0,0.043462116,0.005125049,0.0,0.24432486,0.0,0.0,0.0,0.0006757758,0.085894555,0.0,0.0
0.0,0.0,0.0,0.04122767,0.0062386747,0.0,0.23145427,0.0,0.0,0.0,0.00065278314,0.08085157,0.0,0.0
0.0,0.0,0.0,0.03905801,0.007048685,0.0,0.2188485,0.0,0.0,0.0,0.0006299032,0.07596371,0.0,0.0
0.0,0.0,0.0,0.037224576,0.0077852174,0.0,0.20817682,0.0,0.0,0.0,0.00050866284,0.0717783,0.0,0.0
0.0,0.0,0.0,0.035521265,0.008339645,0.0,0.19819558,0.0,0.0,0.0,0.0005587824,0.0679031,0.0,0.0
2.1310327,2.0208812,1.466388,0.61114454,0.07089925,1.6034288,4.4548845,1.5621793,1.199827,1.5751821,2.4408216,1.2342994,0.0,1.3377792
2.1661568,2.0881774,1.5160404,0.6621409,0.4929254,1.6870687,4.604893,1.6282793,1.2518514,1.6165578,2.4990396,1.2695496,0.0,1.3877325
2.0361466,1.9493781,1.4150612,0.6027681,0.31133682,1.5584956,4.268606,1.512038,1.1628584,1.5153377,2.336022,1.1804523,0.0,1.2930853
1.3109922,1.2696702,0.9315927,0.4029535,0.22202255,1.0054938,2.6192234,0.98187673,0.7782768,1.0122478,1.4440905,0.7306612,0.0,0.86576855
1.0484892,1.0288221,0.75534296,0.33040494,0.32236564,0.82770807,2.0288947,0.8024552,0.63203055,0.8151143,1.0371253,0.56322604,0.0,0.7027253
0.9726376,0.9584935,0.7027049,0.29360214,0.3479044,0.7836632,1.8251307,0.7541524,0.5881595,0.7549779,0.8456263,0.5027303,0.0,0.6541425
0.61191905,0.60013396,0.44037032,0.17996654,0.18988207,0.48174968,1.1020081,0.46787995,0.36576182,0.4764305,0.5354771,0.30622926,0.0,0.40910795
0.36261618,0.35435045,0.2606846,0.109113924,0.0,0.28174594,0.63003415,0.2750749,0.21688028,0.28244036,0.3296351,0.17739221,0.069774605,0.24260817
0.31075108,0.30345008,0.2231668,0.09095058,0.0,0.24212417,0.52533317,0.2359084,0.18521206,0.24159656,0.26376018,0.14781356,0.06195161,0.20745571
0.2720776,0.26542288,0.19499321,0.07713861,0.0,0.21264811,0.44925863,0.20680238,0.16169329,0.21098566,0.21646054,0.12633508,0.055765804,0.18126872
0.2816908,0.27281812,0.19995008,0.07280307,0.0,0.21886818,0.46430242,0.21278559,0.16438319,0.2167097,0.19668698,0.12953654,0.055654053,0.18517645
0.0,0.0,0.0,0.0,0.056707785,0.0,0.0,0.0,0.0,0.0,0.0009755141,0.0,0.008031511,0.0
0.0,0.0,0.0,0.0,0.034481686,0.0,0.0,0.0,0.0,0.0,0.0008167216,0.0,0.0039018164,0.0
0.0,0.0,0.0,0.0,0.08650981,0.0,0.0,0.0,0.0,0.0,0.0012743727,0.0,0.0070125577,0.0
0.0,0.0,0.0,0.0,0.15020351,0.0,0.0,0.0,0.0,0.0,0.0018319724,0.0,0.01664564,0.0
0.0,0.0,0.0,0.0,0.028472794,0.0,0.0,0.0,0.0,0.0,0.0009282269,0.0,0.003986617,0.0
0.0,0.0,0.0,0.0,0.02555764,0.0,0.0,0.0,0.0,0.0,0.00084935577,0.0,0.005625003,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012784495,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014608324,0.0,0.0,0.0
0.7595433,0.7183139,0.5248462,0.20687807,0.0,0.5634973,1.4469949,0.5531159,0.42937744,0.5747543,0.61365175,0.42355832,0.0,0.48402432
0.50304854,0.4923571,0.3610888,0.15804946,0.14933261,0.3983463,0.95030236,0.3849213,0.302202,0.3892545,0.4230974,0.27825585,0.0,0.33594945
0.3466568,0.3372757,0.24750121,0.10541861,0.07124738,0.26862893,0.6285482,0.26157975,0.2059696,0.2682225,0.29303345,0.1847964,0.0,0.22966059
0.22246465,0.21844909,0.16073841,0.069129825,0.050775327,0.17444116,0.39498708,0.16963735,0.13453902,0.17363918,0.1828539,0.11666153,0.0,0.1496952
0.21480738,0.2148202,0.15862943,0.06870789,0.082023956,0.1771486,0.37597007,0.16966265,0.13432334,0.16837664,0.16207127,0.110311076,0.0,0.14818288
0.2665533,0.27091178,0.19928396,0.08310646,0.11664774,0.23354143,0.4617905,0.21896698,0.17223719,0.20757817,0.17885794,0.13366665,0.0,0.18754718
0.15011002,0.1501941,0.11059199,0.044429492,0.05729778,0.12436531,0.24920505,0.119031206,0.09367127,0.11755115,0.103394985,0.073288314,0.0,0.10352005
0.0877624,0.086816534,0.06408054,0.027134934,0.0,0.07024946,0.14008059,0.06803231,0.054076575,0.0685989,0.064599834,0.042182114,0.015185845,0.06005832
0.08166815,0.08075684,0.059622955,0.024544805,0.0,0.065778844,0.12858982,0.063521154,0.050278082,0.06365801,0.05646481,0.038565546,0.014990387,0.055838693
0.07911403,0.07804861,0.057577543,0.02315121,0.0,0.06404589,0.12359422,0.061581623,0.04858728,0.061397173,0.052214675,0.03688473,0.0154002765,0.053897444
0.08987971,0.087844044,0.064596,0.023621585,0.0,0.07225993,0.14345102,0.06939144,0.054026436,0.06899527,0.05255636,0.042101175,0.016885126,0.06020003
0.0,0.0,0.0,0.0,0.040594663,0.0,0.0,0.0,0.0,0.0,0.00085580215,0.0,0.0047738063,0.0
0.0,0.0,0.0,0.0,0.02752861,0.0,0.0,0.0,0.0,0.0,0.0007707757,0.0,0.0034042837,0.0
0.0,0.0,0.0,0.0,0.07350509,0.0,0.0,0.0,0.0,0.0,0.001182437,0.0,0.0026862964,0.0
0.0,0.0,0.0,0.0,0.14703937,0.0,0.0,0.0,0.0,0.0,0.0018023632,0.0,0.014225694,0.0
0.0,0.0,0.0,0.0,0.020855045,0.0,0.0,0.0,0.0,0.0,0.00074822357,0.0,0.0069838087,0.0
0.0,0.0,0.0,0.0,0.019293629,0.0,0.0,0.0,0.0,0.0,0.00069974957,0.0,0.007666788,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012784495,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014608324,0.0,0.0,0.0
0.37889493,0.3615521,0.26463705,0.11280755,0.0,0.2891508,0.762648,0.28093222,0.21989192,0.28660542,0.31634784,0.23239648,0.0,0.24523564
0.26421154,0.26170036,0.19235788,0.09303277,0.09210999,0.2164019,0.53039616,0.20682344,0.16396977,0.20466289,0.23116958,0.16173348,0.0,0.18005872
0.18172516,0.17925942,0.13182192,0.061880946,0.045394972,0.14605296,0.34958205,0.14048855,0.11187043,0.140837,0.15704268,0.106814705,0.0,0.12300256
0.11234599,0.11209445,0.0827637,0.039447322,0.030918164,0.09160882,0.21193488,0.08802522,0.0708257,0.088061735,0.09233725,0.0651417,0.0,0.07760496
0.10534815,0.10720766,0.079991296,0.036044046,0.04572837,0.08989761,0.19499438,0.08526666,0.06894585,0.08303704,0.07454667,0.05900197,0.0,0.07485675
0.13874443,0.14266753,0.10529301,0.045998324,0.06587784,0.12392168,0.25357315,0.11572894,0.092415735,0.10848456,0.089021415,0.075832546,0.0,0.09958161
0.083813936,0.08499214,0.06289258,0.028173007,0.036554765,0.07203365,0.1483605,0.06813899,0.0544513,0.06568973,0.05649433,0.045102213,0.0,0.059276275
0.04556599,0.045599267,0.03385916,0.015643926,0.0,0.037488658,0.076773375,0.03603503,0.029172743,0.035727736,0.032315217,0.02403238,0.0054042055,0.031949684
0.044717547,0.04479978,0.0332265,0.014840913,0.0,0.036990654,0.07435673,0.03548793,0.028549574,0.034971215,0.030225722,0.023183558,0.0062963623,0.031334683
0.044649485,0.04449578,0.03296814,0.014334187,0.0,0.03706757,0.073667526,0.03537182,0.028334461,0.034674175,0.028855551,0.022694074,0.0071784104,0.031053929
0.053601615,0.052789763,0.038950514,0.015302299,0.0,0.044145003,0.090494715,0.042032115,0.033113353,0.041062064,0.030881232,0.027184522,0.0087023,0.036467504
0.0,0.0,0.0,0.0,0.036498155,0.0,0.0,0.0,0.0,0.0,0.00082872703,0.0,0.004193365,0.0
0.0,0.0,0.0,0.0,0.025345804,0.0,0.0,0.0,0.0,0.0,0.00075466215,0.0,0.0033951176,0.0
0.0,0.0,0.0,0.0,0.071555406,0.0,0.0,0.0,0.0,0.0,0.0011688855,0.0,0.002239703,0.0
0.0,0.0,0.0,0.0,0.14096099,0.0,0.0,0.0,0.0,0.0,0.001749807,0.0,0.010252973,0.0
0.0,0.0,0.0,0.0,0.015740775,0.0,0.0,0.0,0.0,0.0,0.00062509166,0.0,0.008164341,0.0
0.0,0.0,0.0,0.0,0.014563584,0.0,0.0,0.0,0.0,0.0,0.0005860212,0.0,0.008472155,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012784495,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014608324,0.0,0.0,0.0
0.19458911,0.18756616,0.13773888,0.06224447,0.0,0.15220703,0.40951952,0.14678384,0.115846515,0.14762598,0.15570192,0.1260243,0.0,0.12815367
0.14052257,0.14047322,0.10364435,0.053251747,0.051165365,0.1173561,0.29670128,0.11160063,0.0893555,0.10924263,0.11882377,0.091616884,0.0,0.09740396
0.10128044,0.10098722,0.07458633,0.03802325,0.028177526,0.08357534,0.20576406,0.07983133,0.06426491,0.07879993,0.0861276,0.063778676,0.0,0.07006204
0.06906567,0.06960637,0.051614583,0.027215878,0.021561895,0.057873618,0.13788158,0.055252578,0.04488572,0.05427504,0.057998434,0.04316798,0.0,0.04875984
0.075714484,0.077650145,0.05770134,0.030432006,0.037381183,0.06649254,0.14944586,0.06261138,0.050725184,0.059655774,0.05815255,0.04633736,0.0,0.054661676
0.108127564,0.11198657,0.08289144,0.04127663,0.055159494,0.09958264,0.21223086,0.092077814,0.073815465,0.08436237,0.07393189,0.06445801,0.0,0.07882182
0.06301398,0.0644947,0.047812816,0.02352149,0.031119404,0.05564044,0.11872498,0.052224386,0.042037535,0.04939633,0.044781394,0.036602736,0.0,0.045343146
0.034344368,0.0345087,0.025665153,0.0132339075,0.0,0.028756812,0.061726097,0.027466225,0.022420732,0.026859581,0.026637763,0.019597678,0.0018826321,0.024351256
0.03388948,0.03400818,0.025270939,0.012558094,0.0,0.028478578,0.060229268,0.02712924,0.022027032,0.026426796,0.024684926,0.018990172,0.0029722073,0.023941955
0.03377648,0.033758536,0.025052728,0.012030235,0.0,0.02846591,0.059357405,0.027026566,0.021811932,0.026177758,0.023382949,0.018526554,0.003951434,0.02371812
0.04038053,0.039865643,0.029456673,0.012570802,0.0,0.033767916,0.07236453,0.031971134,0.025336768,0.030857991,0.024339838,0.021972092,0.0050542834,0.02772564
0.0,0.0,0.0,0.0,0.034190185,0.0,0.0,0.0,0.0,0.0,0.00081267726,0.0,0.003978917,0.0
0.0,0.0,0.0,0.0,0.022359803,0.0,0.0,0.0,0.0,0.0,0.0006920605,0.0,0.004917337,0.0
0.0,0.0,0.0,0.0,0.067181736,0.0,0.0,0.0,0.0,0.0,0.001140599,0.0,0.0011680827,0.0
0.0,0.0,0.0,0.0,0.13391492,0.0,0.0,0.0,0.0,0.0,0.0016941068,0.0,0.0062366286,0.0
0.0,0.0,0.0,0.0,0.01375548,0.0,0.0,0.0,0.0,0.0,0.00056920224,0.0,0.008511022,0.0
0.0,0.0,0.0,0.0,0.013007452,0.0,0.0,0.0,0.0,0.0,0.0005409769,0.0,0.008661255,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015520235,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012784495,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014608324,0.0,0.0,0.0
0.17520365,0.1694202,0.12447207,0.06006361,0.0,0.13922152,0.3901592,0.13338022,0.10574808,0.13261554,0.1524621,0.12085037,0.0,0.11622245
0.13577119,0.13610806,0.100434765,0.055794053,0.053900972,0.11499306,0.30458596,0.108742535,0.08742582,0.10528419,0.12774047,0.09451055,0.0,0.09470889
0.09937171,0.09955687,0.07347333,0.039718058,0.030008163,0.08324763,0.2134857,0.079007424,0.06390785,0.07714717,0.0914115,0.066366635,0.0,0.06901667
0.06836923,0.06937866,0.051329724,0.02836824,0.022965997,0.05809328,0.1451951,0.05499643,0.045127302,0.053659923,0.06134323,0.0451417,0.0,0.0484314
0.07775726,0.080384046,0.060039442,0.032789007,0.04100997,0.06923833,0.16359581,0.064780414,0.05315067,0.06127193,0.06392265,0.05025906,0.0,0.056647938
0.12276293,0.12857197,0.09490192,0.04930723,0.06032691,0.114609025,0.255083,0.10558426,0.08571914,0.09584531,0.090392746,0.07700345,0.0,0.090566024
0.06418259,0.066443644,0.049035206,0.024082847,0.033176374,0.056733247,0.12630425,0.053416662,0.043483876,0.050750755,0.050738193,0.038834535,0.0,0.046502106
