temperature_supply_K,temperature_return_K
330.5565,324.8185384615385
333.3865714285715,326.2182307692308
333.35714285714283,324.5547692307692
333.35714285714283,323.29
333.35714285714283,322.72969230769223
333.35714285714283,322.69830769230765
333.35714285714283,321.55792307692303
330.4160714285714,318.6848461538462
330.4402142857143,318.5249999999999
330.4615714285714,318.4380769230769
330.47621428571426,318.8653076923077
287.23885714285717,315.79466666666667
286.99321428571426,313.42233333333337
287.0413571428572,311.71133333333336
287.07185714285714,311.049
286.92857142857144,311.7716666666667
286.92857142857144,311.58733333333333
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,323.90399999999994
333.35714285714283,322.3142307692307
333.35714285714283,321.0091538461538
333.35714285714283,319.9526923076923
333.35714285714283,319.7466153846154
333.35714285714283,320.06199999999995
333.35714285714283,318.9178461538461
330.0920714285714,315.7405384615385
330.14178571428573,315.78476923076926
330.1953571428572,315.9398461538462
330.24564285714285,316.6856923076923
287.10042857142855,314.492
286.92857142857144,312.365
286.92857142857144,310.71166666666664
286.9631428571428,310.165
286.92857142857144,310.96733333333333
286.92857142857144,310.76866666666666
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,321.84075
333.35714285714283,320.13038461538457
333.35714285714283,318.7699230769231
333.35714285714283,317.5327692307692
333.35714285714283,317.12492307692304
333.35714285714283,317.68699999999995
333.35714285714283,316.68607692307694
328.7142857142857,315.73699999999997
328.7142857142857,316.13683333333336
328.7142857142857,316.49483333333336
328.7142857142857,317.48150000000004
286.92857142857144,313.01833333333326
286.92857142857144,311.22700000000003
286.92857142857144,309.5436666666667
286.92857142857144,309.23866666666663
286.92857142857144,310.1523333333333
286.92857142857144,309.835
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,321.03308333333337
333.35714285714283,319.5266923076923
333.35714285714283,318.2765384615384
333.35714285714283,317.0867692307693
333.35714285714283,316.82469230769226
333.35714285714283,317.32200000000006
333.35714285714283,316.3339230769231
328.7142857142857,315.41075
328.7142857142857,315.5376666666666
328.7142857142857,315.88841666666667
328.7142857142857,317.02433333333335
286.92857142857144,312.7283333333333
286.92857142857144,311.126
286.92857142857144,309.53266666666667
286.92857142857144,309.159
286.92857142857144,309.8793333333333
286.92857142857144,309.538
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,320.6910833333333
333.35714285714283,319.0385384615384
333.35714285714283,317.7677692307692
333.35714285714283,316.7273846153846
333.35714285714283,316.6420769230769
333.35714285714283,317.1693846153846
333.35714285714283,316.13823076923074
328.7142857142857,315.2138333333333
328.7142857142857,315.50050000000005
328.7142857142857,315.91450000000003
328.7142857142857,317.174
286.92857142857144,312.9943333333333
286.92857142857144,311.4046666666666
286.92857142857144,310.08033333333333
286.92857142857144,309.918
286.92857142857144,310.3433333333333
286.92857142857144,310.3
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
277.64285714285717,318.877
277.64285714285717,313.321
277.64285714285717,312.481
277.64285714285717,310.855
277.64285714285717,310.457
277.64285714285717,308.093
273.0,
273.0,
273.0,
273.0,
282.29207142857143,320.125
282.2857142857143,317.4385
282.2857142857143,314.851
282.2857142857143,314.1175
282.2857142857143,315.5535
282.2857142857143,315.264
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
283.75228571428573,296.64650000000006
283.6872142857143,296.43675
283.59971428571424,296.15575
284.7797857142857,293.8394
284.8477857142857,294.017
284.8607857142857,294.0508
284.8807857142857,294.1016
332.95021428571425,327.0111538461539
333.6842142857143,327.56415384615383
333.35714285714283,325.78353846153846
333.35714285714283,324.4273076923077
333.35714285714283,323.7820769230769
333.35714285714283,323.7486153846154
333.35714285714283,322.6329230769231
330.5807857142857,319.8300769230769
330.6046428571429,319.64099999999996
330.622,319.5239230769231
330.6345714285714,319.8656153846154
287.34407142857145,316.4916666666666
287.1147857142857,314.224
287.2135,313.16499999999996
287.4369285714286,313.38366666666667
286.92857142857144,312.6546666666667
286.92857142857144,312.43833333333333
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,325.1095833333333
333.35714285714283,323.67553846153845
333.35714285714283,322.45523076923075
333.35714285714283,321.38246153846154
333.35714285714283,321.13669230769233
333.5633571428571,321.4793846153846
333.35714285714283,320.39538461538456
330.4015714285714,317.42361538461535
330.41949999999997,317.2946153846154
330.4442142857143,317.2666153846154
330.4736428571428,317.8285384615385
287.25257142857146,315.70733333333334
287.0127857142857,313.4476666666667
287.1292857142857,312.6016666666667
287.2647857142857,312.7546666666667
286.92857142857144,311.8953333333333
286.92857142857144,311.65066666666667
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,323.13758333333334
333.35714285714283,321.55353846153855
333.35714285714283,320.19507692307695
333.35714285714283,319.0362307692308
333.35714285714283,318.7801538461539
333.35714285714283,319.1143846153846
333.35714285714283,318.27930769230767
329.9889285714286,315.00661538461543
330.0592857142857,315.14861538461537
330.1302857142858,315.35430769230766
330.16542857142855,316.08346153846156
287.0632142857143,314.0713333333333
286.92857142857144,312.07866666666666
286.92857142857144,310.4173333333333
286.9557857142857,310.14966666666663
286.92857142857144,310.7366666666667
286.92857142857144,310.55400000000003
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,321.85608333333334
333.35714285714283,320.2486923076923
333.35714285714283,318.78153846153845
333.35714285714283,317.67384615384617
333.35714285714283,317.4383076923077
333.35714285714283,317.86561538461535
333.35714285714283,316.9411538461539
328.7142857142857,316.25233333333335
328.7142857142857,316.44825000000003
328.7142857142857,316.6545
328.7142857142857,317.5384166666667
286.9479285714286,313.171
286.92857142857144,311.41266666666667
286.92857142857144,309.41433333333333
286.92857142857144,308.585
286.92857142857144,309.9746666666667
286.92857142857144,309.665
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,320.73225
333.35714285714283,319.1362307692308
333.35714285714283,317.77953846153844
333.35714285714283,316.59323076923073
333.35714285714283,316.46223076923076
333.35714285714283,317.0543076923077
333.35714285714283,315.90984615384616
328.7142857142857,315.2183333333333
328.7142857142857,315.53141666666664
328.7142857142857,315.992
328.7142857142857,317.22566666666665
286.92857142857144,313.02633333333335
286.92857142857144,311.3476666666667
286.92857142857144,310.565
287.0099285714286,311.557
286.92857142857144,311.01400000000007
286.92857142857144,311.05333333333334
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
277.64285714285717,318.654
277.64285714285717,313.589
277.64285714285717,312.568
277.64285714285717,311.913
277.64285714285717,313.337
277.64285714285717,310.707
273.0,
273.0,
273.0,
274.26378571428575,285.659
282.34914285714285,320.5925
282.2857142857143,317.916
282.2857142857143,316.325
282.34507142857143,316.6085
282.2857142857143,316.218
282.2857142857143,316.12
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
284.5110714285714,299.081
284.39178571428573,298.69525
285.56007142857146,295.84159999999997
285.4945714285714,295.67359999999996
285.4316428571429,295.51180000000005
285.39464285714286,295.4164
285.437,295.52380000000005
334.69728571428567,328.41723076923074
334.9764285714286,328.76599999999996
333.366,326.61292307692315
333.35714285714283,325.18861538461533
333.35714285714283,324.43615384615384
333.35714285714283,324.2569230769231
333.35714285714283,323.0590769230769
330.7035,320.28138461538464
330.69185714285715,319.93384615384616
330.69214285714287,319.7310769230769
330.7107857142857,320.1533846153846
287.3827142857143,316.4683333333333
287.1196428571429,313.90866666666665
287.09464285714284,311.42100000000005
287.06364285714284,310.08666666666664
286.92857142857144,311.94300000000004
286.92857142857144,311.8066666666667
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,324.18733333333336
333.35714285714283,322.2222307692308
333.35714285714283,320.6193846153846
333.35714285714283,319.44446153846155
333.35714285714283,318.90838461538465
333.35714285714283,318.9687692307692
333.35714285714283,317.7111538461538
328.7142857142857,316.9748333333333
328.7142857142857,317.0646666666667
328.7142857142857,317.21008333333333
328.7142857142857,318.2060000000001
286.93757142857146,312.781
286.92857142857144,311.05566666666664
286.92857142857144,308.62566666666663
286.92857142857144,307.73199999999997
286.92857142857144,310.12566666666663
286.92857142857144,310.0843333333333
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,322.1014166666667
333.35714285714283,320.4730769230769
333.35714285714283,318.94776923076927
333.35714285714283,317.61561538461535
333.35714285714283,317.1015384615385
333.35714285714283,317.3723846153846
333.35714285714283,316.3634615384615
328.7142857142857,315.4850833333333
328.7142857142857,315.7183333333333
328.7142857142857,316.15525
328.7142857142857,317.40683333333334
286.92857142857144,312.897
286.92857142857144,311.374
286.92857142857144,309.72066666666666
286.92857142857144,308.78000000000003
286.92857142857144,310.1516666666667
286.92857142857144,309.9786666666667
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,320.98216666666667
333.35714285714283,319.1426923076923
333.35714285714283,317.54884615384617
333.35714285714283,316.29976923076924
333.35714285714283,316.24346153846153
333.35714285714283,316.7847692307692
333.35714285714283,315.8237692307693
328.7142857142857,314.88033333333334
328.7142857142857,315.2244166666667
328.7142857142857,315.70725
328.7142857142857,316.852
286.92857142857144,312.18333333333334
286.92857142857144,310.5303333333334
286.92857142857144,308.40799999999996
286.92857142857144,307.2296666666667
286.92857142857144,309.208
286.92857142857144,309.10099999999994
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,320.50933333333336
333.35714285714283,318.66600000000005
333.35714285714283,317.08700000000005
333.35714285714283,315.98353846153844
333.35714285714283,315.8093846153846
333.35714285714283,316.3574615384615
333.35714285714283,315.36169230769235
328.7142857142857,314.33891666666665
328.7142857142857,314.71633333333335
328.7142857142857,315.1465
328.7142857142857,316.39325
286.92857142857144,311.6686666666667
286.92857142857144,310.0896666666667
286.92857142857144,307.9273333333333
286.92857142857144,306.8306666666667
286.92857142857144,309.00466666666665
286.92857142857144,308.86266666666666
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
277.64285714285717,314.556
277.64285714285717,309.986
277.64285714285717,309.403
277.64285714285717,307.323
277.64285714285717,306.994
277.64285714285717,306.033
273.0,
273.0,
273.0,
273.0,
282.2857142857143,317.233
282.2857142857143,315.0825
282.2857142857143,311.83000000000004
282.2857142857143,310.5815
282.2857142857143,313.5165
282.2857142857143,313.462
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
281.4991428571429,296.091
282.8224285714286,293.67449999999997
282.8662142857143,293.81575
282.9096428571429,293.9545
282.9624285714286,294.12225
284.34485714285717,292.73359999999997
284.4532857142857,293.0122
331.7395714285714,325.9587692307692
333.4436428571429,326.8604615384615
333.35714285714283,325.21984615384616
333.35714285714283,323.95246153846153
333.35714285714283,323.4303076923077
333.35714285714283,323.32499999999993
333.35714285714283,322.0381538461539
330.4535,319.0106153846154
330.4641428571428,318.79684615384616
330.488,318.7072307692308
330.5255714285714,319.2406923076923
287.26178571428574,315.9406666666667
287.0137142857143,313.49399999999997
287.03414285714285,311.42266666666666
287.0602857142857,310.6806666666667
286.92857142857144,312.0573333333333
286.92857142857144,311.825
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,324.45366666666666
333.35714285714283,322.8426153846154
333.35714285714283,321.32992307692314
333.35714285714283,320.3064615384615
333.35714285714283,320.01207692307696
333.35714285714283,320.4893846153846
333.35714285714283,319.53561538461537
330.196,316.57592307692306
330.2600714285714,316.656
330.333,316.86323076923077
330.3885714285715,317.53715384615384
287.2159285714286,315.6366666666667
286.9983571428571,313.5653333333334
287.15621428571427,313.193
287.6118571428571,314.02099999999996
286.92857142857144,312.28
286.92857142857144,312.1683333333333
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,324.21375
333.35714285714283,322.87546153846154
333.35714285714283,321.53969230769235
333.35714285714283,320.47976923076925
333.35714285714283,320.2243076923077
333.6551428571429,320.6647692307692
333.35714285714283,319.4811538461538
330.29621428571426,316.3613076923077
330.3405714285714,316.38892307692305
330.3910714285715,316.6082307692308
330.44,317.26723076923076
287.2424285714286,315.72133333333335
287.01935714285713,313.62266666666665
287.1792142857143,313.30566666666664
287.66214285714284,314.20366666666666
286.92857142857144,312.238
286.92857142857144,311.9016666666667
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,323.29866666666663
333.35714285714283,321.9794615384616
333.35714285714283,320.51846153846157
333.35714285714283,319.5072307692308
333.35714285714283,319.2822307692308
333.3741428571429,319.77853846153846
333.35714285714283,318.7527692307692
330.20942857142853,315.73684615384616
330.2314285714286,315.75653846153847
330.296,315.94123076923074
330.34900000000005,316.70846153846156
287.18557142857145,315.2546666666667
286.9586428571428,313.1613333333333
287.07964285714286,312.3543333333334
287.19214285714287,312.4893333333334
286.92857142857144,311.72700000000003
286.92857142857144,311.6406666666667
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
328.7142857142857,323.15075
333.35714285714283,321.91230769230765
333.35714285714283,320.696
333.35714285714283,319.60415384615385
333.35714285714283,319.36284615384614
333.4238571428572,319.673923076923
333.35714285714283,318.47584615384613
330.1689285714286,315.3823076923076
330.23564285714286,315.52138461538465
330.2565,315.59684615384606
330.30864285714284,316.3696923076923
287.1474285714286,314.88166666666666
286.92857142857144,312.779
287.0224285714286,311.7416666666667
287.11064285714286,311.77833333333336
286.92857142857144,311.459
286.92857142857144,311.3003333333333
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
277.64285714285717,319.821
277.64285714285717,314.319
277.64285714285717,313.912
277.64285714285717,313.605
277.64285714285717,315.291
277.64285714285717,312.023
274.30735714285714,286.226
274.37935714285715,287.155
274.4432857142857,287.972
274.50235714285714,288.725
282.4557857142857,321.81899999999996
282.2857142857143,318.773
282.32142857142856,317.017
282.4052857142857,316.96000000000004
282.2857142857143,316.8125
282.2857142857143,316.62199999999996
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
273.0,
286.85857142857145,299.195
286.8030714285714,299.04699999999997
286.75235714285714,299.37399999999997
286.68857142857144,299.3936
286.63964285714286,299.39639999999997
289.1205,295.42185714285716
290.41842857142854,294.1928750000001
337.74292857142854,330.8909230769231
338.1485714285714,331.32046153846153
335.8764285714286,329.1966153846154
333.6616428571429,327.13576923076926
333.35714285714283,326.15453846153844
333.61857142857144,325.8521538461539
333.35714285714283,324.27592307692305
331.0095714285714,321.53707692307694
330.99814285714285,321.17884615384617
330.9805714285714,320.91100000000006
330.98114285714286,321.1963846153846
287.5620714285714,317.55333333333334
287.3162857142857,315.084
287.34000000000003,313.24466666666666
287.356,312.54566666666665
286.92857142857144,312.96700000000004
286.92857142857144,312.63633333333337
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
277.64285714285717,299.976
