PIPE0,PIPE1,PIPE2,PIPE3,PIPE4,PIPE5,PIPE6,PIPE7,PIPE8,PIPE9,PIPE10,PIPE11,PIPE12,PIPE13,PIPE14,PIPE15,PIPE16,PIPE17,PIPE18,PIPE19,PIPE20,PIPE21,PIPE22,PIPE23,PIPE24,PIPE25,PIPE26,PIPE27,PIPE28,PIPE29,PIPE30,PIPE31,PIPE32,PIPE33,PIPE34,PIPE35,PIPE36,PIPE37
2.7890889e-07,4.2142935e-07,9.772954e-07,2.3337204e-10,5.02002e-07,3.7407386e-07,0.54699886,0.5469993,0.54700077,3.824569e-10,0.54700077,1.3696078e-07,2.0822324e-09,1.3686656e-07,5.02002e-07,1.1156731e-10,1.6445118e-07,1.5557805e-06,2.1904788e-07,5.02002e-07,9.711379e-11,5.02002e-07,5.02002e-07,3.3695494e-10,1.2192457e-07,7.642265e-10,4.684137e-09,1.2090673e-07,5.02002e-07,4.576471e-07,2.0852609e-07,1.7329861e-06,1.4084707e-09,1.2380148e-07,0.5469992,1.2090054e-07,9.941969e-08,0.5470012
4.5210976e-07,1.1430743e-06,1.5603648e-06,0.0,5.02002e-07,0.0,0.50900054,0.5090013,0.5090034,3.824569e-10,0.5090034,2.4625553e-09,2.7808213e-07,5.0555235e-07,5.047109e-07,5.7071024e-27,1.8876158e-10,2.2961672e-06,5.8298797e-09,3.502757e-07,3.7787867e-10,5.02002e-07,4.935032e-07,6.8045236e-10,6.2665323e-10,8.760565e-10,2.6540838e-09,2.2237802e-12,0.0,1.1096029e-11,2.2048143e-07,2.2949048e-06,2.980884e-10,5.840381e-07,0.50900114,8.1294266e-10,5.641911e-07,0.5090043
1.7810187e-07,3.5477407e-07,5.4605925e-07,9.439761e-11,5.02002e-07,2.0581163e-10,0.96999884,0.96999884,0.9700001,3.824569e-10,0.9700001,3.5208055e-07,1.6754936e-07,4.5914172e-07,2.6359592e-09,2.4251484e-10,2.4756186e-08,1.2107286e-06,1.107446e-08,5.9728006e-10,4.5886364e-10,8.2073065e-10,3.629701e-08,5.02002e-07,1.4011109e-10,4.1634765e-10,2.6540838e-09,8.3316e-11,9.803901e-12,7.718663e-11,1.4166193e-07,1.2175727e-06,1.9965056e-09,4.7626156e-07,0.96999884,1.6378379e-10,4.4853226e-07,0.9700005
3.3146452e-07,1.9454947e-07,8.1878525e-08,9.439761e-11,5.3383414e-10,2.916518e-12,1.4200014,1.4200014,1.4200011,9.502609e-10,1.4200011,1.9244409e-07,2.5276674e-09,2.0248699e-07,4.502331e-07,3.643565e-07,5.209669e-09,2.9456535e-07,6.0539738e-09,2.804632e-09,3.2468458e-07,6.6126676e-10,3.8771898e-07,5.45601e-10,1.9293728e-07,7.642265e-10,2.6540838e-09,1.9316063e-07,6.992684e-11,2.9952343e-11,1.0586897e-07,2.8605325e-07,7.987623e-10,1.9186378e-07,1.4200014,1.9314868e-07,1.8871043e-07,1.4200007
3.1931535e-07,2.0128492e-07,3.9594718e-07,9.439761e-11,0.0,6.559491e-07,0.8420014,0.8420019,0.84200376,1.004004e-06,0.8420032,1.6511223e-07,1.1003427e-09,1.6822668e-07,1.7879473e-06,7.092975e-11,1.004004e-06,1.1948608e-06,8.134261e-07,3.6072807e-09,1.6104424e-07,2.7549846e-10,1.8247183e-06,9.283059e-10,1.19106495e-07,8.760565e-10,5.02002e-07,6.720678e-08,2.7554228e-10,5.02002e-07,1.2918821e-07,1.2460176e-06,5.02002e-07,1.7256848e-07,0.8420019,6.157385e-08,2.0388347e-07,0.84200567
8.019335e-08,2.7455505e-07,6.2206635e-07,9.439761e-11,1.1510912e-13,1.1898223e-08,5.02002e-07,2.7591955e-07,1.5060062e-06,5.02002e-07,1.5060062e-06,5.7964905e-07,4.783005e-07,2.1609678e-07,3.8010214e-07,5.02002e-07,4.5714287e-07,9.084238e-07,8.428015e-07,7.63444e-10,6.090472e-10,2.7549846e-10,4.076064e-07,5.02002e-07,1.0925587e-10,4.1634765e-10,5.02002e-07,2.211693e-10,5.83157e-11,1.5091038e-08,1.2807172e-07,9.383287e-07,5.02002e-07,4.055971e-07,2.7870942e-07,1.7247113e-07,3.5597185e-07,2.008008e-06
7.2701145e-10,3.3311647e-07,3.7531555e-07,0.0,0.0,1.1574777e-07,3.6235515e-11,1.1631648e-07,2.1647074e-07,9.502609e-10,1.9612332e-07,1.7700174e-07,3.1845773e-10,1.7374708e-07,3.036156e-08,2.4251484e-10,2.7154485e-09,5.42811e-07,2.7386406e-09,4.4825225e-07,1.3140222e-07,5.02002e-07,4.2005926e-08,2.350061e-07,5.026242e-11,0.0,2.6540838e-09,1.0174744e-10,1.9518372e-07,1.1876263e-07,1.7801071e-09,5.709828e-07,1.9965056e-09,1.5593784e-07,3.8149713e-07,8.9681516e-09,1.3428e-07,1.5060062e-06
3.3445666e-10,6.2605045e-07,4.7476962e-07,0.0,5.02002e-07,6.398219e-10,2.808694e-07,3.911476e-07,5.02002e-07,4.3716106e-10,1.0304905e-06,7.0609434e-07,0.0,6.7669487e-07,1.5060062e-06,1.1156731e-10,1.004004e-06,9.276084e-07,5.650806e-07,2.076868e-09,9.593851e-10,2.7549846e-10,1.6164234e-06,4.4686865e-07,2.3122884e-11,0.0,3.6525456e-25,4.958835e-07,3.4445603e-11,1.3729057e-10,8.1892615e-10,9.008089e-07,9.1847885e-10,6.946641e-07,2.0782176e-07,5.155105e-07,6.70675e-07,3.0120125e-06
1.5386452e-10,2.0179386e-06,2.1110104e-06,0.0,1.1510912e-13,7.6324135e-08,6.4720465e-11,9.208447e-08,2.008008e-06,0.0,2.418493e-06,9.906746e-07,5.02002e-07,1.7634845e-06,4.3881437e-07,5.132578e-11,6.071789e-07,2.1239873e-06,6.0573416e-07,9.554489e-10,8.985266e-08,0.0,4.6992588e-07,4.523563e-07,5.02002e-07,5.02002e-07,5.02002e-07,6.188683e-08,1.5846467e-11,6.3159596e-11,3.7674142e-10,2.1246833e-06,3.4262615e-07,2.044565e-06,1.5614083e-07,6.192751e-08,2.0443504e-06,2.008008e-06
2.7313252e-09,1.0634874e-06,9.786137e-07,1.6221224e-09,1.0345376e-09,1.5090007,0.52599895,2.0349998,2.0349987,1.7967793e-09,2.0349987,1.5246069e-07,1.1753233e-07,6.3560594e-07,1.7239092e-06,4.823187e-11,1.1851979e-06,9.470979e-07,1.3721029e-06,4.7478554e-09,6.3940865e-07,1.6809647e-09,1.7035071e-06,6.0293996e-07,1.3473629e-06,3.1167653e-07,7.0373704e-07,1.2846598e-06,1.5090007,1.5090007,1.40913e-09,9.615467e-07,6.6034006e-10,0.0,2.0349998,1.3423252e-06,1.004004e-06,2.0350003
2.3540493e-07,8.113531e-07,6.988665e-07,3.4330555e-10,8.7402225e-07,1.3010011,0.44600075,1.7470019,1.747001,3.8026993e-10,1.7470006,1.5976926e-06,8.781422e-07,8.2153963e-07,2.6069904e-07,2.6339905e-10,4.2066617e-09,1.10178675e-07,7.75856e-07,1.2306494e-09,9.724903e-07,1.004004e-06,5.155947e-07,7.366721e-10,1.3800715e-06,3.1474118e-10,1.004004e-06,1.004004e-06,1.3010011,1.3010011,2.9822794e-10,1.2672527e-07,2.4225275e-10,8.86731e-07,1.7470005,1.5197661e-06,8.3287244e-07,1.7470032
2.7653575e-06,7.9656417e-07,3.5315597e-06,7.979337e-10,2.008008e-06,1.8249989,1.0670011,2.8920002,2.8920047,6.9669254e-10,2.8920047,7.8772206e-07,6.716164e-07,8.221109e-07,9.86287e-07,1.0384578e-09,9.709184e-07,4.793111e-06,1.1003733e-06,1.6600018e-09,1.13885665e-10,4.2162612e-10,1.0090736e-06,1.698107e-09,8.076038e-07,7.1866124e-10,6.5592842e-09,3.881244e-07,1.8249989,1.8249989,2.008008e-06,4.8043657e-06,7.9241985e-10,7.948041e-07,2.8920002,3.5318507e-07,8.0261196e-07,2.8920043
4.016016e-06,2.7287215e-06,6.6780476e-06,9.026887e-10,1.5392739e-09,2.369999,1.7780007,4.148,4.1480074,5.665517e-10,4.1480074,3.6909245e-07,2.008008e-06,2.8112418e-06,1.1526892e-07,7.166602e-10,7.872933e-09,7.5311536e-06,4.8756904e-10,2.0276665e-09,2.9062272e-10,1.6809647e-09,1.3692811e-07,3.5938694e-10,1.2213042e-10,4.95706e-10,5.018331e-10,4.5637338e-11,2.369999,2.369999,6.53078e-07,7.4975546e-06,5.743185e-10,2.8094084e-06,4.148,5.4804588e-11,2.8242077e-06,4.1480074
1.2174982e-06,2.242683e-06,3.4978648e-06,1.004004e-06,3.2577155e-10,1.0429993,0.4090001,1.4519994,1.4520028,1.3294787e-09,1.4520028,2.0936932e-06,0.0,2.3592636e-06,4.618853e-07,1.0949514e-09,5.363353e-07,2.9818875e-06,5.466412e-07,4.291348e-10,2.1719342e-10,1.004004e-06,4.976415e-07,1.2895616e-06,8.0382137e-07,0.0,1.004004e-06,2.975838e-10,1.0429993,1.0429993,7.602045e-07,2.8184154e-06,4.7999e-10,2.4066114e-06,1.4520001,1.004004e-06,2.375657e-06,1.4520047
2.449215e-07,8.2597194e-07,7.889055e-07,0.0,1.0345376e-09,1.0229999,0.41399926,1.436999,1.4370003,8.100979e-07,1.4369994,7.8590966e-07,7.95639e-10,7.844676e-07,1.0526126e-06,3.221908e-09,1.004004e-06,7.9941566e-07,9.848391e-10,2.2108815e-09,1.004004e-06,6.3234404e-07,1.2235573e-06,2.2400604e-09,7.8894965e-07,3.090431e-10,1.004004e-06,7.899133e-07,1.0229999,1.0229999,4.011212e-07,7.914863e-07,2.2478261e-09,7.877924e-07,1.4369986,7.9042354e-07,7.981928e-07,1.4369986
1.801819e-10,1.3564802e-06,1.5636325e-06,9.439761e-11,4.3712055e-07,5.02002e-07,5.02002e-07,1.004004e-06,2.008008e-06,5.7412464e-10,2.0087562e-06,2.5962072e-07,5.02002e-07,9.59082e-07,3.9147463e-07,1.7517376e-10,3.132432e-07,7.923964e-07,3.1741214e-07,4.6791043e-10,5.02002e-07,0.0,4.579321e-07,1.4048892e-09,2.6549955e-07,4.8674303e-10,5.02002e-07,3.4461888e-07,5.02002e-07,5.02002e-07,1.0347555e-10,8.972696e-07,3.105633e-07,1.2456163e-06,1.2190925e-06,2.6119582e-07,1.1879291e-06,4.016016e-06
3.087209e-07,2.9422668e-07,4.0400042e-07,0.0,9.027818e-12,2.0581163e-10,3.6235515e-11,6.2902475e-11,1.1101743e-06,2.6412214e-10,8.593465e-07,3.2919566e-08,7.438677e-10,2.8615325e-08,2.0039193e-08,8.05875e-11,2.876991e-09,3.879229e-07,6.3361005e-09,5.02002e-07,3.7787867e-10,5.02002e-07,2.0322592e-09,6.463097e-10,1.1960549e-09,2.2392284e-10,2.6540838e-09,8.586768e-10,9.803901e-12,7.718663e-11,5.02002e-07,3.9210786e-07,1.2493547e-09,3.977103e-08,4.1585997e-07,8.8925006e-10,3.427983e-08,1.004004e-06
1.1308585e-09,1.2614698e-06,1.1848033e-06,0.0,5.02002e-07,5.9940777e-07,2.808694e-07,8.5200696e-07,2.6726293e-06,5.02002e-07,2.5316444e-06,8.331044e-07,3.4221126e-10,6.804692e-07,0.0,3.707373e-11,0.0,1.811642e-06,4.109511e-07,1.022304e-09,1.9793738e-07,2.7549846e-10,0.0,3.9319488e-07,2.6882313e-07,5.02002e-07,5.02002e-07,1.6151735e-07,5.02002e-07,7.2560846e-07,4.0781375e-10,1.8127515e-06,2.6337082e-07,1.090183e-06,7.465192e-07,2.7361963e-07,1.2834048e-06,2.008008e-06
6.4017165e-08,8.560081e-07,9.792157e-07,0.0,1.1510912e-13,5.0325286e-11,7.1654745e-11,2.6256103e-10,9.3731876e-07,3.824569e-10,8.455801e-07,2.4214901e-09,0.0,3.3169442e-07,1.004004e-06,5.02002e-07,5.02002e-07,9.606014e-07,3.685207e-09,3.502757e-07,4.5886364e-10,0.0,1.5060062e-06,9.1398905e-10,1.6333285e-09,4.8674303e-10,2.6540838e-09,8.581403e-10,9.803901e-12,9.443141e-12,2.0852609e-07,9.475053e-07,4.621475e-10,3.299056e-07,6.7645324e-08,1.4919668e-09,3.2348558e-07,3.0120125e-06
4.4526186e-10,7.9947135e-08,6.2352036e-08,0.0,5.02002e-07,6.6349764e-07,3.296428e-11,1.0088372e-06,1.1447057e-06,5.02002e-07,1.0658489e-06,1.11399e-09,5.02002e-07,3.547885e-07,1.03057005e-07,2.4251484e-10,8.670227e-08,4.0222042e-07,1.6953545e-09,1.1235602e-09,2.1109711e-10,5.02002e-07,1.1141688e-07,2.9203048e-07,1.5354057e-07,2.2392284e-10,5.02002e-07,8.020929e-08,0.0,0.0,3.8274559e-10,3.766816e-07,5.02002e-07,7.866522e-08,6.776756e-07,1.751153e-07,1.16830385e-07,2.5100103e-06
1.4299388e-07,3.6779138e-08,2.4210632e-07,5.02002e-07,1.1510912e-13,2.2020467e-07,1.5164993e-11,1.9996246e-07,1.7301635e-06,3.824569e-10,1.4905694e-06,5.02002e-07,7.438677e-10,4.5393332e-07,1.004004e-06,1.1156731e-10,5.082505e-07,2.6838546e-07,4.249704e-07,3.2327756e-07,9.711379e-11,2.7549846e-10,1.2594891e-06,3.384986e-07,6.47406e-08,5.02002e-07,2.6540838e-09,6.559421e-08,0.0,5.02002e-07,2.2048143e-07,2.5991298e-07,1.9965056e-09,4.081552e-07,1.3565816e-06,6.464171e-08,4.3462143e-07,3.0120125e-06
1.0763912e-09,5.02002e-07,2.4575118e-07,9.439761e-11,0.0,3.0345763e-07,5.02002e-07,7.0818623e-07,1.430816e-06,5.02002e-07,1.0197823e-06,4.1916385e-07,3.4221126e-10,3.997232e-07,4.618853e-07,5.132578e-11,6.230757e-07,3.5876738e-07,6.2479137e-07,1.6820028e-09,0.0,0.0,5.4232027e-07,2.2349531e-09,4.1787814e-07,4.8674303e-10,5.02002e-07,4.1884613e-07,5.02002e-07,3.0377564e-07,4.621574e-10,3.5723377e-07,9.1847885e-10,2.4875015e-07,7.0594984e-07,4.186787e-07,1.9994465e-07,3.0120125e-06
6.681438e-08,1.5497028e-06,1.5724476e-06,0.0,0.0,1.4488456e-10,3.6235515e-11,1.2977791e-11,1.9022467e-06,9.502609e-10,2.2001484e-06,2.0127509e-07,5.02002e-07,9.61495e-07,5.6014517e-07,5.7071024e-27,2.4210958e-09,2.048459e-06,5.139517e-09,2.2964146e-07,5.02002e-07,5.02002e-07,5.3470694e-07,1.354924e-07,2.3311621e-07,2.2392284e-10,2.6540838e-09,2.3314347e-07,9.803901e-12,1.4231354e-10,2.1261239e-10,2.1127835e-06,3.4262615e-07,1.3232836e-06,1.5926e-07,2.33371e-07,1.2968366e-06,3.5140145e-06
2.0749091e-08,4.81587e-07,4.9143154e-07,0.0,5.02002e-07,4.043134e-07,2.808694e-07,1.004004e-06,1.8511065e-06,4.3716106e-10,1.5515855e-06,4.7899186e-07,7.438677e-10,4.8053016e-07,9.95125e-07,5.02002e-07,5.02002e-07,7.3414367e-07,3.274086e-07,1.9360307e-09,3.7787867e-10,2.7549846e-10,1.0061592e-06,4.8337165e-07,1.3688133e-10,5.02002e-07,5.02002e-07,1.9007088e-10,5.02002e-07,3.4475943e-07,9.781088e-11,7.327673e-07,1.435387e-09,4.632607e-07,8.7539286e-07,2.3173492e-10,4.7901034e-07,2.008008e-06
2.692463e-07,5.754243e-07,3.2525594e-07,0.0,1.1510912e-13,7.6019184e-11,7.1654745e-11,2.864731e-10,2.5223855e-07,5.02002e-07,4.1611005e-07,6.2351154e-07,3.4221126e-10,5.69062e-07,1.7491952e-07,2.4251484e-10,1.8199808e-08,3.1117992e-07,7.338242e-09,8.9065777e-10,1.7384053e-10,5.02002e-07,1.4918228e-07,1.3555674e-09,6.378662e-07,4.8674303e-10,1.0774655e-08,2.912346e-07,9.803901e-12,1.6430567e-11,5.02002e-07,3.0168295e-07,6.6034006e-10,5.2592213e-07,1.728855e-07,4.2949222e-07,4.893385e-07,5.02002e-07
4.312817e-10,1.3494887e-06,1.3131968e-06,0.0,0.0,4.6690886e-07,3.296428e-11,4.6839276e-07,1.004004e-06,3.824569e-10,2.037686e-06,5.0194135e-08,0.0,3.7888245e-07,1.1122215e-06,1.1156731e-10,6.557365e-07,1.7755904e-06,6.052865e-07,3.9299093e-07,7.9974145e-11,2.7549846e-10,1.4160571e-06,6.2361966e-10,6.714049e-08,2.2392284e-10,3.493901e-07,6.7028964e-08,5.02002e-07,5.02002e-07,4.0781375e-10,1.7451198e-06,3.0378494e-10,7.161915e-07,2.2583757e-07,6.698904e-08,7.4158083e-07,2.5100103e-06
1.9840822e-10,1.5199792e-06,1.4472877e-06,0.0,5.02002e-07,2.520153e-10,1.5164993e-11,5.8067645e-08,3.153559e-06,5.02002e-07,2.6010036e-06,1.0271858e-06,0.0,1.1724841e-06,1.8380806e-08,5.132578e-11,1.1634703e-08,2.2280951e-06,1.3619043e-08,7.446358e-10,0.0,0.0,2.4236899e-08,4.0533175e-07,3.442721e-07,5.02002e-07,3.845885e-09,3.4483364e-07,9.803901e-12,7.718663e-11,1.8761195e-10,2.222164e-06,5.02002e-07,1.519198e-06,3.9291675e-07,3.447618e-07,1.5243522e-06,3.0120125e-06
9.127635e-11,4.4268288e-07,3.4364768e-07,5.02002e-07,1.1510912e-13,7.566175e-07,5.02002e-07,1.4124653e-06,1.9583397e-06,3.824569e-10,1.7682472e-06,2.6211146e-07,5.02002e-07,5.804517e-07,1.004004e-06,5.7071024e-27,8.048838e-07,3.5625837e-07,5.6876127e-07,3.4256464e-10,5.02002e-07,0.0,1.4661105e-06,4.3361642e-10,2.6638276e-07,4.8674303e-10,0.0,2.6679626e-07,0.0,7.2560846e-07,8.6309605e-11,3.3488524e-07,4.0103212e-10,5.7948836e-07,1.4121467e-06,2.6671714e-07,5.817291e-07,3.0120125e-06
0.0,6.3179016e-07,7.56317e-07,1.1026855e-09,5.02002e-07,2.8432052e-07,3.6235515e-11,2.8456736e-07,2.0434672e-06,5.02002e-07,1.6076912e-06,4.5431017e-07,7.438677e-10,4.5922067e-07,9.104206e-07,5.02002e-07,5.19375e-07,1.365415e-06,5.217963e-07,5.02002e-07,3.7787867e-10,5.02002e-07,9.474596e-07,0.0,4.4122064e-10,2.2392284e-10,5.02002e-07,9.348461e-10,0.0,2.8430597e-07,1.1414205e-26,1.3509754e-06,5.02002e-07,7.86828e-07,2.851462e-07,4.4829382e-10,8.108524e-07,3.5140145e-06
5.02002e-07,2.9065077e-07,4.7522008e-07,5.07283e-10,1.1510912e-13,3.218729e-07,2.808694e-07,8.118397e-07,1.4910166e-06,3.824569e-10,1.3660201e-06,5.5304863e-08,3.4221126e-10,2.6340481e-07,6.869688e-08,2.4251484e-10,9.458351e-09,4.957588e-07,7.733713e-09,1.022304e-09,1.9793738e-07,2.7549846e-10,1.3309994e-08,5.02002e-07,1.5706362e-07,5.02002e-07,1.0774655e-08,1.502978e-07,5.02002e-07,3.2181035e-07,5.02002e-07,4.7561804e-07,1.9965056e-09,2.573945e-07,9.344803e-07,1.8384553e-07,2.853064e-07,2.008008e-06
