PIPE0,PIPE1,PIPE2,PIPE3,PIPE4,PIPE5,PIPE6,PIPE7,PIPE8,PIPE9,PIPE10,PIPE11,PIPE12,PIPE13,PIPE14,PIPE15,PIPE16,PIPE17,PIPE18,PIPE19,PIPE20,PIPE21,PIPE22,PIPE23,PIPE24,PIPE25,PIPE26,PIPE27,PIPE28,PIPE29,PIPE30,PIPE31,PIPE32,PIPE33,PIPE34,PIPE35,PIPE36,PIPE37
1.2471206e-07,4.2894456e-08,3.5003733e-08,0.0,1.2959092e-07,5.999768e-07,4.4449493e-11,4.4789613e-07,4.7444775e-08,0.0,4.440172e-08,9.271614e-08,1.9263702e-10,5.4785808e-08,4.039836e-08,2.1562158e-07,6.6501116e-08,1.7403647e-09,7.4077626e-08,3.3515712e-10,3.2478766e-11,0.0029994678,4.0215543e-08,5.6393923e-10,2.1309536e-07,6.867711e-10,5.583497e-08,2.129342e-07,3.4477097e-07,4.9834205e-07,8.0583706e-11,1.8010775e-09,6.7891975e-08,6.212712e-08,2.821285e-07,2.1297535e-07,6.267496e-08,0.0002951823
2.5330326e-08,3.180159e-08,3.0860676e-08,0.0,2.971521e-14,5.127162e-11,2.0448688e-11,1.1633883e-08,1.5430235e-08,1.2959092e-07,6.312392e-09,1.0713046e-07,8.8621346e-11,5.6063826e-08,1.37759475e-08,1.0416577e-10,8.2245966e-10,3.228934e-08,2.2655879e-10,1.5418676e-10,2.1562158e-07,0.0029994678,8.661729e-09,3.6193505e-08,1.7507682e-07,2.774263e-08,2.9519936e-10,1.7513165e-07,6.73324e-12,6.4854727e-12,3.7071988e-11,4.6548934e-08,2.0191002e-10,3.7506066e-08,1.2498226e-07,1.7506557e-07,3.6686977e-08,0.0002951621
2.6701528e-07,5.0096705e-08,8.142068e-08,0.0,1.2959092e-07,3.2565862e-07,2.280114e-07,1.026703e-07,7.2544275e-08,9.873056e-11,7.728793e-08,6.8544515e-10,0.0,2.8470323e-08,6.337531e-09,4.7920758e-11,2.6140283e-08,1.02787844e-07,4.02455e-08,1.2959092e-07,1.6230771e-10,0.0026249844,3.98477e-09,6.529103e-11,1.0391739e-10,4.4589907e-10,5.583497e-08,1.6530805e-10,3.4477097e-07,3.4477097e-07,2.1562158e-07,1.0348435e-07,1.0145659e-07,9.997853e-09,4.7829612e-08,1.5009267e-10,1.2105127e-08,0.00025833937
1.929918e-10,6.518782e-08,6.621699e-08,0.0,2.971521e-14,6.9496596e-11,3.538341e-11,6.0763825e-11,5.5646833e-08,1.2959092e-07,5.0225516e-08,1.3517977e-07,1.2959092e-07,1.2880079e-07,3.6479882e-08,2.2045619e-11,8.885953e-10,6.675395e-08,6.419742e-11,2.6390595e-10,8.5018705e-08,0.0029994678,3.5906115e-08,1.1786226e-26,4.780649e-11,4.0744766e-08,2.9519936e-10,7.6048834e-11,6.73324e-12,5.301115e-11,1.7516552e-10,6.6630086e-08,3.2640952e-12,8.854076e-08,6.6658586e-08,3.2440347e-08,9.558466e-08,0.00029517311
0.6829423,0.4369627,0.515905,0.58367413,0.592966,1.7669242e-10,7.488536e-12,1.520357e-07,0.47957045,0.424395,0.43205565,0.65118074,0.5116487,0.60684085,0.5362961,0.72804135,0.6323125,0.6299493,0.6323125,0.43885124,0.5338976,0.29447535,0.5362961,0.5759284,0.5338976,0.5759284,0.6323125,0.5338976,1.13992545e-10,1.0974032e-10,0.6829423,0.6299493,0.4246537,0.5160208,0.42381203,0.5338976,0.5160208,0.4711478
0.5759897,0.3695391,0.43611866,0.482478,0.4956436,1.8970137e-09,0.61124533,0.38227606,0.4291651,0.35779288,0.389107,0.5589576,0.42491257,0.51474714,0.42903614,0.5923118,0.5032908,0.5314451,0.5032908,0.36863488,0.49266315,0.265795,0.42903614,0.4737008,0.49266315,0.4737008,0.5032908,0.49266315,2.1309363e-07,2.0783648e-07,0.5759897,0.5314451,0.3580516,0.43710268,0.51715773,0.49266315,0.43710268,0.4089338
0.536475,0.3433244,0.40533635,0.44349936,0.45924628,2.8700722e-08,0.44160765,0.27618372,0.39272013,0.33146152,0.3556101,0.52221906,0.39238453,0.47893262,0.380348,0.52788466,0.44545358,0.4936625,0.44545358,0.34178865,0.4690401,0.2506122,0.380348,0.43730235,0.4690401,0.43730235,0.44545358,0.4690401,4.7690244e-11,9.488979e-08,0.536475,0.4936625,0.33172023,0.4062909,0.44255623,0.4690401,0.4062909,0.37182367
0.4518574,0.28508586,0.33731678,0.36528054,0.38283405,5.0381124e-07,0.42237753,0.26415744,0.32910696,0.2788004,0.29789275,0.43018442,0.3244925,0.39506993,0.31007755,0.43682525,0.36147955,0.4109466,0.36147955,0.28628594,0.3908668,0.20187715,0.31007755,0.35753512,0.3908668,0.35753512,0.36147955,0.3908668,4.4778156e-07,4.9982606e-07,0.4518574,0.4109466,0.2790575,0.33667448,0.38051248,0.3908668,0.33667448,0.30859584
0.45013985,0.28022024,0.33225262,0.3663132,0.38231656,1.6581635e-07,0.8736002,0.54635406,0.34506077,0.2775101,0.31399104,0.4120017,0.32475123,0.3843922,0.29866832,0.4179256,0.348911,0.40578297,0.348911,0.28654456,0.34791416,0.18163344,0.29866832,0.35830885,0.34791416,0.35830885,0.348911,0.34791416,5.8080422e-11,7.610952e-08,0.45013985,0.40578297,0.278283,0.32948014,0.50441295,0.34791416,0.32948014,0.31388938
0.47419477,0.29163948,0.34645233,0.39393508,0.4065845,4.2591666e-10,1.3722112,0.8581881,0.38185322,0.2929985,0.34904945,0.415751,0.34772483,0.39651525,0.31036824,0.42780527,0.36426014,0.42465013,0.36426014,0.3025495,0.3096866,0.16813762,0.31036824,0.3864476,0.3096866,0.3864476,0.36426014,0.3096866,1.4272942e-11,5.7115934e-10,0.47419477,0.42465013,0.29351428,0.34168836,0.660554,0.3096866,0.34168836,0.33901107
