PIPE0,PIPE1,PIPE2,PIPE3,PIPE4,PIPE5,PIPE6,PIPE7,PIPE8,PIPE9,PIPE10,PIPE11,PIPE12,PIPE13,PIPE14,PIPE15,PIPE16,PIPE17,PIPE18,PIPE19,PIPE20,PIPE21,PIPE22,PIPE23,PIPE24,PIPE25,PIPE26,PIPE27,PIPE28,PIPE29,PIPE30,PIPE31,PIPE32,PIPE33,PIPE34,PIPE35,PIPE36,PIPE37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005101229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005101229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005101229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005101229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005101229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033687362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005004979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.89835,25.374891,34.62992,116.109146,119.88805,0.0,0.0,0.0,22.22929,64.370186,18.299057,111.06644,91.22237,73.56172,41.291588,206.5621,71.6609,50.33058,71.66096,68.546165,111.49561,22.082548,41.29245,113.19718,111.49565,113.19712,71.66094,111.49563,0.0,0.0,208.89798,50.330532,64.4404,42.87386,53.252254,111.49573,42.87398,15.792822
143.73302,17.35825,23.710474,76.577385,81.01778,0.0,173.84358,55.425587,16.78481,44.25642,13.957695,77.11104,60.72217,50.285805,25.715029,133.2671,44.15189,34.378334,44.151928,46.753704,86.93035,15.361437,25.71551,73.8797,86.93018,73.879974,44.151665,86.930244,0.0,0.0,143.73256,34.378345,44.31515,29.349464,68.112144,86.93035,29.34945,11.274348
114.31818,13.633486,18.65939,59.236427,63.67442,0.0,90.42026,28.828157,12.917416,35.006866,10.710552,60.427853,47.358006,39.337513,18.675013,98.69613,31.868484,27.04814,31.868448,36.92808,69.65828,11.475264,18.674267,57.172462,69.65829,57.172306,31.86836,69.658226,0.0,0.0,114.31819,27.048178,35.05954,23.020674,47.16851,69.65819,23.020794,8.533029
