NODE17,NODE9,NODE37,NODE25,NODE26,NODE1,NODE2,NODE21,NODE15,NODE34,NODE10,NODE27,NODE31,NODE13,NODE0,NODE3,NODE4,NODE5,NODE6,NODE7,NODE8,NODE11,NODE12,NODE14,NODE16,NODE18,NODE19,NODE20,NODE22,NODE23,NODE24,NODE28,NODE29,NODE30,NODE32,NODE33,NODE35,NODE36,NODE38
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666,319.8676666666666
317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466,317.99438461538466
316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536,316.58661538461536
315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923,315.4346923076923
315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769,315.2780769230769
315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922,315.8866923076922
314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085,314.87423076923085
313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335,313.85583333333335
314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667,314.1644166666667
314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775,314.58775
315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664,315.89466666666664
311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996,311.27799999999996
309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003,309.77500000000003
307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334,307.38733333333334
306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667,306.5496666666667
308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336,308.66533333333336
308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333,308.56333333333333
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976,299.976
