PIPE0,PIPE1,PIPE2,PIPE3,PIPE4,PIPE5,PIPE6,PIPE7,PIPE8,PIPE9,PIPE10,PIPE11,PIPE12,PIPE13,PIPE14,PIPE15,PIPE16,PIPE17,PIPE18,PIPE19,PIPE20,PIPE21,PIPE22,PIPE23,PIPE24,PIPE25,PIPE26,PIPE27,PIPE28,PIPE29,PIPE30,PIPE31,PIPE32,PIPE33,PIPE34,PIPE35,PIPE36,PIPE37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3533096e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4757663e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008137186,0.006753247,0.016595278,0.006655575,0.0072123874,0.0,0.0,0.0,0.003792003,0.0024102582,0.00808547,0.006827584,0.0041058366,0.015359582,0.0011623258,0.010190107,0.013594333,0.03087682,0.026799867,0.0019854216,0.0025693795,0.0009973177,0.018535463,0.005656522,0.005677381,0.006124578,0.0066372342,0.0031342243,0.0,0.0,0.0059996275,0.031416636,0.0020166948,0.0078016976,0.0044643586,0.0071763457,0.009065874,0.0007195185
0.004575285,0.003763354,0.009260719,0.0035060213,0.0039444384,0.0,0.0045453478,0.002809677,0.0024602767,0.0013536259,0.0053282226,0.0038925612,0.0021938568,0.0085500525,0.0005605276,0.0051889843,0.0064484347,0.017167114,0.012712444,0.0011014447,0.001751377,0.00057030824,0.008938643,0.0029321073,0.0038698886,0.0031747415,0.0031483357,0.0021363918,0.0,0.0,0.0033733977,0.017467268,0.0011330129,0.004352346,0.0065216804,0.0048916377,0.005057577,0.00042820434
0.0032157584,0.002594416,0.00640358,0.0023609747,0.0027219637,0.0,0.001661055,0.00102677,0.0016437111,0.00094339787,0.003543914,0.002674153,0.0014961077,0.0058580125,0.0003424866,0.003267659,0.0039031466,0.011866285,0.007694647,0.00076591177,0.0012451959,0.0003639515,0.0054612583,0.0019757082,0.002751423,0.002139186,0.0019056454,0.0015189348,0.0,0.0,0.0023710148,0.01207377,0.00078986003,0.0029942344,0.0037036096,0.0034778572,0.0034794244,0.00027886513
