Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2009/1/1 0:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 1:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 2:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 3:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 4:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 5:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 6:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 7:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 8:00:00,2.048,0.518,0.494,0.406,0.279,0.138,0.131,0.108,0.074,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 9:00:00,37.409,17.13,7.573,12.186,4.759,4.501,2.013,2.79,1.2650000000000001,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 10:00:00,68.22,25.394000000000002,13.706,19.629,8.441,6.5360000000000005,3.6430000000000002,4.423,2.244,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 11:00:00,92.816,27.786,16.87,28.816,10.694,7.82,4.485,8.682,2.843,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 12:00:00,95.063,19.684,18.067,27.404,10.891,5.251,4.803,8.143,2.895,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 13:00:00,79.708,16.043,15.811,22.408,15.066,4.265,4.203,6.59,4.005,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 14:00:00,57.693,12.455,12.029,15.942,10.618,3.311,3.198,3.685,2.375,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 15:00:00,28.567,5.73,5.573,7.184,3.237,1.5230000000000001,1.481,2.342,0.861,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 16:00:00,1.024,0.259,0.247,0.203,0.139,0.069,0.066,0.054,0.037,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 17:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 18:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 19:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 20:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 21:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 22:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/1 23:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/2 0:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/2 1:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
2009/1/2 2:00:00,0,0,0,0,0,0,0,0,0,521.528,275.725,265.556,265.647,275.732,73.294,70.59100000000001,70.615,73.296
