BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1013,srf0,top,0,1,463224.0751818955,15224804.780866653,16,0,0,1,2.638439716818521,roofs,15,0,463225.02390000003 15224804.0168745 463225.02390000003 15224805.4679 463223.14374131773 15224805.4679 463223.02390000003 15224804.2048
B1013,srf1,top,0,1,463224.13041963294,15224806.450184997,16,0,0,1,3.570559914340265,roofs,15,0,463223.14374131773 15224805.4679 463225.02390000003 15224805.4679 463225.02390000003 15224807.4679 463223.333498768 15224807.4679
B1013,srf2,top,0,1,463224.22519840964,15224808.44807813,16,0,0,1,3.1910450138384476,roofs,15,0,463223.333498768 15224807.4679 463225.02390000003 15224807.4679 463225.02390000003 15224809.4679 463223.52325621824 15224809.4679
B1013,srf3,top,0,1,463224.3199502032,15224810.44540247,16,0,0,1,2.81153011333663,roofs,15,0,463223.52325621824 15224809.4679 463225.02390000003 15224809.4679 463225.02390000003 15224811.4679 463223.7130136685 15224811.4679
B1013,srf4,top,0,1,463224.4146623816,15224812.441891741,16,0,0,1,2.4320152128348127,roofs,15,0,463223.7130136685 15224811.4679 463225.02390000003 15224811.4679 463225.02390000003 15224813.4679 463223.90277111874 15224813.4679
B1013,srf5,top,0,1,463224.50931296963,15224814.437082717,16,0,0,1,2.0525003124494106,roofs,15,0,463223.90277111874 15224813.4679 463225.02390000003 15224813.4679 463225.02390000003 15224815.4679 463224.09252856893 15224815.4679
B1013,srf6,top,0,1,463224.60386005254,15224816.43009185,16,0,0,1,1.672985411947593,roofs,15,0,463224.09252856893 15224815.4679 463225.02390000003 15224815.4679 463225.02390000003 15224817.4679 463224.2822860192 15224817.4679
B1013,srf7,top,0,1,463224.6982125222,15224818.418998627,16,0,0,1,1.2934705114457756,roofs,15,0,463224.2822860192 15224817.4679 463225.02390000003 15224817.4679 463225.02390000003 15224819.4679 463224.47204346943 15224819.4679
B1013,srf8,top,0,1,463224.787811648,15224820.318419477,16,0,0,1,0.844393941156893,roofs,15,0,463225.02390000003 15224819.4679 463225.02390000003 15224821.262518918 463224.6457 15224821.2982 463224.47204346943 15224819.4679
B1013,srf9,top,0,1,463226.04417259205,15224804.69445344,16,0,0,1,3.089976500665642,roofs,15,0,463227.02390000003 15224803.828949 463227.02390000003 15224805.4679 463225.02390000003 15224805.4679 463225.02390000003 15224804.0168745
B1013,srf10,top,0,1,463226.02390000003,15224806.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224805.4679 463227.02390000003 15224805.4679 463227.02390000003 15224807.4679 463225.02390000003 15224807.4679
B1013,srf11,top,0,1,463226.02390000003,15224808.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224807.4679 463227.02390000003 15224807.4679 463227.02390000003 15224809.4679 463225.02390000003 15224809.4679
B1013,srf12,top,0,1,463226.02390000003,15224810.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224809.4679 463227.02390000003 15224809.4679 463227.02390000003 15224811.4679 463225.02390000003 15224811.4679
B1013,srf13,top,0,1,463226.02390000003,15224812.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224811.4679 463227.02390000003 15224811.4679 463227.02390000003 15224813.4679 463225.02390000003 15224813.4679
B1013,srf14,top,0,1,463226.02390000003,15224814.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224813.4679 463227.02390000003 15224813.4679 463227.02390000003 15224815.4679 463225.02390000003 15224815.4679
B1013,srf15,top,0,1,463226.02390000003,15224816.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224815.4679 463227.02390000003 15224815.4679 463227.02390000003 15224817.4679 463225.02390000003 15224817.4679
B1013,srf16,top,0,1,463226.02390000003,15224818.4679,16,0,0,1,4,roofs,15,0,463225.02390000003 15224817.4679 463227.02390000003 15224817.4679 463227.02390000003 15224819.4679 463225.02390000003 15224819.4679
B1013,srf17,top,0,1,463226.00540406804,15224820.318909714,16,0,0,1,3.4005488735618314,roofs,15,0,463225.02390000003 15224819.4679 463227.02390000003 15224819.4679 463227.02390000003 15224821.073829956 463225.02390000003 15224821.262518918
B1013,srf18,top,0,1,463228.04197413486,15224804.600593979,16,0,0,1,3.465827500452999,roofs,15,0,463229.02390000003 15224803.6410235 463229.02390000003 15224805.4679 463227.02390000003 15224805.4679 463227.02390000003 15224803.828949
B1013,srf19,top,0,1,463228.02390000003,15224806.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224805.4679 463229.02390000003 15224805.4679 463229.02390000003 15224807.4679 463227.02390000003 15224807.4679
B1013,srf20,top,0,1,463228.02390000003,15224808.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224807.4679 463229.02390000003 15224807.4679 463229.02390000003 15224809.4679 463227.02390000003 15224809.4679
B1013,srf21,top,0,1,463228.02390000003,15224810.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224809.4679 463229.02390000003 15224809.4679 463229.02390000003 15224811.4679 463227.02390000003 15224811.4679
B1013,srf22,top,0,1,463228.02390000003,15224812.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224811.4679 463229.02390000003 15224811.4679 463229.02390000003 15224813.4679 463227.02390000003 15224813.4679
B1013,srf23,top,0,1,463228.02390000003,15224814.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224813.4679 463229.02390000003 15224813.4679 463229.02390000003 15224815.4679 463227.02390000003 15224815.4679
B1013,srf24,top,0,1,463228.02390000003,15224816.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224815.4679 463229.02390000003 15224815.4679 463229.02390000003 15224817.4679 463227.02390000003 15224817.4679
B1013,srf25,top,0,1,463228.02390000003,15224818.4679,16,0,0,1,4,roofs,15,0,463227.02390000003 15224817.4679 463229.02390000003 15224817.4679 463229.02390000003 15224819.4679 463227.02390000003 15224819.4679
B1013,srf26,top,0,1,463228.00309524825,15224820.224674145,16,0,0,1,3.0231709480040725,roofs,15,0,463227.02390000003 15224819.4679 463229.02390000003 15224819.4679 463229.02390000003 15224820.885140993 463227.02390000003 15224821.073829956
B1013,srf27,top,0,1,463230.9713898301,15224803.462966,16,0,0,1,0.0011658832676307953,roofs,15,0,463231.02390000003 15224803.453098001 463231.02390000003 15224803.4679 463230.8663694903 15224803.4679
B1013,srf28,top,0,1,463230.03992316587,15224804.50703116,16,0,0,1,3.8405126171419397,roofs,15,0,463230.8663694903 15224803.4679 463231.02390000003 15224803.4679 463231.02390000003 15224805.4679 463229.02390000003 15224805.4679 463229.02390000003 15224803.6410235
B1013,srf29,top,0,1,463230.02390000003,15224806.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224805.4679 463231.02390000003 15224805.4679 463231.02390000003 15224807.4679 463229.02390000003 15224807.4679
B1013,srf30,top,0,1,463230.02390000003,15224808.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224807.4679 463231.02390000003 15224807.4679 463231.02390000003 15224809.4679 463229.02390000003 15224809.4679
B1013,srf31,top,0,1,463230.02390000003,15224810.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224809.4679 463231.02390000003 15224809.4679 463231.02390000003 15224811.4679 463229.02390000003 15224811.4679
B1013,srf32,top,0,1,463230.02390000003,15224812.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224811.4679 463231.02390000003 15224811.4679 463231.02390000003 15224813.4679 463229.02390000003 15224813.4679
B1013,srf33,top,0,1,463230.02390000003,15224814.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224813.4679 463231.02390000003 15224813.4679 463231.02390000003 15224815.4679 463229.02390000003 15224815.4679
B1013,srf34,top,0,1,463230.02390000003,15224816.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224815.4679 463231.02390000003 15224815.4679 463231.02390000003 15224817.4679 463229.02390000003 15224817.4679
B1013,srf35,top,0,1,463230.02390000003,15224818.4679,16,0,0,1,4,roofs,15,0,463229.02390000003 15224817.4679 463231.02390000003 15224817.4679 463231.02390000003 15224819.4679 463229.02390000003 15224819.4679
B1013,srf36,top,0,1,463230.00012780016,15224820.130469644,16,0,0,1,2.6457930226072457,roofs,15,0,463229.02390000003 15224819.4679 463231.02390000003 15224819.4679 463231.02390000003 15224820.69645203 463229.02390000003 15224820.885140993
B1013,srf37,top,0,1,463232.31186937256,15224803.399988428,16,0,0,1,0.21752949991043716,roofs,15,0,463233.02390000003 15224803.2651725 463233.02390000003 15224803.4679 463231.02390000003 15224803.4679 463231.02390000003 15224803.453098001
B1013,srf38,top,0,1,463232.02390000003,15224804.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224803.4679 463233.02390000003 15224803.4679 463233.02390000003 15224805.4679 463231.02390000003 15224805.4679
B1013,srf39,top,0,1,463232.02390000003,15224806.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224805.4679 463233.02390000003 15224805.4679 463233.02390000003 15224807.4679 463231.02390000003 15224807.4679
B1013,srf40,top,0,1,463232.02390000003,15224808.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224807.4679 463233.02390000003 15224807.4679 463233.02390000003 15224809.4679 463231.02390000003 15224809.4679
B1013,srf41,top,0,1,463232.02390000003,15224810.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224809.4679 463233.02390000003 15224809.4679 463233.02390000003 15224811.4679 463231.02390000003 15224811.4679
B1013,srf42,top,0,1,463232.02390000003,15224812.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224811.4679 463233.02390000003 15224811.4679 463233.02390000003 15224813.4679 463231.02390000003 15224813.4679
B1013,srf43,top,0,1,463232.02390000003,15224814.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224813.4679 463233.02390000003 15224813.4679 463233.02390000003 15224815.4679 463231.02390000003 15224815.4679
B1013,srf44,top,0,1,463232.02390000003,15224816.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224815.4679 463233.02390000003 15224815.4679 463233.02390000003 15224817.4679 463231.02390000003 15224817.4679
B1013,srf45,top,0,1,463232.02390000003,15224818.4679,16,0,0,1,4,roofs,15,0,463231.02390000003 15224817.4679 463233.02390000003 15224817.4679 463233.02390000003 15224819.4679 463231.02390000003 15224819.4679
B1013,srf46,top,0,1,463231.99617301096,15224820.03631172,16,0,0,1,2.2684150990148555,roofs,15,0,463231.02390000003 15224819.4679 463233.02390000003 15224819.4679 463233.02390000003 15224820.50776307 463231.02390000003 15224820.69645203
B1013,srf47,top,0,1,463234.12946773105,15224803.31459516,16,0,0,1,0.5933804996387255,roofs,15,0,463235.02390000003 15224803.077247001 463235.02390000003 15224803.4679 463233.02390000003 15224803.4679 463233.02390000003 15224803.2651725
B1013,srf48,top,0,1,463234.02390000003,15224804.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224803.4679 463235.02390000003 15224803.4679 463235.02390000003 15224805.4679 463233.02390000003 15224805.4679
B1013,srf49,top,0,1,463234.02390000003,15224806.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224805.4679 463235.02390000003 15224805.4679 463235.02390000003 15224807.4679 463233.02390000003 15224807.4679
B1013,srf50,top,0,1,463234.02390000003,15224808.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224807.4679 463235.02390000003 15224807.4679 463235.02390000003 15224809.4679 463233.02390000003 15224809.4679
B1013,srf51,top,0,1,463234.02390000003,15224810.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224809.4679 463235.02390000003 15224809.4679 463235.02390000003 15224811.4679 463233.02390000003 15224811.4679
B1013,srf52,top,0,1,463234.02390000003,15224812.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224811.4679 463235.02390000003 15224811.4679 463235.02390000003 15224813.4679 463233.02390000003 15224813.4679
B1013,srf53,top,0,1,463234.02390000003,15224814.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224813.4679 463235.02390000003 15224813.4679 463235.02390000003 15224815.4679 463233.02390000003 15224815.4679
B1013,srf54,top,0,1,463234.02390000003,15224816.4679,16,0,0,1,4,roofs,15,0,463233.02390000003 15224815.4679 463235.02390000003 15224815.4679 463235.02390000003 15224817.4679 463233.02390000003 15224817.4679
