BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1002,srf0,top,0,1,463126.32195840974,15224918.131772278,16,-0,0,1,0.20080196140144727,roofs,2,0,463125.00190000003 15224918.193400001 463127.00190000003 15224918.00059726 463127.00190000003 15224918.1974 463125.0022882218 15224918.1974
B1002,srf1,top,0,1,463126.04979666363,15224919.180395601,16,-0,0,1,3.805112605681643,roofs,2,0,463125.0022882218 15224918.1974 463127.00190000003 15224918.1974 463127.00190000003 15224920.1974 463125.19639917265 15224920.1974
B1002,srf2,top,0,1,463126.14675838285,15224921.178463588,16,-0,0,1,3.4168907038401812,roofs,2,0,463125.19639917265 15224920.1974 463127.00190000003 15224920.1974 463127.00190000003 15224922.1974 463125.3905101235 15224922.1974
B1002,srf3,top,0,1,463126.2436960662,15224923.176036274,16,-0,0,1,3.02866880223155,roofs,2,0,463125.3905101235 15224922.1974 463127.00190000003 15224922.1974 463127.00190000003 15224924.1974 463125.5846210744 15224924.1974
B1002,srf4,top,0,1,463126.3405991119,15224925.17289519,16,-0,0,1,2.6404469003900886,roofs,2,0,463125.5846210744 15224924.1974 463127.00190000003 15224924.1974 463127.00190000003 15224926.1974 463125.77873202524 15224926.1974
B1002,srf5,top,0,1,463126.43744960823,15224927.168671232,16,-0,0,1,2.2522249987814575,roofs,2,0,463125.77873202524 15224926.1974 463127.00190000003 15224926.1974 463127.00190000003 15224928.1974 463125.9728429761 15224928.1974
B1002,srf6,top,0,1,463126.5342147212,15224929.162687799,16,-0,0,1,1.8640030969399959,roofs,2,0,463125.9728429761 15224928.1974 463127.00190000003 15224928.1974 463127.00190000003 15224930.1974 463126.16695392696 15224930.1974
B1002,srf7,top,0,1,463126.63082706754,15224931.15355634,16,-0,0,1,1.4757811953313649,roofs,2,0,463126.16695392696 15224930.1974 463127.00190000003 15224930.1974 463127.00190000003 15224932.1974 463126.3610648778 15224932.1974
B1002,srf8,top,0,1,463126.72712304967,15224933.137905635,16,-0,0,1,1.0875592936063185,roofs,2,0,463126.3610648778 15224932.1974 463127.00190000003 15224932.1974 463127.00190000003 15224934.1974 463126.55517582863 15224934.1974
B1002,srf9,top,0,1,463126.8225757995,15224935.104878634,16,-0,0,1,0.6993373918812722,roofs,2,0,463126.55517582863 15224934.1974 463127.00190000003 15224934.1974 463127.00190000003 15224936.1974 463126.7492867795 15224936.1974
B1002,srf10,top,0,1,463126.9140286638,15224936.989426909,16,-0,0,1,0.3111154902726412,roofs,2,0,463126.7492867795 15224936.1974 463127.00190000003 15224936.1974 463127.00190000003 15224938.1974 463126.94339773036 15224938.1974
B1002,srf11,top,0,1,463126.98239924345,15224938.398323817,16,-0,0,1,0.017631748934402447,roofs,2,0,463126.94339773036 15224938.1974 463127.00190000003 15224938.1974 463127.00190000003 15224938.80017145
B1002,srf12,top,0,1,463128.1114952916,15224918.045515377,16,-0,0,1,0.586408216498841,roofs,2,0,463129.00190000003 15224917.807794522 463129.00190000003 15224918.1974 463127.00190000003 15224918.1974 463127.00190000003 15224918.00059726
B1002,srf13,top,0,1,463128.00190000003,15224919.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224918.1974 463129.00190000003 15224918.1974 463129.00190000003 15224920.1974 463127.00190000003 15224920.1974
B1002,srf14,top,0,1,463128.00190000003,15224921.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224920.1974 463129.00190000003 15224920.1974 463129.00190000003 15224922.1974 463127.00190000003 15224922.1974
B1002,srf15,top,0,1,463128.00190000003,15224923.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224922.1974 463129.00190000003 15224922.1974 463129.00190000003 15224924.1974 463127.00190000003 15224924.1974
B1002,srf16,top,0,1,463128.00190000003,15224925.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224924.1974 463129.00190000003 15224924.1974 463129.00190000003 15224926.1974 463127.00190000003 15224926.1974
B1002,srf17,top,0,1,463128.00190000003,15224927.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224926.1974 463129.00190000003 15224926.1974 463129.00190000003 15224928.1974 463127.00190000003 15224928.1974
B1002,srf18,top,0,1,463128.00190000003,15224929.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224928.1974 463129.00190000003 15224928.1974 463129.00190000003 15224930.1974 463127.00190000003 15224930.1974
B1002,srf19,top,0,1,463128.00190000003,15224931.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224930.1974 463129.00190000003 15224930.1974 463129.00190000003 15224932.1974 463127.00190000003 15224932.1974
B1002,srf20,top,0,1,463128.00190000003,15224933.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224932.1974 463129.00190000003 15224932.1974 463129.00190000003 15224934.1974 463127.00190000003 15224934.1974
B1002,srf21,top,0,1,463128.00190000003,15224935.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224934.1974 463129.00190000003 15224934.1974 463129.00190000003 15224936.1974 463127.00190000003 15224936.1974
B1002,srf22,top,0,1,463128.00190000003,15224937.1974,16,-0,0,1,4,roofs,2,0,463127.00190000003 15224936.1974 463129.00190000003 15224936.1974 463129.00190000003 15224938.1974 463127.00190000003 15224938.1974
B1002,srf23,top,0,1,463128.02506252413,15224939.184439398,16,-0,0,1,3.9052618395071477,roofs,2,0,463127.00190000003 15224938.1974 463129.00190000003 15224938.1974 463129.00190000003 15224940.1974 463127.1375086812 15224940.1974 463127.00190000003 15224938.80017145
B1002,srf24,top,0,1,463128.1173437577,15224941.17909458,16,-0,0,1,3.5346716868225485,roofs,2,0,463127.1375086812 15224940.1974 463129.00190000003 15224940.1974 463129.00190000003 15224942.1974 463127.3316196321 15224942.1974
B1002,srf25,top,0,1,463128.2142896285,15224943.176835982,16,-0,0,1,3.146449784981087,roofs,2,0,463127.3316196321 15224942.1974 463129.00190000003 15224942.1974 463129.00190000003 15224944.1974 463127.52573058294 15224944.1974
B1002,srf26,top,0,1,463128.3112046455,15224945.173941586,16,-0,0,1,2.758227883372456,roofs,2,0,463127.52573058294 15224944.1974 463129.00190000003 15224944.1974 463129.00190000003 15224946.1974 463127.7198415338 15224946.1974
B1002,srf27,top,0,1,463128.4080736465,15224947.170098951,16,-0,0,1,2.37000598164741,roofs,2,0,463127.7198415338 15224946.1974 463129.00190000003 15224946.1974 463129.00190000003 15224948.1974 463127.9139524846 15224948.1974
B1002,srf28,top,0,1,463128.5048695886,15224949.164750807,16,-0,0,1,1.9817840799223634,roofs,2,0,463127.9139524846 15224948.1974 463129.00190000003 15224948.1974 463129.00190000003 15224950.1974 463128.1080634355 15224950.1974
B1002,srf29,top,0,1,463128.60153907625,15224951.156796847,16,-0,0,1,1.5935621783137321,roofs,2,0,463128.1080634355 15224950.1974 463129.00190000003 15224950.1974 463129.00190000003 15224952.1974 463128.30217438634 15224952.1974
B1002,srf30,top,0,1,463128.66862990777,15224952.609528502,16,-0,0,1,0.5543358351895756,roofs,2,0,463129.00190000003 15224952.1974 463129.00190000003 15224953.0089745 463128.38670000003 15224953.068300001 463128.30217438634 15224952.1974
B1002,srf31,top,0,1,463130.068017978,15224917.951209644,16,-0,0,1,0.9720136951425438,roofs,2,0,463131.00190000003 15224917.614991782 463131.00190000003 15224918.1974 463129.00190000003 15224918.1974 463129.00190000003 15224917.807794522
B1002,srf32,top,0,1,463130.00190000003,15224919.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224918.1974 463131.00190000003 15224918.1974 463131.00190000003 15224920.1974 463129.00190000003 15224920.1974
B1002,srf33,top,0,1,463130.00190000003,15224921.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224920.1974 463131.00190000003 15224920.1974 463131.00190000003 15224922.1974 463129.00190000003 15224922.1974
B1002,srf34,top,0,1,463130.00190000003,15224923.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224922.1974 463131.00190000003 15224922.1974 463131.00190000003 15224924.1974 463129.00190000003 15224924.1974
B1002,srf35,top,0,1,463130.00190000003,15224925.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224924.1974 463131.00190000003 15224924.1974 463131.00190000003 15224926.1974 463129.00190000003 15224926.1974
B1002,srf36,top,0,1,463130.00190000003,15224927.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224926.1974 463131.00190000003 15224926.1974 463131.00190000003 15224928.1974 463129.00190000003 15224928.1974
B1002,srf37,top,0,1,463130.00190000003,15224929.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224928.1974 463131.00190000003 15224928.1974 463131.00190000003 15224930.1974 463129.00190000003 15224930.1974
B1002,srf38,top,0,1,463130.00190000003,15224931.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224930.1974 463131.00190000003 15224930.1974 463131.00190000003 15224932.1974 463129.00190000003 15224932.1974
B1002,srf39,top,0,1,463130.00190000003,15224933.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224932.1974 463131.00190000003 15224932.1974 463131.00190000003 15224934.1974 463129.00190000003 15224934.1974
B1002,srf40,top,0,1,463130.00190000003,15224935.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224934.1974 463131.00190000003 15224934.1974 463131.00190000003 15224936.1974 463129.00190000003 15224936.1974
B1002,srf41,top,0,1,463130.00190000003,15224937.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224936.1974 463131.00190000003 15224936.1974 463131.00190000003 15224938.1974 463129.00190000003 15224938.1974
B1002,srf42,top,0,1,463130.00190000003,15224939.1974,16,-0,0,1,4,roofs,2,0,463129.00190000003 15224938.1974 463131.00190000003 15224938.1974 463131.00190000003 15224940.1974 463129.00190000003 15224940.1974
