BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1009,srf0,top,0,1,463161.1387731303,15225011.42995024,7,0,-0,1,0.5063043128692105,roofs,10,0,463162.02280000004 15225011.221879076 463162.02280000004 15225011.561900001 463160.037326715 15225011.561900001 463160.02280000004 15225011.3944
B1009,srf1,top,0,1,463161.07276646834,15225012.546674754,7,0,-0,1,3.7974932573270057,roofs,10,0,463160.037326715 15225011.561900001 463162.02280000004 15225011.561900001 463162.02280000004 15225013.561900001 463160.21078002773 15225013.561900001
B1009,srf2,top,0,1,463161.1594267494,15225014.545144076,7,0,-0,1,3.4505866318941116,roofs,10,0,463160.21078002773 15225013.561900001 463162.02280000004 15225013.561900001 463162.02280000004 15225015.561900001 463160.3842333404 15225015.561900001
B1009,srf3,top,0,1,463161.2460721925,15225016.543271221,7,0,-0,1,3.1036800065776338,roofs,10,0,463160.3842333404 15225015.561900001 463162.02280000004 15225015.561900001 463162.02280000004 15225017.561900001 463160.5576866531 15225017.561900001
B1009,srf4,top,0,1,463161.3326971962,15225018.540927015,7,0,-0,1,2.756773381261155,roofs,10,0,463160.5576866531 15225017.561900001 463162.02280000004 15225017.561900001 463162.02280000004 15225019.561900001 463160.73113996576 15225019.561900001
B1009,srf5,top,0,1,463161.41929293366,15225020.537907898,7,0,-0,1,2.409866755828262,roofs,10,0,463160.73113996576 15225019.561900001 463162.02280000004 15225019.561900001 463162.02280000004 15225021.561900001 463160.9045932785 15225021.561900001
B1009,srf6,top,0,1,463161.50584464055,15225022.533873394,7,0,-0,1,2.0629601303953677,roofs,10,0,463160.9045932785 15225021.561900001 463162.02280000004 15225021.561900001 463162.02280000004 15225023.561900001 463161.0780465912 15225023.561900001
B1009,srf7,top,0,1,463161.592325614,15225024.528207712,7,0,-0,1,1.716053504962474,roofs,10,0,463161.0780465912 15225023.561900001 463162.02280000004 15225023.561900001 463162.02280000004 15225025.561900001 463161.25149990385 15225025.561900001
B1009,srf8,top,0,1,463161.678682088,15225026.519670952,7,0,-0,1,1.369146879645996,roofs,10,0,463161.25149990385 15225025.561900001 463162.02280000004 15225025.561900001 463162.02280000004 15225027.561900001 463161.42495321657 15225027.561900001
B1009,srf9,top,0,1,463161.7647873125,15225028.505340137,7,0,-0,1,1.0222402542131022,roofs,10,0,463161.42495321657 15225027.561900001 463162.02280000004 15225027.561900001 463162.02280000004 15225029.561900001 463161.5984065293 15225029.561900001
B1009,srf10,top,0,1,463161.8502541004,15225030.47628636,7,0,-0,1,0.6753336288966238,roofs,10,0,463161.5984065293 15225029.561900001 463162.02280000004 15225029.561900001 463162.02280000004 15225031.561900001 463161.77185984195 15225031.561900001
B1009,srf11,top,0,1,463161.9330593733,15225032.38585549,7,0,-0,1,0.3284270034637302,roofs,10,0,463161.77185984195 15225031.561900001 463162.02280000004 15225031.561900001 463162.02280000004 15225033.561900001 463161.94531315466 15225033.561900001
B1009,srf12,top,0,1,463161.99697105156,15225033.859720182,7,0,-0,1,0.03461571944819093,roofs,10,0,463161.94531315466 15225033.561900001 463162.02280000004 15225033.561900001 463162.02280000004 15225034.455360543
B1009,srf13,top,0,1,463163.09025189455,15225011.345850091,7,0,-0,1,0.8525627721017451,roofs,10,0,463164.02280000004 15225011.049358154 463164.02280000004 15225011.561900001 463162.02280000004 15225011.561900001 463162.02280000004 15225011.221879076
B1009,srf14,top,0,1,463163.02280000004,15225012.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225011.561900001 463164.02280000004 15225011.561900001 463164.02280000004 15225013.561900001 463162.02280000004 15225013.561900001
B1009,srf15,top,0,1,463163.02280000004,15225014.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225013.561900001 463164.02280000004 15225013.561900001 463164.02280000004 15225015.561900001 463162.02280000004 15225015.561900001
B1009,srf16,top,0,1,463163.02280000004,15225016.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225015.561900001 463164.02280000004 15225015.561900001 463164.02280000004 15225017.561900001 463162.02280000004 15225017.561900001
B1009,srf17,top,0,1,463163.02280000004,15225018.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225017.561900001 463164.02280000004 15225017.561900001 463164.02280000004 15225019.561900001 463162.02280000004 15225019.561900001
B1009,srf18,top,0,1,463163.02280000004,15225020.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225019.561900001 463164.02280000004 15225019.561900001 463164.02280000004 15225021.561900001 463162.02280000004 15225021.561900001
B1009,srf19,top,0,1,463163.02280000004,15225022.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225021.561900001 463164.02280000004 15225021.561900001 463164.02280000004 15225023.561900001 463162.02280000004 15225023.561900001
B1009,srf20,top,0,1,463163.02280000004,15225024.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225023.561900001 463164.02280000004 15225023.561900001 463164.02280000004 15225025.561900001 463162.02280000004 15225025.561900001
B1009,srf21,top,0,1,463163.02280000004,15225026.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225025.561900001 463164.02280000004 15225025.561900001 463164.02280000004 15225027.561900001 463162.02280000004 15225027.561900001
B1009,srf22,top,0,1,463163.02280000004,15225028.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225027.561900001 463164.02280000004 15225027.561900001 463164.02280000004 15225029.561900001 463162.02280000004 15225029.561900001
B1009,srf23,top,0,1,463163.02280000004,15225030.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225029.561900001 463164.02280000004 15225029.561900001 463164.02280000004 15225031.561900001 463162.02280000004 15225031.561900001
B1009,srf24,top,0,1,463163.02280000004,15225032.561900001,7,0,-0,1,4,roofs,10,0,463162.02280000004 15225031.561900001 463164.02280000004 15225031.561900001 463164.02280000004 15225033.561900001 463162.02280000004 15225033.561900001
B1009,srf25,top,0,1,463163.03582207387,15225034.553409472,7,0,-0,1,3.9469046585727487,roofs,10,0,463162.02280000004 15225033.561900001 463164.02280000004 15225033.561900001 463164.02280000004 15225035.561900001 463162.1187664674 15225035.561900001 463162.02280000004 15225034.455360543
B1009,srf26,top,0,1,463163.1134567579,15225036.545992458,7,0,-0,1,3.634613752597943,roofs,10,0,463162.1187664674 15225035.561900001 463164.02280000004 15225035.561900001 463164.02280000004 15225037.561900001 463162.29221978004 15225037.561900001
B1009,srf27,top,0,1,463163.2001106287,15225038.544313954,7,0,-0,1,3.2877071272814646,roofs,10,0,463162.29221978004 15225037.561900001 463164.02280000004 15225037.561900001 463164.02280000004 15225039.561900001 463162.46567309275 15225039.561900001
B1009,srf28,top,0,1,463163.2867473274,15225040.542239446,7,0,-0,1,2.9408005019649863,roofs,10,0,463162.46567309275 15225039.561900001 463164.02280000004 15225039.561900001 463164.02280000004 15225041.561900001 463162.6391264054 15225041.561900001
B1009,srf29,top,0,1,463163.3733599644,15225042.539610049,7,0,-0,1,2.5938938765320927,roofs,10,0,463162.6391264054 15225041.561900001 463164.02280000004 15225041.561900001 463164.02280000004 15225043.561900001 463162.8125797181 15225043.561900001
B1009,srf30,top,0,1,463163.459937395,15225044.53616876,7,0,-0,1,2.246987251099199,roofs,10,0,463162.8125797181 15225043.561900001 463164.02280000004 15225043.561900001 463164.02280000004 15225045.561900001 463162.98603303084 15225045.561900001
