BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1004,srf0,top,0,1,463192.4348949543,15224859.589236367,16,-0,0,1,0.08180566279115745,roofs,4,0,463192.86000000004 15224859.503709102 463192.86000000004 15224859.632000001 463191.5846848628 15224859.632000001
B1004,srf1,top,0,1,463191.9118217086,15224860.621008415,16,-0,0,1,3.785185357274018,roofs,4,0,463190.86000000004 15224859.7049 463191.5846848628 15224859.632000001 463192.86000000004 15224859.632000001 463192.86000000004 15224861.632000001 463191.0555268328 15224861.632000001
B1004,srf2,top,0,1,463192.0074867864,15224862.61214073,16,-0,0,1,3.4060229441383854,roofs,4,0,463191.0555268328 15224861.632000001 463192.86000000004 15224861.632000001 463192.86000000004 15224863.632000001 463191.2584502231 15224863.632000001
B1004,srf3,top,0,1,463192.10881219566,15224864.609454282,16,-0,0,1,3.000176163739525,roofs,4,0,463191.2584502231 15224863.632000001 463192.86000000004 15224863.632000001 463192.86000000004 15224865.632000001 463191.46137361333 15224865.632000001
B1004,srf4,top,0,1,463192.2100949649,15224866.605927316,16,-0,0,1,2.5943293831078336,roofs,4,0,463191.46137361333 15224865.632000001 463192.86000000004 15224865.632000001 463192.86000000004 15224867.632000001 463191.6642970036 15224867.632000001
B1004,srf5,top,0,1,463192.3113113717,15224868.601092225,16,-0,0,1,2.188482602708973,roofs,4,0,463191.6642970036 15224867.632000001 463192.86000000004 15224867.632000001 463192.86000000004 15224869.632000001 463191.86722039385 15224869.632000001
B1004,srf6,top,0,1,463192.41241609055,15224870.594055554,16,-0,0,1,1.7826358220772818,roofs,4,0,463191.86722039385 15224869.632000001 463192.86000000004 15224869.632000001 463192.86000000004 15224871.632000001 463192.0701437841 15224871.632000001
B1004,srf7,top,0,1,463192.5133103521,15224872.582870375,16,-0,0,1,1.3767890416784212,roofs,4,0,463192.0701437841 15224871.632000001 463192.86000000004 15224871.632000001 463192.86000000004 15224873.632000001 463192.27306717436 15224873.632000001
B1004,srf8,top,0,1,463192.6137302474,15224874.56233455,16,-0,0,1,0.9709422610467301,roofs,4,0,463192.27306717436 15224873.632000001 463192.86000000004 15224873.632000001 463192.86000000004 15224875.632000001 463192.4759905646 15224875.632000001
B1004,srf9,top,0,1,463192.7126537192,15224876.512301415,16,-0,0,1,0.5650954806478694,roofs,4,0,463192.4759905646 15224875.632000001 463192.86000000004 15224875.632000001 463192.86000000004 15224877.632000001 463192.6789139549 15224877.632000001
B1004,srf10,top,0,1,463192.799637985,15224878.226924174,16,-0,0,1,0.161598698431418,roofs,4,0,463192.6789139549 15224877.632000001 463192.86000000004 15224877.632000001 463192.86000000004 15224879.41677252
B1004,srf11,top,0,1,463194.00649985304,15224859.510188218,16,-0,0,1,0.45777269639717455,roofs,4,0,463194.86000000004 15224859.302518204 463194.86000000004 15224859.632000001 463192.86000000004 15224859.632000001 463192.86000000004 15224859.503709102
B1004,srf12,top,0,1,463193.86000000004,15224860.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224859.632000001 463194.86000000004 15224859.632000001 463194.86000000004 15224861.632000001 463192.86000000004 15224861.632000001
B1004,srf13,top,0,1,463193.86000000004,15224862.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224861.632000001 463194.86000000004 15224861.632000001 463194.86000000004 15224863.632000001 463192.86000000004 15224863.632000001
B1004,srf14,top,0,1,463193.86000000004,15224864.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224863.632000001 463194.86000000004 15224863.632000001 463194.86000000004 15224865.632000001 463192.86000000004 15224865.632000001
B1004,srf15,top,0,1,463193.86000000004,15224866.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224865.632000001 463194.86000000004 15224865.632000001 463194.86000000004 15224867.632000001 463192.86000000004 15224867.632000001
B1004,srf16,top,0,1,463193.86000000004,15224868.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224867.632000001 463194.86000000004 15224867.632000001 463194.86000000004 15224869.632000001 463192.86000000004 15224869.632000001
B1004,srf17,top,0,1,463193.86000000004,15224870.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224869.632000001 463194.86000000004 15224869.632000001 463194.86000000004 15224871.632000001 463192.86000000004 15224871.632000001
B1004,srf18,top,0,1,463193.86000000004,15224872.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224871.632000001 463194.86000000004 15224871.632000001 463194.86000000004 15224873.632000001 463192.86000000004 15224873.632000001
B1004,srf19,top,0,1,463193.86000000004,15224874.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224873.632000001 463194.86000000004 15224873.632000001 463194.86000000004 15224875.632000001 463192.86000000004 15224875.632000001
B1004,srf20,top,0,1,463193.86000000004,15224876.632000001,16,-0,0,1,4,roofs,4,0,463192.86000000004 15224875.632000001 463194.86000000004 15224875.632000001 463194.86000000004 15224877.632000001 463192.86000000004 15224877.632000001
B1004,srf21,top,0,1,463193.860583566,15224878.63145433,16,-0,0,1,3.9976500015472998,roofs,4,0,463192.86000000004 15224877.632000001 463194.86000000004 15224877.632000001 463194.86000000004 15224879.632000001 463192.88183734514 15224879.632000001 463192.86000000004 15224879.41677252
B1004,srf22,top,0,1,463193.92073528504,15224880.613978716,16,-0,0,1,3.7534019196173176,roofs,4,0,463192.88183734514 15224879.632000001 463194.86000000004 15224879.632000001 463194.86000000004 15224881.632000001 463193.0847607354 15224881.632000001
