Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2009/1/1 0:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 1:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 2:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 3:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 4:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 5:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 6:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 7:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 8:00:00,4.751,0.935,0.246,0.273,0.926,0.705,0.185,0.20600000000000002,0.6980000000000001,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 9:00:00,86.208,49.028,3.9130000000000003,10.43,13.869,37.071,2.952,6.23,10.462,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 10:00:00,157.377,55.326,7.368,15.126,25.337,41.737,5.558,8.498,19.114,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 11:00:00,213.672,58.1,9.584,16.396,30.449,43.83,7.23,11.919,22.97,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 12:00:00,218.25900000000001,36.928,10.007,12.396,32.754,28.465,7.549,11.36,24.709,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 13:00:00,180.435,29.204,8.572000000000001,15.701,38.461,22.031,6.466,9.166,29.015,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 14:00:00,133.311,22.654,6.43,12.384,37.29,17.09,4.851,8.125,28.131,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 15:00:00,68.388,10.518,3.156,8.811,33.819,7.9350000000000005,2.3810000000000002,5.0440000000000005,26.933,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 16:00:00,2.375,0.467,0.123,0.137,0.463,0.353,0.093,0.10300000000000001,0.34900000000000003,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 17:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 18:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 19:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 20:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 21:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 22:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/1 23:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 0:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 1:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 2:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 3:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 4:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 5:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 6:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 7:00:00,0,0,0,0,0,0,0,0,0,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
2009/1/2 8:00:00,8.314,1.6360000000000001,0.43,0.47800000000000004,1.62,1.234,0.324,0.361,1.222,1188.209,455.53000000000003,190.68,190.68200000000002,455.532,343.646,143.846,143.847,343.647
