BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1012,srf97,top,0,1,463230.6286527177,15224891.99526644,7,-0,0,1,2.5594647767720744,roofs,14,0,463229.8908874738 15224891.021100001 463231.2698 15224891.021100001 463231.2698 15224893.021100001 463230.0892477494 15224893.021100001
B1012,srf98,top,0,1,463230.7275978605,15224893.99052769,7,-0,0,1,2.162744225701317,roofs,14,0,463230.0892477494 15224893.021100001 463231.2698 15224893.021100001 463231.2698 15224895.021100001 463230.28760802496 15224895.021100001
B1012,srf99,top,0,1,463230.8264374245,15224895.983659908,7,-0,0,1,1.7660236745141447,roofs,14,0,463230.28760802496 15224895.021100001 463231.2698 15224895.021100001 463231.2698 15224897.021100001 463230.4859683005 15224897.021100001
B1012,srf100,top,0,1,463230.9250796435,15224897.972812599,7,-0,0,1,1.3693031234433874,roofs,14,0,463230.4859683005 15224897.021100001 463231.2698 15224897.021100001 463231.2698 15224899.021100001 463230.6843285761 15224899.021100001
B1012,srf101,top,0,1,463231.02328302374,15224899.953115962,7,-0,0,1,0.9725825723726302,roofs,14,0,463230.6843285761 15224899.021100001 463231.2698 15224899.021100001 463231.2698 15224901.021100001 463230.8826888516 15224901.021100001
B1012,srf102,top,0,1,463231.1201405962,15224901.90628067,7,-0,0,1,0.5758620211854577,roofs,14,0,463230.8826888516 15224901.021100001 463231.2698 15224901.021100001 463231.2698 15224903.021100001 463231.08104912715 15224903.021100001
B1012,srf103,top,0,1,463231.2068830424,15224903.655470543,7,-0,0,1,0.17960698987809057,roofs,14,0,463231.08104912715 15224903.021100001 463231.2698 15224903.021100001 463231.2698 15224904.924211623
B1012,srf104,top,0,1,463232.2896050384,15224824.205334919,7,-0,0,1,3.259225143164507,roofs,14,0,463233.2698 15224823.294663811 463233.2698 15224825.021100001 463231.2698 15224825.021100001 463231.2698 15224823.488311049
B1012,srf105,top,0,1,463232.2698,15224826.021100001,7,-0,0,1,4,roofs,14,0,463231.2698 15224825.021100001 463233.2698 15224825.021100001 463233.2698 15224827.021100001 463231.2698 15224827.021100001
B1012,srf106,top,0,1,463232.2698,15224828.021100001,7,-0,0,1,4,roofs,14,0,463231.2698 15224827.021100001 463233.2698 15224827.021100001 463233.2698 15224829.021100001 463231.2698 15224829.021100001
B1012,srf107,top,0,1,463232.2698,15224830.021100001,7,-0,0,1,4,roofs,14,0,463231.2698 15224829.021100001 463233.2698 15224829.021100001 463233.2698 15224831.021100001 463231.2698 15224831.021100001
B1012,srf108,top,0,1,463232.2698,15224832.021100001,7,-0,0,1,4,roofs,14,0,463231.2698 15224831.021100001 463233.2698 15224831.021100001 463233.2698 15224833.021100001 463231.2698 15224833.021100001
