Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2009/1/1 0:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 1:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 2:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 3:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 4:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 5:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 6:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 7:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 8:00:00,4.313,0.341,0.904,0.773,0.217,0.257,0.682,0.583,0.164,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 9:00:00,77.214,9.624,13.658,22.467,3.4010000000000002,6.745,10.304,20.568,2.565,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 10:00:00,143.672,14.852,24.788,43.42,6.0520000000000005,11.762,18.699,25.073,4.566,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 11:00:00,176.464,21.158,29.508,52.83,7.633,15.961,22.261,29.553,5.758,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 12:00:00,164.27,13.956,32.002,39.649,8.043000000000001,10.528,24.142,21.319,6.0680000000000005,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 13:00:00,154.857,10.75,28.206,28.118000000000002,8.02,8.11,21.278,22.502,6.021,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 14:00:00,121.547,8.125,21.753,20.323,6.293,6.13,16.41,14.178,4.863,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 15:00:00,52.942,3.75,10.041,9.034,2.748,2.829,7.575,6.815,1.849,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 16:00:00,2.157,0.171,0.452,0.387,0.109,0.129,0.341,0.292,0.082,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 17:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 18:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 19:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 20:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 21:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 22:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/1 23:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/2 0:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
2009/1/2 1:00:00,0,0,0,0,0,0,0,0,0,1101.314,160.693,501.011,501.01,160.69400000000002,121.22500000000001,377.956,377.956,121.22500000000001
