Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2009/1/2 8:00:00,3.4530000000000003,0.743,1.02,1.194,0.5730000000000001,0.275,0.377,0.442,0.212,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 9:00:00,42.099000000000004,35.648,9.569,58.838,5.191,13.185,3.539,21.762,1.92,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 10:00:00,67.312,27.143,15.378,60.623000000000005,8.535,10.039,5.688,22.422,3.157,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 11:00:00,82.706,21.959,19.474,62.986000000000004,10.823,8.122,7.203,23.296,4.003,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 12:00:00,80.255,15.426,19.51,55.469,10.869,5.705,7.216,20.516000000000002,4.0200000000000005,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 13:00:00,81.32600000000001,13.492,18.761,64.179,14.964,4.99,6.939,23.737000000000002,5.535,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 14:00:00,50.625,10.957,15.227,30.715,8.540000000000001,4.0520000000000005,5.632,7.655,3.1590000000000003,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 15:00:00,26.661,5.68,7.891,10.868,11.575000000000001,2.101,2.919,3.4330000000000003,4.875,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 16:00:00,0.987,0.212,0.291,0.341,0.164,0.079,0.108,0.126,0.061,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 17:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 18:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 19:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 20:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 21:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 22:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/2 23:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 0:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 1:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 2:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 3:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 4:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 5:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 6:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 7:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 8:00:00,2.96,0.637,0.874,1.024,0.491,0.23600000000000002,0.323,0.379,0.182,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 9:00:00,43.536,37.776,9.714,62.285000000000004,5.269,13.972,3.593,23.037,1.949,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 10:00:00,78.167,35.168,16.474,81.151,9.109,13.007,6.093,30.015,3.369,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 11:00:00,106.014,34.369,19.793,125.965,10.553,12.712,7.321,46.59,3.903,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 12:00:00,112.196,19.524,22.629,108.283,12.466000000000001,7.221,8.370000000000001,40.050000000000004,4.611,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 13:00:00,103.46600000000001,14.219,20.001,108.28,20.127,5.259,7.398000000000001,40.049,7.444,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 14:00:00,48.57,10.574,14.769,35.041000000000004,8.267,3.911,5.462,7.859,3.0580000000000003,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 15:00:00,26.933,5.743,7.971,10.851,11.142,2.124,2.948,3.466,4.676,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 16:00:00,0.987,0.212,0.291,0.341,0.164,0.079,0.108,0.126,0.061,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 17:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 18:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 19:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 20:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 21:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 22:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/3 23:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 0:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 1:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 2:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 3:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 4:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 5:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 6:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 7:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 8:00:00,1.48,0.318,0.437,0.512,0.246,0.11800000000000001,0.162,0.189,0.091,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 9:00:00,13.813,2.972,4.079,4.777,2.293,1.099,1.5090000000000001,1.7670000000000001,0.848,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 10:00:00,26.64,5.732,7.8660000000000005,9.212,4.422,2.12,2.9090000000000003,3.407,1.635,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 11:00:00,34.535000000000004,7.442,10.184000000000001,12.033,5.724,2.7520000000000002,3.767,4.4510000000000005,2.117,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 12:00:00,33.547000000000004,7.218,9.905,11.601,5.5680000000000005,2.67,3.664,4.291,2.059,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 13:00:00,34.535000000000004,7.414000000000001,10.174,12.099,5.738,2.742,3.763,4.4750000000000005,2.122,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 14:00:00,26.147000000000002,5.626,7.72,9.042,4.34,2.081,2.855,3.344,1.605,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 15:00:00,14.307,3.078,4.224,4.947,2.375,1.139,1.562,1.83,0.878,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 16:00:00,1.48,0.318,0.437,0.512,0.246,0.11800000000000001,0.162,0.189,0.091,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 17:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 18:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 19:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 20:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 21:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 22:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/4 23:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 0:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 1:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 2:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 3:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 4:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 5:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 6:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 7:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 8:00:00,1.973,0.425,0.583,0.682,0.328,0.157,0.216,0.252,0.121,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 9:00:00,23.686,5.492,6.94,8.846,3.9,2.031,2.567,3.2720000000000002,1.442,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 10:00:00,41.47,9.778,11.929,16.861,6.699,3.617,4.412,6.236,2.478,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 11:00:00,56.464,12.742,15.948,24.454,8.947000000000001,4.713,5.899,9.044,3.309,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 12:00:00,53.818,11.34,15.35,22.118000000000002,8.616,4.194,5.6770000000000005,8.181000000000001,3.1870000000000003,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 13:00:00,47.391,9.895,13.596,19.058,7.973,3.66,5.029,7.049,2.949,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 14:00:00,44.662,9.622,13.24,17.915,7.439,3.559,4.897,5.933,2.751,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 15:00:00,20.633,4.439,6.0920000000000005,7.155,3.5140000000000002,1.6420000000000001,2.253,2.6390000000000002,1.307,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 16:00:00,1.973,0.425,0.583,0.682,0.328,0.157,0.216,0.252,0.121,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 17:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 18:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 19:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 20:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 21:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 22:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/5 23:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 0:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 1:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 2:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 3:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 4:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 5:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 6:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 7:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 8:00:00,2.467,0.531,0.728,0.853,0.40900000000000003,0.196,0.269,0.315,0.151,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 9:00:00,35.185,20.572,8.637,33.654,4.8180000000000005,7.609,3.194,12.448,1.782,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 10:00:00,70.604,28.92,15.808,64.777,8.771,10.697000000000001,5.847,23.959,3.244,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 11:00:00,90.45400000000001,25.27,19.727,79.17,10.9,9.346,7.296,29.282,4.031,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 12:00:00,109.84700000000001,18.992,21.962,106.177,12.089,7.024,8.123,39.271,4.471,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 13:00:00,92.759,13.9,19.436,85.788,17.559,5.141,7.189,31.73,6.494,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 14:00:00,49.934,10.802,14.993,28.959,8.413,3.995,5.546,7.433,3.112,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 15:00:00,28.678,6.122,8.459,10.86,8.979000000000001,2.2640000000000002,3.129,3.672,3.672,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 16:00:00,1.48,0.318,0.437,0.512,0.246,0.11800000000000001,0.162,0.189,0.091,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 17:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 18:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 19:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 20:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 21:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 22:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/6 23:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 0:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 1:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 2:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 3:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 4:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 5:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 6:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 7:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 8:00:00,7.893,1.698,2.331,2.73,1.31,0.628,0.862,1.01,0.485,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 9:00:00,42.642,34.828,9.664,57.06,5.25,12.881,3.5740000000000003,21.104,1.942,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 10:00:00,75.953,33.841,15.941,77.659,8.816,12.516,5.896,28.723,3.261,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 11:00:00,142.351,50.254,22.508,199.84900000000002,11.594,18.587,8.325,73.917,4.288,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 12:00:00,114.001,19.333000000000002,21.036,130.147,11.235,7.15,7.781000000000001,48.137,4.155,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 13:00:00,39.972,8.488,11.655,14.801,6.673,3.14,4.311,5.474,2.468,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 14:00:00,47.54,10.268,14.203000000000001,24.17,7.974,3.798,5.253,6.772,2.949,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 15:00:00,29.37,6.2410000000000005,8.679,12.045,13.212,2.308,3.21,3.7760000000000002,5.58,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 16:00:00,3.4530000000000003,0.743,1.02,1.194,0.5730000000000001,0.275,0.377,0.442,0.212,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 17:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 18:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 19:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 20:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 21:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 22:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/7 23:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/8 0:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/8 1:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/8 2:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
2009/1/8 3:00:00,0,0,0,0,0,0,0,0,0,502.172,187.893,320.361,320.351,188.014,69.495,118.49000000000001,118.486,69.539
