Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2009/1/1 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 6:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 7:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 8:00:00,3.9450000000000003,0.441,0.482,0.429,0.332,0.333,0.364,0.323,0.251,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 9:00:00,71.885,17.002,7.204,18.499,5.1930000000000005,12.891,5.434,12.041,3.918,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 10:00:00,131.153,26.663,13.201,30.027,9.386000000000001,20.805,9.959,20.022000000000002,7.081,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 11:00:00,178.312,32.873,16.123,40.649,11.417,24.799,12.163,30.310000000000002,8.613,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 12:00:00,182.735,19.229,17.257,35.801,12.039,14.509,13.019,28.07,9.082,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 13:00:00,153.29,14.873000000000001,15.108,28.873,16.533,11.22,11.397,18.595,12.513,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 14:00:00,111.002,11.4,11.576,15.758000000000001,9.85,8.6,8.733,12.402000000000001,6.838,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 15:00:00,52.601,5.942,5.303,7.3180000000000005,3.731,4.483,4.001,5.138,2.815,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 16:00:00,1.973,0.221,0.241,0.214,0.166,0.166,0.182,0.162,0.125,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 17:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 18:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 19:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 20:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 21:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 22:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/1 23:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 6:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 7:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 8:00:00,6.904,0.772,0.844,0.75,0.582,0.582,0.637,0.5660000000000001,0.439,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 9:00:00,83.899,25.396,7.702,28.079,5.566,19.273,5.8100000000000005,17.823,4.199,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 10:00:00,134.318,30.589000000000002,12.76,35.027,9.151,23.971,9.626,23.019000000000002,6.9030000000000005,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 11:00:00,165.113,27.456,16.169,32.757,11.376,20.712,12.198,24.463,8.582,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 12:00:00,160.274,17.099,16.168,28.096,11.242,12.901,12.197000000000001,21.908,8.481,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 13:00:00,162.39000000000001,15.502,15.607000000000001,31.836000000000002,17.886,11.695,11.774000000000001,20.31,13.541,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 14:00:00,128.751,12.81,12.628,19.711000000000002,11.612,9.664,9.526,15.669,7.838,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 15:00:00,62.681000000000004,7.048,6.511,8.4,4.571,5.317,4.912,5.953,3.448,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 16:00:00,1.973,0.221,0.241,0.214,0.166,0.166,0.182,0.162,0.125,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 17:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 18:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 19:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 20:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 21:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 22:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/2 23:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 6:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 7:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 8:00:00,5.918,0.662,0.723,0.643,0.499,0.499,0.546,0.485,0.376,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 9:00:00,86.751,26.796,7.822,29.650000000000002,5.68,20.337,5.901,18.776,4.285,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 10:00:00,155.903,40.02,13.694,46.554,9.967,31.492,10.331,30.177,7.519,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 11:00:00,211.329,47.221000000000004,16.105,61.259,11.365,35.623,12.149000000000001,45.58,8.573,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 12:00:00,223.864,22.963,18.765,51.077,13.166,17.328,14.156,40.317,9.932,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 13:00:00,206.447,17.744,16.694,50.944,25.841,13.386000000000001,12.594,30.981,19.591,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 14:00:00,135.255,12.941,12.245000000000001,22.569,12.439,9.762,9.237,18.125,8.113,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 15:00:00,62.669000000000004,7.035,6.578,8.282,4.612,5.307,4.963,5.89,3.479,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 16:00:00,1.973,0.221,0.241,0.214,0.166,0.166,0.182,0.162,0.125,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 17:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 18:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 19:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 20:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 21:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 22:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/3 23:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 6:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 7:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 8:00:00,2.959,0.331,0.362,0.322,0.249,0.25,0.273,0.243,0.188,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 9:00:00,27.616,3.087,3.375,3.0020000000000002,2.327,2.329,2.5460000000000003,2.2640000000000002,1.756,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 10:00:00,53.26,5.954,6.51,5.789,4.488,4.491,4.9110000000000005,4.367,3.386,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 11:00:00,69.043,7.742,8.428,7.5440000000000005,5.811,5.84,6.3580000000000005,5.69,4.384,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 12:00:00,67.068,7.497,8.197000000000001,7.29,5.651,5.656,6.184,5.4990000000000006,4.263,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 13:00:00,69.044,7.706,8.42,7.566,5.836,5.814,6.352,5.692,4.4030000000000005,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 14:00:00,52.274,5.844,6.389,5.682,4.405,4.408,4.82,4.2860000000000005,3.323,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 15:00:00,28.603,3.197,3.496,3.109,2.41,2.412,2.637,2.345,1.818,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 16:00:00,2.959,0.331,0.362,0.322,0.249,0.25,0.273,0.243,0.188,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 17:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 18:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 19:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 20:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 21:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 22:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/4 23:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 6:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 7:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 8:00:00,3.9450000000000003,0.441,0.482,0.429,0.332,0.333,0.364,0.323,0.251,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 9:00:00,47.351,5.53,5.743,5.428,3.966,4.174,4.332,4.0440000000000005,2.992,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 10:00:00,82.892,10.321,9.876,10.389,6.8340000000000005,7.847,7.45,7.606,5.156,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 11:00:00,112.852,13.905000000000001,13.206,14.386000000000001,9.138,10.49,9.962,10.817,6.894,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 12:00:00,107.572,11.915000000000001,12.706,13.041,8.773,8.989,9.585,9.929,6.618,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 13:00:00,94.73100000000001,10.388,11.258000000000001,11.346,8.294,7.837,8.493,8.284,6.26,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 14:00:00,94.544,10.262,10.962,11.336,8.104000000000001,7.742,8.27,8.701,5.941,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 15:00:00,41.37,4.625,5.041,4.516,3.477,3.489,3.803,3.402,2.623,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 16:00:00,3.9450000000000003,0.441,0.482,0.429,0.332,0.333,0.364,0.323,0.251,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 17:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 18:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 19:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 20:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 21:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 22:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/5 23:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 6:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 7:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 8:00:00,4.932,0.551,0.603,0.536,0.41600000000000004,0.41600000000000004,0.455,0.404,0.313,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 9:00:00,70.209,15.641,7.1290000000000004,16.847,5.115,11.856,5.378,11.046,3.859,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 10:00:00,140.87,32.652,13.124,37.378,9.442,25.61,9.9,24.501,7.123,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 11:00:00,180.499,32.730000000000004,16.37,40.197,11.589,24.691,12.35,29.978,8.743,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 12:00:00,219.166,22.359,18.199,50.018,12.771,16.873,13.729000000000001,39.489000000000004,9.634,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 13:00:00,185.139,16.645,16.182,41.205,21.859,12.557,12.208,25.552,16.562,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 14:00:00,124.86800000000001,12.49,12.433,18.565,11.164,9.422,9.379,14.712,7.601,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 15:00:00,63.078,7.04,6.996,7.756,4.8790000000000004,5.311,5.2780000000000005,5.625,3.681,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 16:00:00,2.959,0.331,0.362,0.322,0.249,0.25,0.273,0.243,0.188,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 17:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 18:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 19:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 20:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 21:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 22:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/6 23:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/7 0:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/7 1:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/7 2:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/7 3:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/7 4:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
2009/1/7 5:00:00,0,0,0,0,0,0,0,0,0,998.515,280.372,287.976,287.922,280.274,211.50900000000001,217.245,217.203,211.434
