BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1010,srf0,top,0,1,463185.4888463191,15225008.812517555,5,0,0,1,3.63435117171407,roofs,11,0,463186.4317 15225007.786811788 463186.4317 15225009.775 463184.6024267922 15225009.775 463184.4317 15225007.975200001
B1010,srf1,top,0,1,463185.56362810434,15225010.756769303,5,0,0,1,3.4688289001351222,roofs,11,0,463184.6024267922 15225009.775 463186.4317 15225009.775 463186.4317 15225011.775 463184.79214430775 15225011.775
B1010,srf2,top,0,1,463185.6583806645,15225012.754530234,5,0,0,1,3.0893938689259812,roofs,11,0,463184.79214430775 15225011.775 463186.4317 15225011.775 463186.4317 15225013.775 463184.98186182335 15225013.775
B1010,srf3,top,0,1,463185.7531034861,15225014.751664158,5,0,0,1,2.70995883771684,roofs,11,0,463184.98186182335 15225013.775 463186.4317 15225013.775 463186.4317 15225015.775 463185.1715793389 15225015.775
B1010,srf4,top,0,1,463185.84778204386,15225016.747864826,5,0,0,1,2.3305238066241145,roofs,11,0,463185.1715793389 15225015.775 463186.4317 15225015.775 463186.4317 15225017.775 463185.3612968545 15225017.775
B1010,srf5,top,0,1,463185.9423905134,15225018.742587753,5,0,0,1,1.9510887755313888,roofs,11,0,463185.3612968545 15225017.775 463186.4317 15225017.775 463186.4317 15225019.775 463185.55101437005 15225019.775
B1010,srf6,top,0,1,463186.03687813174,15225020.734762657,5,0,0,1,1.5716537443222478,roofs,11,0,463185.55101437005 15225019.775 463186.4317 15225019.775 463186.4317 15225021.775 463185.74073188566 15225021.775
B1010,srf7,top,0,1,463186.1311295127,15225022.721956737,5,0,0,1,1.1922187131131068,roofs,11,0,463185.74073188566 15225021.775 463186.4317 15225021.775 463186.4317 15225023.775 463185.9304494012 15225023.775
B1010,srf8,top,0,1,463186.2248138053,15225024.69719434,5,0,0,1,0.8127836821367964,roofs,11,0,463185.9304494012 15225023.775 463186.4317 15225023.775 463186.4317 15225025.775 463186.12016691675 15225025.775
B1010,srf9,top,0,1,463186.316441402,15225026.629068607,5,0,0,1,0.43334865092765545,roofs,11,0,463186.12016691675 15225025.775 463186.4317 15225025.775 463186.4317 15225027.775 463186.30988443235 15225027.775
B1010,srf10,top,0,1,463186.3910948108,15225028.203059467,5,0,0,1,0.07821646032076868,roofs,11,0,463186.30988443235 15225027.775 463186.4317 15225027.775 463186.4317 15225029.059178399
B1010,srf11,top,0,1,463187.8068327884,15225007.716141192,5,0,0,1,0.16550522867205908,roofs,11,0,463188.4317 15225007.598423574 463188.4317 15225007.775 463186.5570983651 15225007.775
B1010,srf12,top,0,1,463187.4318774412,15225008.775184453,5,0,0,1,3.999259410542436,roofs,11,0,463186.5570983651 15225007.775 463188.4317 15225007.775 463188.4317 15225009.775 463186.4317 15225009.775 463186.4317 15225007.786811788
B1010,srf13,top,0,1,463187.4317,15225010.775,5,0,0,1,4,roofs,11,0,463186.4317 15225009.775 463188.4317 15225009.775 463188.4317 15225011.775 463186.4317 15225011.775
B1010,srf14,top,0,1,463187.4317,15225012.775,5,0,0,1,4,roofs,11,0,463186.4317 15225011.775 463188.4317 15225011.775 463188.4317 15225013.775 463186.4317 15225013.775
B1010,srf15,top,0,1,463187.4317,15225014.775,5,0,0,1,4,roofs,11,0,463186.4317 15225013.775 463188.4317 15225013.775 463188.4317 15225015.775 463186.4317 15225015.775
B1010,srf16,top,0,1,463187.4317,15225016.775,5,0,0,1,4,roofs,11,0,463186.4317 15225015.775 463188.4317 15225015.775 463188.4317 15225017.775 463186.4317 15225017.775
B1010,srf17,top,0,1,463187.4317,15225018.775,5,0,0,1,4,roofs,11,0,463186.4317 15225017.775 463188.4317 15225017.775 463188.4317 15225019.775 463186.4317 15225019.775
B1010,srf18,top,0,1,463187.4317,15225020.775,5,0,0,1,4,roofs,11,0,463186.4317 15225019.775 463188.4317 15225019.775 463188.4317 15225021.775 463186.4317 15225021.775
B1010,srf19,top,0,1,463187.4317,15225022.775,5,0,0,1,4,roofs,11,0,463186.4317 15225021.775 463188.4317 15225021.775 463188.4317 15225023.775 463186.4317 15225023.775
B1010,srf20,top,0,1,463187.4317,15225024.775,5,0,0,1,4,roofs,11,0,463186.4317 15225023.775 463188.4317 15225023.775 463188.4317 15225025.775 463186.4317 15225025.775
B1010,srf21,top,0,1,463187.4317,15225026.775,5,0,0,1,4,roofs,11,0,463186.4317 15225025.775 463188.4317 15225025.775 463188.4317 15225027.775 463186.4317 15225027.775
B1010,srf22,top,0,1,463187.4376744919,15225028.77034572,5,0,0,1,3.9756971595343202,roofs,11,0,463186.4317 15225027.775 463188.4317 15225027.775 463188.4317 15225029.775 463186.4996019479 15225029.775 463186.4317 15225029.059178399
B1010,srf23,top,0,1,463187.4862477236,15225030.536184918,5,0,0,1,2.864942625662254,roofs,11,0,463188.4317 15225029.775 463188.4317 15225031.23236331 463186.6537 15225031.399500001 463186.4996019479 15225029.775
B1010,srf24,top,0,1,463189.5476580965,15225007.63415345,5,0,0,1,0.5415410660174163,roofs,11,0,463190.4317 15225007.41003536 463190.4317 15225007.775 463188.4317 15225007.775 463188.4317 15225007.598423574
B1010,srf25,top,0,1,463189.4317,15225008.775,5,0,0,1,4,roofs,11,0,463188.4317 15225007.775 463190.4317 15225007.775 463190.4317 15225009.775 463188.4317 15225009.775
B1010,srf26,top,0,1,463189.4317,15225010.775,5,0,0,1,4,roofs,11,0,463188.4317 15225009.775 463190.4317 15225009.775 463190.4317 15225011.775 463188.4317 15225011.775
B1010,srf27,top,0,1,463189.4317,15225012.775,5,0,0,1,4,roofs,11,0,463188.4317 15225011.775 463190.4317 15225011.775 463190.4317 15225013.775 463188.4317 15225013.775
B1010,srf28,top,0,1,463189.4317,15225014.775,5,0,0,1,4,roofs,11,0,463188.4317 15225013.775 463190.4317 15225013.775 463190.4317 15225015.775 463188.4317 15225015.775
B1010,srf29,top,0,1,463189.4317,15225016.775,5,0,0,1,4,roofs,11,0,463188.4317 15225015.775 463190.4317 15225015.775 463190.4317 15225017.775 463188.4317 15225017.775
B1010,srf30,top,0,1,463189.4317,15225018.775,5,0,0,1,4,roofs,11,0,463188.4317 15225017.775 463190.4317 15225017.775 463190.4317 15225019.775 463188.4317 15225019.775
B1010,srf31,top,0,1,463189.4317,15225020.775,5,0,0,1,4,roofs,11,0,463188.4317 15225019.775 463190.4317 15225019.775 463190.4317 15225021.775 463188.4317 15225021.775
B1010,srf32,top,0,1,463189.4317,15225022.775,5,0,0,1,4,roofs,11,0,463188.4317 15225021.775 463190.4317 15225021.775 463190.4317 15225023.775 463188.4317 15225023.775
B1010,srf33,top,0,1,463189.4317,15225024.775,5,0,0,1,4,roofs,11,0,463188.4317 15225023.775 463190.4317 15225023.775 463190.4317 15225025.775 463188.4317 15225025.775
B1010,srf34,top,0,1,463189.4317,15225026.775,5,0,0,1,4,roofs,11,0,463188.4317 15225025.775 463190.4317 15225025.775 463190.4317 15225027.775 463188.4317 15225027.775
B1010,srf35,top,0,1,463189.4317,15225028.775,5,0,0,1,4,roofs,11,0,463188.4317 15225027.775 463190.4317 15225027.775 463190.4317 15225029.775 463188.4317 15225029.775
B1010,srf36,top,0,1,463189.4087169303,15225030.45776057,5,0,0,1,2.7267213389243916,roofs,11,0,463188.4317 15225029.775 463190.4317 15225029.775 463190.4317 15225031.04435803 463188.4317 15225031.23236331
B1010,srf37,top,0,1,463191.50008165685,15225007.542200051,5,0,0,1,0.9183174949195618,roofs,11,0,463192.4317 15225007.221647145 463192.4317 15225007.775 463190.4317 15225007.775 463190.4317 15225007.41003536
B1010,srf38,top,0,1,463191.4317,15225008.775,5,0,0,1,4,roofs,11,0,463190.4317 15225007.775 463192.4317 15225007.775 463192.4317 15225009.775 463190.4317 15225009.775
B1010,srf39,top,0,1,463191.4317,15225010.775,5,0,0,1,4,roofs,11,0,463190.4317 15225009.775 463192.4317 15225009.775 463192.4317 15225011.775 463190.4317 15225011.775
B1010,srf40,top,0,1,463191.4317,15225012.775,5,0,0,1,4,roofs,11,0,463190.4317 15225011.775 463192.4317 15225011.775 463192.4317 15225013.775 463190.4317 15225013.775
B1010,srf41,top,0,1,463191.4317,15225014.775,5,0,0,1,4,roofs,11,0,463190.4317 15225013.775 463192.4317 15225013.775 463192.4317 15225015.775 463190.4317 15225015.775
B1010,srf42,top,0,1,463191.4317,15225016.775,5,0,0,1,4,roofs,11,0,463190.4317 15225015.775 463192.4317 15225015.775 463192.4317 15225017.775 463190.4317 15225017.775
B1010,srf43,top,0,1,463191.4317,15225018.775,5,0,0,1,4,roofs,11,0,463190.4317 15225017.775 463192.4317 15225017.775 463192.4317 15225019.775 463190.4317 15225019.775
B1010,srf44,top,0,1,463191.4317,15225020.775,5,0,0,1,4,roofs,11,0,463190.4317 15225019.775 463192.4317 15225019.775 463192.4317 15225021.775 463190.4317 15225021.775
B1010,srf45,top,0,1,463191.4317,15225022.775,5,0,0,1,4,roofs,11,0,463190.4317 15225021.775 463192.4317 15225021.775 463192.4317 15225023.775 463190.4317 15225023.775
B1010,srf46,top,0,1,463191.4317,15225024.775,5,0,0,1,4,roofs,11,0,463190.4317 15225023.775 463192.4317 15225023.775 463192.4317 15225025.775 463190.4317 15225025.775
B1010,srf47,top,0,1,463191.4317,15225026.775,5,0,0,1,4,roofs,11,0,463190.4317 15225025.775 463192.4317 15225025.775 463192.4317 15225027.775 463190.4317 15225027.775
B1010,srf48,top,0,1,463191.4317,15225028.775,5,0,0,1,4,roofs,11,0,463190.4317 15225027.775 463192.4317 15225027.775 463192.4317 15225029.775 463190.4317 15225029.775
B1010,srf49,top,0,1,463191.4050406481,15225030.36393072,5,0,0,1,2.3507107813002155,roofs,11,0,463190.4317 15225029.775 463192.4317 15225029.775 463192.4317 15225030.856352752 463190.4317 15225031.04435803
B1010,srf50,top,0,1,463193.48018765793,15225007.448942894,5,0,0,1,1.295093923803407,roofs,11,0,463194.4317 15225007.033258932 463194.4317 15225007.775 463192.4317 15225007.775 463192.4317 15225007.221647145
B1010,srf51,top,0,1,463193.4317,15225008.775,5,0,0,1,4,roofs,11,0,463192.4317 15225007.775 463194.4317 15225007.775 463194.4317 15225009.775 463192.4317 15225009.775
B1010,srf52,top,0,1,463193.4317,15225010.775,5,0,0,1,4,roofs,11,0,463192.4317 15225009.775 463194.4317 15225009.775 463194.4317 15225011.775 463192.4317 15225011.775
B1010,srf53,top,0,1,463193.4317,15225012.775,5,0,0,1,4,roofs,11,0,463192.4317 15225011.775 463194.4317 15225011.775 463194.4317 15225013.775 463192.4317 15225013.775
B1010,srf54,top,0,1,463193.4317,15225014.775,5,0,0,1,4,roofs,11,0,463192.4317 15225013.775 463194.4317 15225013.775 463194.4317 15225015.775 463192.4317 15225015.775
B1010,srf55,top,0,1,463193.4317,15225016.775,5,0,0,1,4,roofs,11,0,463192.4317 15225015.775 463194.4317 15225015.775 463194.4317 15225017.775 463192.4317 15225017.775
B1010,srf56,top,0,1,463193.4317,15225018.775,5,0,0,1,4,roofs,11,0,463192.4317 15225017.775 463194.4317 15225017.775 463194.4317 15225019.775 463192.4317 15225019.775
B1010,srf57,top,0,1,463193.4317,15225020.775,5,0,0,1,4,roofs,11,0,463192.4317 15225019.775 463194.4317 15225019.775 463194.4317 15225021.775 463192.4317 15225021.775
B1010,srf58,top,0,1,463193.4317,15225022.775,5,0,0,1,4,roofs,11,0,463192.4317 15225021.775 463194.4317 15225021.775 463194.4317 15225023.775 463192.4317 15225023.775
B1010,srf59,top,0,1,463193.4317,15225024.775,5,0,0,1,4,roofs,11,0,463192.4317 15225023.775 463194.4317 15225023.775 463194.4317 15225025.775 463192.4317 15225025.775
B1010,srf60,top,0,1,463193.4317,15225026.775,5,0,0,1,4,roofs,11,0,463192.4317 15225025.775 463194.4317 15225025.775 463194.4317 15225027.775 463192.4317 15225027.775
B1010,srf61,top,0,1,463193.4317,15225028.775,5,0,0,1,4,roofs,11,0,463192.4317 15225027.775 463194.4317 15225027.775 463194.4317 15225029.775 463192.4317 15225029.775
B1010,srf62,top,0,1,463193.39996433444,15225030.270166675,5,0,0,1,1.9747002255386852,roofs,11,0,463192.4317 15225029.775 463194.4317 15225029.775 463194.4317 15225030.668347474 463192.4317 15225030.856352752
B1010,srf63,top,0,1,463195.46926037135,15225007.35526343,5,0,0,1,1.6718703508246067,roofs,11,0,463196.4317 15225006.844870718 463196.4317 15225007.775 463194.4317 15225007.775 463194.4317 15225007.033258932
