Date,roofs_top_kW,walls_east_kW,walls_north_kW,walls_south_kW,walls_west_kW,windows_east_kW,windows_north_kW,windows_south_kW,windows_west_kW,roofs_top_m2,walls_east_m2,walls_north_m2,walls_south_m2,walls_west_m2,windows_east_m2,windows_north_m2,windows_south_m2,windows_west_m2
2009/1/1 0:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 1:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 2:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 3:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 4:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 5:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 6:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 7:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 8:00:00,10.846,2.577,0.986,0.733,2.258,0.28600000000000003,0.11,0.3,0.251,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 9:00:00,196.922,140.059,13.774000000000001,39.206,33.193,15.562000000000001,1.53,16.014,3.688,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 10:00:00,359.449,147.048,25.765,54.278,60.519,16.339,2.863,22.17,6.724,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 11:00:00,488.089,155.683,31.149,84.334,72.818,17.298000000000002,3.461,34.446,8.091,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 12:00:00,500.588,103.913,34.125,76.837,78.678,11.546,3.7920000000000003,31.384,8.742,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 13:00:00,420.16,79.518,30.343,48.482,90.09,8.835,3.371,20.034,10.319,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 14:00:00,304.442,61.279,23.401,41.137,84.21600000000001,6.809,2.6,17.258,9.338000000000001,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 15:00:00,156.209,28.09,10.727,25.286,50.127,3.121,1.192,10.634,6.243,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 16:00:00,5.423,1.289,0.493,0.367,1.129,0.14300000000000002,0.055,0.15,0.125,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 17:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 18:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 19:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 20:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 21:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 22:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/1 23:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 0:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 1:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 2:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 3:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 4:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 5:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 6:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 7:00:00,0,0,0,0,0,0,0,0,0,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 8:00:00,18.981,4.51,1.725,1.284,3.951,0.501,0.192,0.524,0.439,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 9:00:00,229.401,220.637,14.617,61.562000000000005,35.452,24.515,1.624,25.145,3.939,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 10:00:00,367.814,167.472,24.563,63.719,58.106,18.608,2.729,26.026,6.456,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 11:00:00,452.43600000000004,134.901,31.725,66.339,73.801,14.989,3.525,27.096,8.2,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 12:00:00,439.422,94.244,32.278,58.519,74.277,10.472,3.586,23.902,8.253,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
2009/1/2 13:00:00,444.96500000000003,81.986,31.275000000000002,53.402,95.621,9.11,3.475,22.081,10.985,2716.352,1165.6100000000001,424.745,334.991,1165.752,129.512,47.194,136.827,129.528
