BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1001,srf22,top,0,1,463125.223919373,15224897.623889308,16,-0,0,1,3.3582073063589633,roofs,1,0,463124.2835888052 15224896.644100001 463126.06450000004 15224896.644100001 463126.06450000004 15224898.644100001 463124.48720388854 15224898.644100001
B1001,srf23,top,0,1,463125.32558494183,15224899.621100266,16,-0,0,1,2.9509771396405995,roofs,1,0,463124.48720388854 15224898.644100001 463126.06450000004 15224898.644100001 463126.06450000004 15224900.644100001 463124.6908189719 15224900.644100001
B1001,srf24,top,0,1,463125.4272050536,15224901.617418222,16,-0,0,1,2.5437469729222357,roofs,1,0,463124.6908189719 15224900.644100001 463126.06450000004 15224900.644100001 463126.06450000004 15224902.644100001 463124.89443405526 15224902.644100001
B1001,srf25,top,0,1,463125.5287537154,15224903.612332549,16,-0,0,1,2.136516806203872,roofs,1,0,463124.89443405526 15224902.644100001 463126.06450000004 15224902.644100001 463126.06450000004 15224904.644100001 463125.0980491386 15224904.644100001
B1001,srf26,top,0,1,463125.63018044975,15224905.604851624,16,-0,0,1,1.7292866396019235,roofs,1,0,463125.0980491386 15224904.644100001 463126.06450000004 15224904.644100001 463126.06450000004 15224906.644100001 463125.3016642219 15224906.644100001
B1001,srf27,top,0,1,463125.7313725856,15224907.592762033,16,-0,0,1,1.3220564728835598,roofs,1,0,463125.3016642219 15224906.644100001 463126.06450000004 15224906.644100001 463126.06450000004 15224908.644100001 463125.5052793053 15224908.644100001
B1001,srf28,top,0,1,463125.8231694109,15224909.409083407,16,-0,0,1,0.7738344730440119,roofs,1,0,463126.06450000004 15224908.644100001 463126.06450000004 15224910.248054413 463125.67260000005 15224910.287600001 463125.5052793053 15224908.644100001
B1001,srf29,top,0,1,463127.1761114031,15224874.487841353,16,-0,0,1,0.6025177109903974,roofs,1,0,463128.06450000004 15224874.241969375 463128.06450000004 15224874.644100001 463126.06450000004 15224874.644100001 463126.06450000004 15224874.443712916
B1001,srf30,top,0,1,463127.06450000004,15224875.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224874.644100001 463128.06450000004 15224874.644100001 463128.06450000004 15224876.644100001 463126.06450000004 15224876.644100001
B1001,srf31,top,0,1,463127.06450000004,15224877.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224876.644100001 463128.06450000004 15224876.644100001 463128.06450000004 15224878.644100001 463126.06450000004 15224878.644100001
B1001,srf32,top,0,1,463127.06450000004,15224879.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224878.644100001 463128.06450000004 15224878.644100001 463128.06450000004 15224880.644100001 463126.06450000004 15224880.644100001
B1001,srf33,top,0,1,463127.06450000004,15224881.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224880.644100001 463128.06450000004 15224880.644100001 463128.06450000004 15224882.644100001 463126.06450000004 15224882.644100001
B1001,srf34,top,0,1,463127.06450000004,15224883.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224882.644100001 463128.06450000004 15224882.644100001 463128.06450000004 15224884.644100001 463126.06450000004 15224884.644100001
B1001,srf35,top,0,1,463127.06450000004,15224885.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224884.644100001 463128.06450000004 15224884.644100001 463128.06450000004 15224886.644100001 463126.06450000004 15224886.644100001
B1001,srf36,top,0,1,463127.06450000004,15224887.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224886.644100001 463128.06450000004 15224886.644100001 463128.06450000004 15224888.644100001 463126.06450000004 15224888.644100001
B1001,srf37,top,0,1,463127.06450000004,15224889.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224888.644100001 463128.06450000004 15224888.644100001 463128.06450000004 15224890.644100001 463126.06450000004 15224890.644100001
B1001,srf38,top,0,1,463127.06450000004,15224891.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224890.644100001 463128.06450000004 15224890.644100001 463128.06450000004 15224892.644100001 463126.06450000004 15224892.644100001
B1001,srf39,top,0,1,463127.06450000004,15224893.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224892.644100001 463128.06450000004 15224892.644100001 463128.06450000004 15224894.644100001 463126.06450000004 15224894.644100001
B1001,srf40,top,0,1,463127.06450000004,15224895.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224894.644100001 463128.06450000004 15224894.644100001 463128.06450000004 15224896.644100001 463126.06450000004 15224896.644100001
B1001,srf41,top,0,1,463127.06450000004,15224897.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224896.644100001 463128.06450000004 15224896.644100001 463128.06450000004 15224898.644100001 463126.06450000004 15224898.644100001
B1001,srf42,top,0,1,463127.06450000004,15224899.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224898.644100001 463128.06450000004 15224898.644100001 463128.06450000004 15224900.644100001 463126.06450000004 15224900.644100001
B1001,srf43,top,0,1,463127.06450000004,15224901.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224900.644100001 463128.06450000004 15224900.644100001 463128.06450000004 15224902.644100001 463126.06450000004 15224902.644100001
B1001,srf44,top,0,1,463127.06450000004,15224903.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224902.644100001 463128.06450000004 15224902.644100001 463128.06450000004 15224904.644100001 463126.06450000004 15224904.644100001
B1001,srf45,top,0,1,463127.06450000004,15224905.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224904.644100001 463128.06450000004 15224904.644100001 463128.06450000004 15224906.644100001 463126.06450000004 15224906.644100001
B1001,srf46,top,0,1,463127.06450000004,15224907.644100001,16,-0,0,1,4,roofs,1,0,463126.06450000004 15224906.644100001 463128.06450000004 15224906.644100001 463128.06450000004 15224908.644100001 463126.06450000004 15224908.644100001
B1001,srf47,top,0,1,463127.0421216041,15224909.396752605,16,-0,0,1,3.006094129799292,roofs,1,0,463126.06450000004 15224908.644100001 463128.06450000004 15224908.644100001 463128.06450000004 15224910.046239719 463126.06450000004 15224910.248054413
B1001,srf48,top,0,1,463129.13134644803,15224874.389227344,16,-0,0,1,1.0060047935567358,roofs,1,0,463130.06450000004 15224874.040225834 463130.06450000004 15224874.644100001 463128.06450000004 15224874.644100001 463128.06450000004 15224874.241969375
B1001,srf49,top,0,1,463129.06450000004,15224875.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224874.644100001 463130.06450000004 15224874.644100001 463130.06450000004 15224876.644100001 463128.06450000004 15224876.644100001
B1001,srf50,top,0,1,463129.06450000004,15224877.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224876.644100001 463130.06450000004 15224876.644100001 463130.06450000004 15224878.644100001 463128.06450000004 15224878.644100001
B1001,srf51,top,0,1,463129.06450000004,15224879.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224878.644100001 463130.06450000004 15224878.644100001 463130.06450000004 15224880.644100001 463128.06450000004 15224880.644100001
B1001,srf52,top,0,1,463129.06450000004,15224881.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224880.644100001 463130.06450000004 15224880.644100001 463130.06450000004 15224882.644100001 463128.06450000004 15224882.644100001
B1001,srf53,top,0,1,463129.06450000004,15224883.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224882.644100001 463130.06450000004 15224882.644100001 463130.06450000004 15224884.644100001 463128.06450000004 15224884.644100001
B1001,srf54,top,0,1,463129.06450000004,15224885.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224884.644100001 463130.06450000004 15224884.644100001 463130.06450000004 15224886.644100001 463128.06450000004 15224886.644100001
B1001,srf55,top,0,1,463129.06450000004,15224887.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224886.644100001 463130.06450000004 15224886.644100001 463130.06450000004 15224888.644100001 463128.06450000004 15224888.644100001
B1001,srf56,top,0,1,463129.06450000004,15224889.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224888.644100001 463130.06450000004 15224888.644100001 463130.06450000004 15224890.644100001 463128.06450000004 15224890.644100001
B1001,srf57,top,0,1,463129.06450000004,15224891.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224890.644100001 463130.06450000004 15224890.644100001 463130.06450000004 15224892.644100001 463128.06450000004 15224892.644100001
B1001,srf58,top,0,1,463129.06450000004,15224893.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224892.644100001 463130.06450000004 15224892.644100001 463130.06450000004 15224894.644100001 463128.06450000004 15224894.644100001
B1001,srf59,top,0,1,463129.06450000004,15224895.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224894.644100001 463130.06450000004 15224894.644100001 463130.06450000004 15224896.644100001 463128.06450000004 15224896.644100001
B1001,srf60,top,0,1,463129.06450000004,15224897.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224896.644100001 463130.06450000004 15224896.644100001 463130.06450000004 15224898.644100001 463128.06450000004 15224898.644100001
B1001,srf61,top,0,1,463129.06450000004,15224899.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224898.644100001 463130.06450000004 15224898.644100001 463130.06450000004 15224900.644100001 463128.06450000004 15224900.644100001
B1001,srf62,top,0,1,463129.06450000004,15224901.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224900.644100001 463130.06450000004 15224900.644100001 463130.06450000004 15224902.644100001 463128.06450000004 15224902.644100001
B1001,srf63,top,0,1,463129.06450000004,15224903.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224902.644100001 463130.06450000004 15224902.644100001 463130.06450000004 15224904.644100001 463128.06450000004 15224904.644100001
B1001,srf64,top,0,1,463129.06450000004,15224905.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224904.644100001 463130.06450000004 15224904.644100001 463130.06450000004 15224906.644100001 463128.06450000004 15224906.644100001
B1001,srf65,top,0,1,463129.06450000004,15224907.644100001,16,-0,0,1,4,roofs,1,0,463128.06450000004 15224906.644100001 463130.06450000004 15224906.644100001 463130.06450000004 15224908.644100001 463128.06450000004 15224908.644100001
B1001,srf66,top,0,1,463129.03865082597,15224909.296020372,16,-0,0,1,2.6024647429924577,roofs,1,0,463128.06450000004 15224908.644100001 463130.06450000004 15224908.644100001 463130.06450000004 15224909.844425026 463128.06450000004 15224910.046239719
B1001,srf67,top,0,1,463131.1122107022,15224874.2893207,16,-0,0,1,1.4094918761521782,roofs,1,0,463132.06450000004 15224873.838482292 463132.06450000004 15224874.644100001 463130.06450000004 15224874.644100001 463130.06450000004 15224874.040225834
B1001,srf68,top,0,1,463131.06450000004,15224875.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224874.644100001 463132.06450000004 15224874.644100001 463132.06450000004 15224876.644100001 463130.06450000004 15224876.644100001
B1001,srf69,top,0,1,463131.06450000004,15224877.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224876.644100001 463132.06450000004 15224876.644100001 463132.06450000004 15224878.644100001 463130.06450000004 15224878.644100001
B1001,srf70,top,0,1,463131.06450000004,15224879.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224878.644100001 463132.06450000004 15224878.644100001 463132.06450000004 15224880.644100001 463130.06450000004 15224880.644100001
B1001,srf71,top,0,1,463131.06450000004,15224881.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224880.644100001 463132.06450000004 15224880.644100001 463132.06450000004 15224882.644100001 463130.06450000004 15224882.644100001
B1001,srf72,top,0,1,463131.06450000004,15224883.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224882.644100001 463132.06450000004 15224882.644100001 463132.06450000004 15224884.644100001 463130.06450000004 15224884.644100001
B1001,srf73,top,0,1,463131.06450000004,15224885.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224884.644100001 463132.06450000004 15224884.644100001 463132.06450000004 15224886.644100001 463130.06450000004 15224886.644100001
B1001,srf74,top,0,1,463131.06450000004,15224887.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224886.644100001 463132.06450000004 15224886.644100001 463132.06450000004 15224888.644100001 463130.06450000004 15224888.644100001
B1001,srf75,top,0,1,463131.06450000004,15224889.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224888.644100001 463132.06450000004 15224888.644100001 463132.06450000004 15224890.644100001 463130.06450000004 15224890.644100001
B1001,srf76,top,0,1,463131.06450000004,15224891.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224890.644100001 463132.06450000004 15224890.644100001 463132.06450000004 15224892.644100001 463130.06450000004 15224892.644100001
B1001,srf77,top,0,1,463131.06450000004,15224893.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224892.644100001 463132.06450000004 15224892.644100001 463132.06450000004 15224894.644100001 463130.06450000004 15224894.644100001
B1001,srf78,top,0,1,463131.06450000004,15224895.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224894.644100001 463132.06450000004 15224894.644100001 463132.06450000004 15224896.644100001 463130.06450000004 15224896.644100001
B1001,srf79,top,0,1,463131.06450000004,15224897.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224896.644100001 463132.06450000004 15224896.644100001 463132.06450000004 15224898.644100001 463130.06450000004 15224898.644100001
B1001,srf80,top,0,1,463131.06450000004,15224899.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224898.644100001 463132.06450000004 15224898.644100001 463132.06450000004 15224900.644100001 463130.06450000004 15224900.644100001
B1001,srf81,top,0,1,463131.06450000004,15224901.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224900.644100001 463132.06450000004 15224900.644100001 463132.06450000004 15224902.644100001 463130.06450000004 15224902.644100001
B1001,srf82,top,0,1,463131.06450000004,15224903.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224902.644100001 463132.06450000004 15224902.644100001 463132.06450000004 15224904.644100001 463130.06450000004 15224904.644100001
B1001,srf83,top,0,1,463131.06450000004,15224905.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224904.644100001 463132.06450000004 15224904.644100001 463132.06450000004 15224906.644100001 463130.06450000004 15224906.644100001
B1001,srf84,top,0,1,463131.06450000004,15224907.644100001,16,-0,0,1,4,roofs,1,0,463130.06450000004 15224906.644100001 463132.06450000004 15224906.644100001 463132.06450000004 15224908.644100001 463130.06450000004 15224908.644100001
B1001,srf85,top,0,1,463131.0339058203,15224909.19535243,16,-0,0,1,2.1988353580482687,roofs,1,0,463130.06450000004 15224908.644100001 463132.06450000004 15224908.644100001 463132.06450000004 15224909.642610334 463130.06450000004 15224909.844425026
B1001,srf86,top,0,1,463133.101592459,15224874.18898447,16,-0,0,1,1.8129789605557833,roofs,1,0,463134.06450000004 15224873.63673875 463134.06450000004 15224874.644100001 463132.06450000004 15224874.644100001 463132.06450000004 15224873.838482292
B1001,srf87,top,0,1,463133.06450000004,15224875.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224874.644100001 463134.06450000004 15224874.644100001 463134.06450000004 15224876.644100001 463132.06450000004 15224876.644100001
B1001,srf88,top,0,1,463133.06450000004,15224877.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224876.644100001 463134.06450000004 15224876.644100001 463134.06450000004 15224878.644100001 463132.06450000004 15224878.644100001
B1001,srf89,top,0,1,463133.06450000004,15224879.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224878.644100001 463134.06450000004 15224878.644100001 463134.06450000004 15224880.644100001 463132.06450000004 15224880.644100001
B1001,srf90,top,0,1,463133.06450000004,15224881.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224880.644100001 463134.06450000004 15224880.644100001 463134.06450000004 15224882.644100001 463132.06450000004 15224882.644100001
B1001,srf91,top,0,1,463133.06450000004,15224883.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224882.644100001 463134.06450000004 15224882.644100001 463134.06450000004 15224884.644100001 463132.06450000004 15224884.644100001
B1001,srf92,top,0,1,463133.06450000004,15224885.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224884.644100001 463134.06450000004 15224884.644100001 463134.06450000004 15224886.644100001 463132.06450000004 15224886.644100001
B1001,srf93,top,0,1,463133.06450000004,15224887.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224886.644100001 463134.06450000004 15224886.644100001 463134.06450000004 15224888.644100001 463132.06450000004 15224888.644100001
B1001,srf94,top,0,1,463133.06450000004,15224889.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224888.644100001 463134.06450000004 15224888.644100001 463134.06450000004 15224890.644100001 463132.06450000004 15224890.644100001
B1001,srf95,top,0,1,463133.06450000004,15224891.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224890.644100001 463134.06450000004 15224890.644100001 463134.06450000004 15224892.644100001 463132.06450000004 15224892.644100001
B1001,srf96,top,0,1,463133.06450000004,15224893.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224892.644100001 463134.06450000004 15224892.644100001 463134.06450000004 15224894.644100001 463132.06450000004 15224894.644100001
B1001,srf97,top,0,1,463133.06450000004,15224895.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224894.644100001 463134.06450000004 15224894.644100001 463134.06450000004 15224896.644100001 463132.06450000004 15224896.644100001
B1001,srf98,top,0,1,463133.06450000004,15224897.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224896.644100001 463134.06450000004 15224896.644100001 463134.06450000004 15224898.644100001 463132.06450000004 15224898.644100001
B1001,srf99,top,0,1,463133.06450000004,15224899.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224898.644100001 463134.06450000004 15224898.644100001 463134.06450000004 15224900.644100001 463132.06450000004 15224900.644100001
B1001,srf100,top,0,1,463133.06450000004,15224901.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224900.644100001 463134.06450000004 15224900.644100001 463134.06450000004 15224902.644100001 463132.06450000004 15224902.644100001
B1001,srf101,top,0,1,463133.06450000004,15224903.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224902.644100001 463134.06450000004 15224902.644100001 463134.06450000004 15224904.644100001 463132.06450000004 15224904.644100001
B1001,srf102,top,0,1,463133.06450000004,15224905.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224904.644100001 463134.06450000004 15224904.644100001 463134.06450000004 15224906.644100001 463132.06450000004 15224906.644100001
B1001,srf103,top,0,1,463133.06450000004,15224907.644100001,16,-0,0,1,4,roofs,1,0,463132.06450000004 15224906.644100001 463134.06450000004 15224906.644100001 463134.06450000004 15224908.644100001 463132.06450000004 15224908.644100001
B1001,srf104,top,0,1,463133.02702710545,15224909.094792139,16,-0,0,1,1.7952059731040797,roofs,1,0,463132.06450000004 15224908.644100001 463134.06450000004 15224908.644100001 463134.06450000004 15224909.440795641 463132.06450000004 15224909.642610334
B1001,srf105,top,0,1,463135.09484012064,15224874.08845326,16,-0,0,1,2.2164660449556632,roofs,1,0,463136.06450000004 15224873.434995208 463136.06450000004 15224874.644100001 463134.06450000004 15224874.644100001 463134.06450000004 15224873.63673875
B1001,srf106,top,0,1,463135.06450000004,15224875.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224874.644100001 463136.06450000004 15224874.644100001 463136.06450000004 15224876.644100001 463134.06450000004 15224876.644100001
B1001,srf107,top,0,1,463135.06450000004,15224877.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224876.644100001 463136.06450000004 15224876.644100001 463136.06450000004 15224878.644100001 463134.06450000004 15224878.644100001
B1001,srf108,top,0,1,463135.06450000004,15224879.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224878.644100001 463136.06450000004 15224878.644100001 463136.06450000004 15224880.644100001 463134.06450000004 15224880.644100001
B1001,srf109,top,0,1,463135.06450000004,15224881.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224880.644100001 463136.06450000004 15224880.644100001 463136.06450000004 15224882.644100001 463134.06450000004 15224882.644100001
B1001,srf110,top,0,1,463135.06450000004,15224883.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224882.644100001 463136.06450000004 15224882.644100001 463136.06450000004 15224884.644100001 463134.06450000004 15224884.644100001
B1001,srf111,top,0,1,463135.06450000004,15224885.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224884.644100001 463136.06450000004 15224884.644100001 463136.06450000004 15224886.644100001 463134.06450000004 15224886.644100001
B1001,srf112,top,0,1,463135.06450000004,15224887.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224886.644100001 463136.06450000004 15224886.644100001 463136.06450000004 15224888.644100001 463134.06450000004 15224888.644100001
B1001,srf113,top,0,1,463135.06450000004,15224889.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224888.644100001 463136.06450000004 15224888.644100001 463136.06450000004 15224890.644100001 463134.06450000004 15224890.644100001
B1001,srf114,top,0,1,463135.06450000004,15224891.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224890.644100001 463136.06450000004 15224890.644100001 463136.06450000004 15224892.644100001 463134.06450000004 15224892.644100001
B1001,srf115,top,0,1,463135.06450000004,15224893.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224892.644100001 463136.06450000004 15224892.644100001 463136.06450000004 15224894.644100001 463134.06450000004 15224894.644100001
B1001,srf116,top,0,1,463135.06450000004,15224895.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224894.644100001 463136.06450000004 15224894.644100001 463136.06450000004 15224896.644100001 463134.06450000004 15224896.644100001
B1001,srf117,top,0,1,463135.06450000004,15224897.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224896.644100001 463136.06450000004 15224896.644100001 463136.06450000004 15224898.644100001 463134.06450000004 15224898.644100001
B1001,srf118,top,0,1,463135.06450000004,15224899.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224898.644100001 463136.06450000004 15224898.644100001 463136.06450000004 15224900.644100001 463134.06450000004 15224900.644100001
B1001,srf119,top,0,1,463135.06450000004,15224901.644100001,16,-0,0,1,4,roofs,1,0,463134.06450000004 15224900.644100001 463136.06450000004 15224900.644100001 463136.06450000004 15224902.644100001 463134.06450000004 15224902.644100001
