SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf13,B1002,top,0,1,463128.00,15224919.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224918.1974 463129.00190000003 15224918.1974 463129.00190000003 15224920.1974 463127.00190000003 15224920.1974,1099824.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf13
srf14,B1002,top,0,1,463128.00,15224921.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224920.1974 463129.00190000003 15224920.1974 463129.00190000003 15224922.1974 463127.00190000003 15224922.1974,1099972.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf14
srf15,B1002,top,0,1,463128.00,15224923.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224922.1974 463129.00190000003 15224922.1974 463129.00190000003 15224924.1974 463127.00190000003 15224924.1974,1100738.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1002,top,0,1,463128.00,15224925.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224924.1974 463129.00190000003 15224924.1974 463129.00190000003 15224926.1974 463127.00190000003 15224926.1974,1100738.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf16
srf17,B1002,top,0,1,463128.00,15224927.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224926.1974 463129.00190000003 15224926.1974 463129.00190000003 15224928.1974 463127.00190000003 15224928.1974,1101438.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf17
srf18,B1002,top,0,1,463128.00,15224929.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224928.1974 463129.00190000003 15224928.1974 463129.00190000003 15224930.1974 463127.00190000003 15224930.1974,1101591.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf18
srf19,B1002,top,0,1,463128.00,15224931.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224930.1974 463129.00190000003 15224930.1974 463129.00190000003 15224932.1974 463127.00190000003 15224932.1974,1101591.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1002,top,0,1,463128.00,15224933.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224932.1974 463129.00190000003 15224932.1974 463129.00190000003 15224934.1974 463127.00190000003 15224934.1974,1101438.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1002,top,0,1,463128.00,15224935.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224934.1974 463129.00190000003 15224934.1974 463129.00190000003 15224936.1974 463127.00190000003 15224936.1974,1101438.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf21
srf22,B1002,top,0,1,463128.00,15224937.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463127.00190000003 15224936.1974 463129.00190000003 15224936.1974 463129.00190000003 15224938.1974 463127.00190000003 15224938.1974,1095119.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf22
srf23,B1002,top,0,1,463128.03,15224939.18,16.00,-0.00,0.00,1,3.91,roofs,2,0,463127.00190000003 15224938.1974 463129.00190000003 15224938.1974 463129.00190000003 15224940.1974 463127.1375086812 15224940.1974 463127.00190000003 15224938.80017145,1094761.00,0.00,15.33,1.82,-0.00,2.08,5,6,10,roofs_top,srf23
srf24,B1002,top,0,1,463128.12,15224941.18,16.00,-0.00,0.00,1,3.53,roofs,2,0,463127.1375086812 15224940.1974 463129.00190000003 15224940.1974 463129.00190000003 15224942.1974 463127.3316196321 15224942.1974,1093207.50,0.00,15.33,1.82,-0.00,1.88,5,6,10,roofs_top,srf24
srf25,B1002,top,0,1,463128.21,15224943.18,16.00,-0.00,0.00,1,3.15,roofs,2,0,463127.3316196321 15224942.1974 463129.00190000003 15224942.1974 463129.00190000003 15224944.1974 463127.52573058294 15224944.1974,1087259.88,0.00,15.33,1.82,-0.00,1.68,5,6,10,roofs_top,srf25
srf26,B1002,top,0,1,463128.31,15224945.17,16.00,-0.00,0.00,1,2.76,roofs,2,0,463127.52573058294 15224944.1974 463129.00190000003 15224944.1974 463129.00190000003 15224946.1974 463127.7198415338 15224946.1974,1087259.88,0.00,15.33,1.82,-0.00,1.47,5,6,10,roofs_top,srf26
srf27,B1002,top,0,1,463128.41,15224947.17,16.00,-0.00,0.00,1,2.37,roofs,2,0,463127.7198415338 15224946.1974 463129.00190000003 15224946.1974 463129.00190000003 15224948.1974 463127.9139524846 15224948.1974,1084346.00,0.00,15.33,1.82,-0.00,1.26,5,6,10,roofs_top,srf27
srf28,B1002,top,0,1,463128.50,15224949.16,16.00,-0.00,0.00,1,1.98,roofs,2,0,463127.9139524846 15224948.1974 463129.00190000003 15224948.1974 463129.00190000003 15224950.1974 463128.1080634355 15224950.1974,1084111.75,0.00,15.33,1.82,-0.00,1.06,5,6,10,roofs_top,srf28
srf29,B1002,top,0,1,463128.60,15224951.16,16.00,-0.00,0.00,1,1.59,roofs,2,0,463128.1080634355 15224950.1974 463129.00190000003 15224950.1974 463129.00190000003 15224952.1974 463128.30217438634 15224952.1974,1084111.75,0.00,15.33,1.82,-0.00,0.85,5,6,10,roofs_top,srf29
srf30,B1002,top,0,1,463128.67,15224952.61,16.00,-0.00,0.00,1,0.55,roofs,2,0,463129.00190000003 15224952.1974 463129.00190000003 15224953.0089745 463128.38670000003 15224953.068300001 463128.30217438634 15224952.1974,1087838.25,0.00,15.33,1.82,-0.00,0.30,5,6,10,roofs_top,srf30
srf31,B1002,top,0,1,463130.07,15224917.95,16.00,-0.00,0.00,1,0.97,roofs,2,0,463131.00190000003 15224917.614991782 463131.00190000003 15224918.1974 463129.00190000003 15224918.1974 463129.00190000003 15224917.807794522,1102275.88,0.00,15.33,1.82,-0.00,0.52,5,6,10,roofs_top,srf31
srf32,B1002,top,0,1,463130.00,15224919.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224918.1974 463131.00190000003 15224918.1974 463131.00190000003 15224920.1974 463129.00190000003 15224920.1974,1102584.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf32
srf33,B1002,top,0,1,463130.00,15224921.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224920.1974 463131.00190000003 15224920.1974 463131.00190000003 15224922.1974 463129.00190000003 15224922.1974,1102735.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1002,top,0,1,463130.00,15224923.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224922.1974 463131.00190000003 15224922.1974 463131.00190000003 15224924.1974 463129.00190000003 15224924.1974,1103501.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1002,top,0,1,463130.00,15224925.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224924.1974 463131.00190000003 15224924.1974 463131.00190000003 15224926.1974 463129.00190000003 15224926.1974,1103063.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1002,top,0,1,463130.00,15224927.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224926.1974 463131.00190000003 15224926.1974 463131.00190000003 15224928.1974 463129.00190000003 15224928.1974,1103763.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf36
srf37,B1002,top,0,1,463130.00,15224929.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224928.1974 463131.00190000003 15224928.1974 463131.00190000003 15224930.1974 463129.00190000003 15224930.1974,1103569.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1002,top,0,1,463130.00,15224931.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224930.1974 463131.00190000003 15224930.1974 463131.00190000003 15224932.1974 463129.00190000003 15224932.1974,1103106.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1002,top,0,1,463130.00,15224933.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224932.1974 463131.00190000003 15224932.1974 463131.00190000003 15224934.1974 463129.00190000003 15224934.1974,1103106.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1002,top,0,1,463130.00,15224935.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224934.1974 463131.00190000003 15224934.1974 463131.00190000003 15224936.1974 463129.00190000003 15224936.1974,1102872.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1002,top,0,1,463130.00,15224937.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224936.1974 463131.00190000003 15224936.1974 463131.00190000003 15224938.1974 463129.00190000003 15224938.1974,1095638.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1002,top,0,1,463130.00,15224939.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224938.1974 463131.00190000003 15224938.1974 463131.00190000003 15224940.1974 463129.00190000003 15224940.1974,1095638.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1002,top,0,1,463130.00,15224941.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224940.1974 463131.00190000003 15224940.1974 463131.00190000003 15224942.1974 463129.00190000003 15224942.1974,1095638.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1002,top,0,1,463130.00,15224943.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224942.1974 463131.00190000003 15224942.1974 463131.00190000003 15224944.1974 463129.00190000003 15224944.1974,1091071.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1002,top,0,1,463130.00,15224945.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224944.1974 463131.00190000003 15224944.1974 463131.00190000003 15224946.1974 463129.00190000003 15224946.1974,1091071.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1002,top,0,1,463130.00,15224947.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224946.1974 463131.00190000003 15224946.1974 463131.00190000003 15224948.1974 463129.00190000003 15224948.1974,1091071.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1002,top,0,1,463130.00,15224949.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224948.1974 463131.00190000003 15224948.1974 463131.00190000003 15224950.1974 463129.00190000003 15224950.1974,1087923.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1002,top,0,1,463130.00,15224951.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463129.00190000003 15224950.1974 463131.00190000003 15224950.1974 463131.00190000003 15224952.1974 463129.00190000003 15224952.1974,1087923.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1002,top,0,1,463129.96,15224952.56,16.00,-0.00,0.00,1,1.43,roofs,2,0,463129.00190000003 15224952.1974 463131.00190000003 15224952.1974 463131.00190000003 15224952.816108765 463129.00190000003 15224953.0089745,1093417.12,0.00,15.33,1.82,-0.00,0.76,5,6,10,roofs_top,srf49
srf50,B1002,top,0,1,463132.05,15224917.86,16.00,-0.00,0.00,1,1.36,roofs,2,0,463133.00190000003 15224917.422189044 463133.00190000003 15224918.1974 463131.00190000003 15224918.1974 463131.00190000003 15224917.614991782,1104094.12,0.00,15.33,1.82,-0.00,0.72,5,6,10,roofs_top,srf50
srf51,B1002,top,0,1,463132.00,15224919.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224918.1974 463133.00190000003 15224918.1974 463133.00190000003 15224920.1974 463131.00190000003 15224920.1974,1104403.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1002,top,0,1,463132.00,15224921.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224920.1974 463133.00190000003 15224920.1974 463133.00190000003 15224922.1974 463131.00190000003 15224922.1974,1104553.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1002,top,0,1,463132.00,15224923.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224922.1974 463133.00190000003 15224922.1974 463133.00190000003 15224924.1974 463131.00190000003 15224924.1974,1104152.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1002,top,0,1,463132.00,15224925.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224924.1974 463133.00190000003 15224924.1974 463133.00190000003 15224926.1974 463131.00190000003 15224926.1974,1104152.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1002,top,0,1,463132.00,15224927.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224926.1974 463133.00190000003 15224926.1974 463133.00190000003 15224928.1974 463131.00190000003 15224928.1974,1104201.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1002,top,0,1,463132.00,15224929.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224928.1974 463133.00190000003 15224928.1974 463133.00190000003 15224930.1974 463131.00190000003 15224930.1974,1104354.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1002,top,0,1,463132.00,15224931.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224930.1974 463133.00190000003 15224930.1974 463133.00190000003 15224932.1974 463131.00190000003 15224932.1974,1104354.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1002,top,0,1,463132.00,15224933.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224932.1974 463133.00190000003 15224932.1974 463133.00190000003 15224934.1974 463131.00190000003 15224934.1974,1104354.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1002,top,0,1,463132.00,15224935.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224934.1974 463133.00190000003 15224934.1974 463133.00190000003 15224936.1974 463131.00190000003 15224936.1974,1104354.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1002,top,0,1,463132.00,15224937.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224936.1974 463133.00190000003 15224936.1974 463133.00190000003 15224938.1974 463131.00190000003 15224938.1974,1101893.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1002,top,0,1,463132.00,15224939.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224938.1974 463133.00190000003 15224938.1974 463133.00190000003 15224940.1974 463131.00190000003 15224940.1974,1098807.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1002,top,0,1,463132.00,15224941.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224940.1974 463133.00190000003 15224940.1974 463133.00190000003 15224942.1974 463131.00190000003 15224942.1974,1098807.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf62
srf63,B1002,top,0,1,463132.00,15224943.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224942.1974 463133.00190000003 15224942.1974 463133.00190000003 15224944.1974 463131.00190000003 15224944.1974,1096591.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf63
srf64,B1002,top,0,1,463132.00,15224945.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224944.1974 463133.00190000003 15224944.1974 463133.00190000003 15224946.1974 463131.00190000003 15224946.1974,1096591.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf64
srf65,B1002,top,0,1,463132.00,15224947.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224946.1974 463133.00190000003 15224946.1974 463133.00190000003 15224948.1974 463131.00190000003 15224948.1974,1096591.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf65
srf66,B1002,top,0,1,463132.00,15224949.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224948.1974 463133.00190000003 15224948.1974 463133.00190000003 15224950.1974 463131.00190000003 15224950.1974,1096032.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf66
srf67,B1002,top,0,1,463132.00,15224951.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463131.00190000003 15224950.1974 463133.00190000003 15224950.1974 463133.00190000003 15224952.1974 463131.00190000003 15224952.1974,1097781.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1002,top,0,1,463131.94,15224952.46,16.00,-0.00,0.00,1,1.04,roofs,2,0,463131.00190000003 15224952.1974 463133.00190000003 15224952.1974 463133.00190000003 15224952.623243028 463131.00190000003 15224952.816108765,1100009.25,0.00,15.33,1.82,-0.00,0.56,5,6,10,roofs_top,srf68
srf69,B1002,top,0,1,463134.04,15224917.76,16.00,-0.00,0.00,1,1.74,roofs,2,0,463135.00190000003 15224917.229386304 463135.00190000003 15224918.1974 463133.00190000003 15224918.1974 463133.00190000003 15224917.422189044,1104435.25,0.00,15.33,1.82,-0.00,0.93,5,6,10,roofs_top,srf69
srf70,B1002,top,0,1,463134.00,15224919.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224918.1974 463135.00190000003 15224918.1974 463135.00190000003 15224920.1974 463133.00190000003 15224920.1974,1104403.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1002,top,0,1,463134.00,15224921.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224920.1974 463135.00190000003 15224920.1974 463135.00190000003 15224922.1974 463133.00190000003 15224922.1974,1104403.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1002,top,0,1,463134.00,15224923.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224922.1974 463135.00190000003 15224922.1974 463135.00190000003 15224924.1974 463133.00190000003 15224924.1974,1104553.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1002,top,0,1,463134.00,15224925.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224924.1974 463135.00190000003 15224924.1974 463135.00190000003 15224926.1974 463133.00190000003 15224926.1974,1104553.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1002,top,0,1,463134.00,15224927.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224926.1974 463135.00190000003 15224926.1974 463135.00190000003 15224928.1974 463133.00190000003 15224928.1974,1105253.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1002,top,0,1,463134.00,15224929.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224928.1974 463135.00190000003 15224928.1974 463135.00190000003 15224930.1974 463133.00190000003 15224930.1974,1105406.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1002,top,0,1,463134.00,15224931.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224930.1974 463135.00190000003 15224930.1974 463135.00190000003 15224932.1974 463133.00190000003 15224932.1974,1105406.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1002,top,0,1,463134.00,15224933.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224932.1974 463135.00190000003 15224932.1974 463135.00190000003 15224934.1974 463133.00190000003 15224934.1974,1105406.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1002,top,0,1,463134.00,15224935.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224934.1974 463135.00190000003 15224934.1974 463135.00190000003 15224936.1974 463133.00190000003 15224936.1974,1105406.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1002,top,0,1,463134.00,15224937.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224936.1974 463135.00190000003 15224936.1974 463135.00190000003 15224938.1974 463133.00190000003 15224938.1974,1103659.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1002,top,0,1,463134.00,15224939.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224938.1974 463135.00190000003 15224938.1974 463135.00190000003 15224940.1974 463133.00190000003 15224940.1974,1103659.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1002,top,0,1,463134.00,15224941.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224940.1974 463135.00190000003 15224940.1974 463135.00190000003 15224942.1974 463133.00190000003 15224942.1974,1103659.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1002,top,0,1,463134.00,15224943.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224942.1974 463135.00190000003 15224942.1974 463135.00190000003 15224944.1974 463133.00190000003 15224944.1974,1101528.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1002,top,0,1,463134.00,15224945.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224944.1974 463135.00190000003 15224944.1974 463135.00190000003 15224946.1974 463133.00190000003 15224946.1974,1100742.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1002,top,0,1,463134.00,15224947.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224946.1974 463135.00190000003 15224946.1974 463135.00190000003 15224948.1974 463133.00190000003 15224948.1974,1100742.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1002,top,0,1,463134.00,15224949.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224948.1974 463135.00190000003 15224948.1974 463135.00190000003 15224950.1974 463133.00190000003 15224950.1974,1100742.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1002,top,0,1,463134.00,15224951.20,16.00,-0.00,0.00,1,4.00,roofs,2,0,463133.00190000003 15224950.1974 463135.00190000003 15224950.1974 463135.00190000003 15224952.1974 463133.00190000003 15224952.1974,1102275.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1002,top,0,1,463133.90,15224952.37,16.00,-0.00,0.00,1,0.66,roofs,2,0,463133.00190000003 15224952.1974 463135.00190000003 15224952.1974 463135.00190000003 15224952.430377292 463133.00190000003 15224952.623243028,1101226.75,0.00,15.33,1.82,-0.00,0.35,5,6,10,roofs_top,srf87
