SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf141,B1004,top,0,1,463205.86,15224890.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463204.86000000004 15224889.632000001 463206.86000000004 15224889.632000001 463206.86000000004 15224891.632000001 463204.86000000004 15224891.632000001,1110927.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf141
srf142,B1004,top,0,1,463205.84,15224892.60,16.00,-0.00,0.00,1,3.85,roofs,4,0,463204.86000000004 15224893.632000001 463204.86000000004 15224891.632000001 463206.86000000004 15224891.632000001 463206.86000000004 15224893.459971715 463205.14990821277 15224893.632000001,1110927.12,0.00,15.33,1.82,-0.00,2.05,5,6,10,roofs_top,srf142
srf143,B1004,top,0,1,463204.96,15224893.64,16.00,-0.00,0.00,1,0.00,roofs,4,0,463204.86000000004 15224893.632000001 463205.14990821277 15224893.632000001 463204.86000000004 15224893.661163589,1113488.50,0.00,15.33,1.82,-0.00,0.00,5,6,10,roofs_top,srf143
srf144,B1004,top,0,1,463207.88,15224858.81,16.00,-0.00,0.00,1,3.27,roofs,4,0,463208.86000000004 15224857.89418192 463208.86000000004 15224859.632000001 463206.86000000004 15224859.632000001 463206.86000000004 15224858.095372818,1103902.62,0.00,15.33,1.82,-0.00,1.75,5,6,10,roofs_top,srf144
srf145,B1004,top,0,1,463207.86,15224860.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224859.632000001 463208.86000000004 15224859.632000001 463208.86000000004 15224861.632000001 463206.86000000004 15224861.632000001,1103904.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf145
srf146,B1004,top,0,1,463207.86,15224862.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224861.632000001 463208.86000000004 15224861.632000001 463208.86000000004 15224863.632000001 463206.86000000004 15224863.632000001,1103904.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf146
srf147,B1004,top,0,1,463207.86,15224864.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224863.632000001 463208.86000000004 15224863.632000001 463208.86000000004 15224865.632000001 463206.86000000004 15224865.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf147
srf148,B1004,top,0,1,463207.86,15224866.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224865.632000001 463208.86000000004 15224865.632000001 463208.86000000004 15224867.632000001 463206.86000000004 15224867.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf148
srf149,B1004,top,0,1,463207.86,15224868.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224867.632000001 463208.86000000004 15224867.632000001 463208.86000000004 15224869.632000001 463206.86000000004 15224869.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf149
srf150,B1004,top,0,1,463207.86,15224870.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224869.632000001 463208.86000000004 15224869.632000001 463208.86000000004 15224871.632000001 463206.86000000004 15224871.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf150
srf151,B1004,top,0,1,463207.86,15224872.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224871.632000001 463208.86000000004 15224871.632000001 463208.86000000004 15224873.632000001 463206.86000000004 15224873.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf151
srf152,B1004,top,0,1,463207.86,15224874.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224873.632000001 463208.86000000004 15224873.632000001 463208.86000000004 15224875.632000001 463206.86000000004 15224875.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf152
srf153,B1004,top,0,1,463207.86,15224876.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224875.632000001 463208.86000000004 15224875.632000001 463208.86000000004 15224877.632000001 463206.86000000004 15224877.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf153
srf154,B1004,top,0,1,463207.86,15224878.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224877.632000001 463208.86000000004 15224877.632000001 463208.86000000004 15224879.632000001 463206.86000000004 15224879.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf154
srf155,B1004,top,0,1,463207.86,15224880.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224879.632000001 463208.86000000004 15224879.632000001 463208.86000000004 15224881.632000001 463206.86000000004 15224881.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf155
srf156,B1004,top,0,1,463207.86,15224882.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224881.632000001 463208.86000000004 15224881.632000001 463208.86000000004 15224883.632000001 463206.86000000004 15224883.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf156
srf157,B1004,top,0,1,463207.86,15224884.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224883.632000001 463208.86000000004 15224883.632000001 463208.86000000004 15224885.632000001 463206.86000000004 15224885.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf157
srf158,B1004,top,0,1,463207.86,15224886.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224885.632000001 463208.86000000004 15224885.632000001 463208.86000000004 15224887.632000001 463206.86000000004 15224887.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf158
srf159,B1004,top,0,1,463207.86,15224888.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224887.632000001 463208.86000000004 15224887.632000001 463208.86000000004 15224889.632000001 463206.86000000004 15224889.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf159
srf160,B1004,top,0,1,463207.86,15224890.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463206.86000000004 15224889.632000001 463208.86000000004 15224889.632000001 463208.86000000004 15224891.632000001 463206.86000000004 15224891.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf160
srf161,B1004,top,0,1,463207.84,15224892.50,16.00,-0.00,0.00,1,3.45,roofs,4,0,463206.86000000004 15224891.632000001 463208.86000000004 15224891.632000001 463208.86000000004 15224893.25877984 463206.86000000004 15224893.459971715,1109260.38,0.00,15.33,1.82,-0.00,1.84,5,6,10,roofs_top,srf161
srf162,B1004,top,0,1,463209.88,15224858.71,16.00,-0.00,0.00,1,3.68,roofs,4,0,463210.86000000004 15224857.692991022 463210.86000000004 15224859.632000001 463208.86000000004 15224859.632000001 463208.86000000004 15224857.89418192,1103904.00,0.00,15.33,1.82,-0.00,1.96,5,6,10,roofs_top,srf162
srf163,B1004,top,0,1,463209.86,15224860.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224859.632000001 463210.86000000004 15224859.632000001 463210.86000000004 15224861.632000001 463208.86000000004 15224861.632000001,1103904.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf163
srf164,B1004,top,0,1,463209.86,15224862.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224861.632000001 463210.86000000004 15224861.632000001 463210.86000000004 15224863.632000001 463208.86000000004 15224863.632000001,1103904.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf164
srf165,B1004,top,0,1,463209.86,15224864.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224863.632000001 463210.86000000004 15224863.632000001 463210.86000000004 15224865.632000001 463208.86000000004 15224865.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf165
srf166,B1004,top,0,1,463209.86,15224866.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224865.632000001 463210.86000000004 15224865.632000001 463210.86000000004 15224867.632000001 463208.86000000004 15224867.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf166
srf167,B1004,top,0,1,463209.86,15224868.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224867.632000001 463210.86000000004 15224867.632000001 463210.86000000004 15224869.632000001 463208.86000000004 15224869.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf167
srf168,B1004,top,0,1,463209.86,15224870.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224869.632000001 463210.86000000004 15224869.632000001 463210.86000000004 15224871.632000001 463208.86000000004 15224871.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf168
srf169,B1004,top,0,1,463209.86,15224872.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224871.632000001 463210.86000000004 15224871.632000001 463210.86000000004 15224873.632000001 463208.86000000004 15224873.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf169
srf170,B1004,top,0,1,463209.86,15224874.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224873.632000001 463210.86000000004 15224873.632000001 463210.86000000004 15224875.632000001 463208.86000000004 15224875.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf170
srf171,B1004,top,0,1,463209.86,15224876.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224875.632000001 463210.86000000004 15224875.632000001 463210.86000000004 15224877.632000001 463208.86000000004 15224877.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf171
srf172,B1004,top,0,1,463209.86,15224878.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224877.632000001 463210.86000000004 15224877.632000001 463210.86000000004 15224879.632000001 463208.86000000004 15224879.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf172
srf173,B1004,top,0,1,463209.86,15224880.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224879.632000001 463210.86000000004 15224879.632000001 463210.86000000004 15224881.632000001 463208.86000000004 15224881.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf173
srf174,B1004,top,0,1,463209.86,15224882.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224881.632000001 463210.86000000004 15224881.632000001 463210.86000000004 15224883.632000001 463208.86000000004 15224883.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf174
srf175,B1004,top,0,1,463209.86,15224884.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224883.632000001 463210.86000000004 15224883.632000001 463210.86000000004 15224885.632000001 463208.86000000004 15224885.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf175
srf176,B1004,top,0,1,463209.86,15224886.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224885.632000001 463210.86000000004 15224885.632000001 463210.86000000004 15224887.632000001 463208.86000000004 15224887.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf176
srf177,B1004,top,0,1,463209.86,15224888.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224887.632000001 463210.86000000004 15224887.632000001 463210.86000000004 15224889.632000001 463208.86000000004 15224889.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf177
srf178,B1004,top,0,1,463209.86,15224890.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463208.86000000004 15224889.632000001 463210.86000000004 15224889.632000001 463210.86000000004 15224891.632000001 463208.86000000004 15224891.632000001,1109260.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf178
srf179,B1004,top,0,1,463209.84,15224892.40,16.00,-0.00,0.00,1,3.05,roofs,4,0,463208.86000000004 15224891.632000001 463210.86000000004 15224891.632000001 463210.86000000004 15224893.057587966 463208.86000000004 15224893.25877984,1109260.38,0.00,15.33,1.82,-0.00,1.63,5,6,10,roofs_top,srf179
srf180,B1004,top,0,1,463211.22,15224858.69,16.00,-0.00,0.00,1,1.40,roofs,4,0,463210.86000000004 15224859.632000001 463210.86000000004 15224857.692991022 463211.46630000003 15224857.632000001 463211.6692176772 15224859.632000001,1103904.00,0.00,15.33,1.82,-0.00,0.74,5,6,10,roofs_top,srf180
srf181,B1004,top,0,1,463211.32,15224860.67,16.00,-0.00,0.00,1,1.82,roofs,4,0,463210.86000000004 15224861.632000001 463210.86000000004 15224859.632000001 463211.6692176772 15224859.632000001 463211.8721353544 15224861.632000001,1103904.00,0.00,15.33,1.82,-0.00,0.97,5,6,10,roofs_top,srf181
srf182,B1004,top,0,1,463211.42,15224862.66,16.00,-0.00,0.00,1,2.23,roofs,4,0,463210.86000000004 15224863.632000001 463210.86000000004 15224861.632000001 463211.8721353544 15224861.632000001 463212.07505303156 15224863.632000001,1106401.12,0.00,15.33,1.82,-0.00,1.19,5,6,10,roofs_top,srf182
srf183,B1004,top,0,1,463211.52,15224864.66,16.00,-0.00,0.00,1,2.63,roofs,4,0,463210.86000000004 15224865.632000001 463210.86000000004 15224863.632000001 463212.07505303156 15224863.632000001 463212.27797070873 15224865.632000001,1107850.75,0.00,15.33,1.82,-0.00,1.40,5,6,10,roofs_top,srf183
srf184,B1004,top,0,1,463211.62,15224866.65,16.00,-0.00,0.00,1,3.04,roofs,4,0,463210.86000000004 15224867.632000001 463210.86000000004 15224865.632000001 463212.27797070873 15224865.632000001 463212.4808883859 15224867.632000001,1107850.75,0.00,15.33,1.82,-0.00,1.62,5,6,10,roofs_top,srf184
srf185,B1004,top,0,1,463211.72,15224868.65,16.00,-0.00,0.00,1,3.44,roofs,4,0,463210.86000000004 15224869.632000001 463210.86000000004 15224867.632000001 463212.4808883859 15224867.632000001 463212.6838060631 15224869.632000001,1107850.75,0.00,15.33,1.82,-0.00,1.84,5,6,10,roofs_top,srf185
srf186,B1004,top,0,1,463211.82,15224870.65,16.00,-0.00,0.00,1,3.85,roofs,4,0,463212.86000000004 15224871.632000001 463210.86000000004 15224871.632000001 463210.86000000004 15224869.632000001 463212.6838060631 15224869.632000001 463212.86000000004 15224871.368605105,1107850.75,0.00,15.33,1.82,-0.00,2.05,5,6,10,roofs_top,srf186
srf187,B1004,top,0,1,463211.86,15224872.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224871.632000001 463212.86000000004 15224871.632000001 463212.86000000004 15224873.632000001 463210.86000000004 15224873.632000001,1107850.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf187
srf188,B1004,top,0,1,463211.86,15224874.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224873.632000001 463212.86000000004 15224873.632000001 463212.86000000004 15224875.632000001 463210.86000000004 15224875.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf188
srf189,B1004,top,0,1,463211.86,15224876.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224875.632000001 463212.86000000004 15224875.632000001 463212.86000000004 15224877.632000001 463210.86000000004 15224877.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf189
srf190,B1004,top,0,1,463211.86,15224878.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224877.632000001 463212.86000000004 15224877.632000001 463212.86000000004 15224879.632000001 463210.86000000004 15224879.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf190
srf191,B1004,top,0,1,463211.86,15224880.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224879.632000001 463212.86000000004 15224879.632000001 463212.86000000004 15224881.632000001 463210.86000000004 15224881.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf191
srf192,B1004,top,0,1,463211.86,15224882.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224881.632000001 463212.86000000004 15224881.632000001 463212.86000000004 15224883.632000001 463210.86000000004 15224883.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf192
srf193,B1004,top,0,1,463211.86,15224884.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224883.632000001 463212.86000000004 15224883.632000001 463212.86000000004 15224885.632000001 463210.86000000004 15224885.632000001,1108490.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf193
srf194,B1004,top,0,1,463211.86,15224886.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224885.632000001 463212.86000000004 15224885.632000001 463212.86000000004 15224887.632000001 463210.86000000004 15224887.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf194
srf195,B1004,top,0,1,463211.86,15224888.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224887.632000001 463212.86000000004 15224887.632000001 463212.86000000004 15224889.632000001 463210.86000000004 15224889.632000001,1108637.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf195
srf196,B1004,top,0,1,463211.86,15224890.63,16.00,-0.00,0.00,1,4.00,roofs,4,0,463210.86000000004 15224889.632000001 463212.86000000004 15224889.632000001 463212.86000000004 15224891.632000001 463210.86000000004 15224891.632000001,1109260.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf196
srf197,B1004,top,0,1,463211.83,15224892.30,16.00,-0.00,0.00,1,2.65,roofs,4,0,463210.86000000004 15224891.632000001 463212.86000000004 15224891.632000001 463212.86000000004 15224892.856396092 463210.86000000004 15224893.057587966,1109260.38,0.00,15.33,1.82,-0.00,1.41,5,6,10,roofs_top,srf197
srf198,B1004,top,0,1,463212.87,15224871.54,16.00,-0.00,0.00,1,0.00,roofs,4,0,463212.88672374026 15224871.632000001 463212.86000000004 15224871.632000001 463212.86000000004 15224871.368605105,1107850.75,0.00,15.33,1.82,-0.00,0.00,5,6,10,roofs_top,srf198
srf199,B1004,top,0,1,463212.94,15224872.90,16.00,-0.00,0.00,1,0.26,roofs,4,0,463212.86000000004 15224873.632000001 463212.86000000004 15224871.632000001 463212.88672374026 15224871.632000001 463213.08964141743 15224873.632000001,1107850.75,0.00,15.33,1.82,-0.00,0.14,5,6,10,roofs_top,srf199
srf200,B1004,top,0,1,463213.03,15224874.73,16.00,-0.00,0.00,1,0.66,roofs,4,0,463212.86000000004 15224875.632000001 463212.86000000004 15224873.632000001 463213.08964141743 15224873.632000001 463213.2925590946 15224875.632000001,1108490.00,0.00,15.33,1.82,-0.00,0.35,5,6,10,roofs_top,srf200
srf201,B1004,top,0,1,463213.13,15224876.70,16.00,-0.00,0.00,1,1.07,roofs,4,0,463212.86000000004 15224877.632000001 463212.86000000004 15224875.632000001 463213.2925590946 15224875.632000001 463213.4954767718 15224877.632000001,1108490.00,0.00,15.33,1.82,-0.00,0.57,5,6,10,roofs_top,srf201
srf202,B1004,top,0,1,463213.23,15224878.68,16.00,-0.00,0.00,1,1.47,roofs,4,0,463212.86000000004 15224879.632000001 463212.86000000004 15224877.632000001 463213.4954767718 15224877.632000001 463213.69839444896 15224879.632000001,1108490.00,0.00,15.33,1.82,-0.00,0.79,5,6,10,roofs_top,srf202
srf203,B1004,top,0,1,463213.33,15224880.67,16.00,-0.00,0.00,1,1.88,roofs,4,0,463212.86000000004 15224881.632000001 463212.86000000004 15224879.632000001 463213.69839444896 15224879.632000001 463213.9013121262 15224881.632000001,1108490.00,0.00,15.33,1.82,-0.00,1.00,5,6,10,roofs_top,srf203
srf204,B1004,top,0,1,463213.43,15224882.66,16.00,-0.00,0.00,1,2.29,roofs,4,0,463212.86000000004 15224883.632000001 463212.86000000004 15224881.632000001 463213.9013121262 15224881.632000001 463214.1042298034 15224883.632000001,1108490.00,0.00,15.33,1.82,-0.00,1.22,5,6,10,roofs_top,srf204
srf205,B1004,top,0,1,463213.53,15224884.66,16.00,-0.00,0.00,1,2.69,roofs,4,0,463212.86000000004 15224885.632000001 463212.86000000004 15224883.632000001 463214.1042298034 15224883.632000001 463214.30714748055 15224885.632000001,1108490.00,0.00,15.33,1.82,-0.00,1.43,5,6,10,roofs_top,srf205
srf206,B1004,top,0,1,463213.64,15224886.65,16.00,-0.00,0.00,1,3.10,roofs,4,0,463212.86000000004 15224887.632000001 463212.86000000004 15224885.632000001 463214.30714748055 15224885.632000001 463214.5100651577 15224887.632000001,1108490.00,0.00,15.33,1.82,-0.00,1.65,5,6,10,roofs_top,srf206
srf207,B1004,top,0,1,463213.74,15224888.65,16.00,-0.00,0.00,1,3.50,roofs,4,0,463212.86000000004 15224889.632000001 463212.86000000004 15224887.632000001 463214.5100651577 15224887.632000001 463214.7129828349 15224889.632000001,1108637.88,0.00,15.33,1.82,-0.00,1.87,5,6,10,roofs_top,srf207
srf208,B1004,top,0,1,463213.83,15224890.65,16.00,-0.00,0.00,1,3.89,roofs,4,0,463214.86000000004 15224891.632000001 463212.86000000004 15224891.632000001 463212.86000000004 15224889.632000001 463214.7129828349 15224889.632000001 463214.86000000004 15224891.081032606,1109260.38,0.00,15.33,1.82,-0.00,2.08,5,6,10,roofs_top,srf208
srf209,B1004,top,0,1,463213.83,15224892.20,16.00,-0.00,0.00,1,2.25,roofs,4,0,463212.86000000004 15224891.632000001 463214.86000000004 15224891.632000001 463214.86000000004 15224892.655204218 463212.86000000004 15224892.856396092,1109260.38,0.00,15.33,1.82,-0.00,1.20,5,6,10,roofs_top,srf209
srf210,B1004,top,0,1,463214.88,15224891.45,16.00,-0.00,0.00,1,0.02,roofs,4,0,463214.9159005121 15224891.632000001 463214.86000000004 15224891.632000001 463214.86000000004 15224891.081032606,1109260.38,0.00,15.33,1.82,-0.00,0.01,5,6,10,roofs_top,srf210
srf211,B1004,top,0,1,463214.92,15224892.22,16.00,-0.00,0.00,1,0.11,roofs,4,0,463214.86000000004 15224891.632000001 463214.9159005121 15224891.632000001 463215.01810000004 15224892.6393 463214.86000000004 15224892.655204218,1109260.38,0.00,15.33,1.82,-0.00,0.06,5,6,10,roofs_top,srf211
