SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf11,B1014,top,0,1,463238.90,15224931.97,16.00,0.00,0.00,1,2.50,roofs,16,0,463239.8718 15224931.251570085 463239.8718 15224932.6005 463237.8718 15224932.6005 463237.8718 15224931.445735043,1114846.62,0.00,15.33,1.82,0.00,1.33,5,6,10,roofs_top,srf11
srf12,B1014,top,0,1,463238.87,15224933.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224932.6005 463239.8718 15224932.6005 463239.8718 15224934.6005 463237.8718 15224934.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf12
srf13,B1014,top,0,1,463238.87,15224935.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224934.6005 463239.8718 15224934.6005 463239.8718 15224936.6005 463237.8718 15224936.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf13
srf14,B1014,top,0,1,463238.87,15224937.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224936.6005 463239.8718 15224936.6005 463239.8718 15224938.6005 463237.8718 15224938.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf14
srf15,B1014,top,0,1,463238.87,15224939.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224938.6005 463239.8718 15224938.6005 463239.8718 15224940.6005 463237.8718 15224940.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1014,top,0,1,463238.87,15224941.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224940.6005 463239.8718 15224940.6005 463239.8718 15224942.6005 463237.8718 15224942.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf16
srf17,B1014,top,0,1,463238.87,15224943.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224942.6005 463239.8718 15224942.6005 463239.8718 15224944.6005 463237.8718 15224944.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf17
srf18,B1014,top,0,1,463238.87,15224945.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224944.6005 463239.8718 15224944.6005 463239.8718 15224946.6005 463237.8718 15224946.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf18
srf19,B1014,top,0,1,463238.87,15224947.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224946.6005 463239.8718 15224946.6005 463239.8718 15224948.6005 463237.8718 15224948.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1014,top,0,1,463238.87,15224949.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463237.8718 15224948.6005 463239.8718 15224948.6005 463239.8718 15224950.6005 463237.8718 15224950.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1014,top,0,1,463238.87,15224951.60,16.00,0.00,0.00,1,3.99,roofs,16,0,463237.8718 15224950.6005 463239.8718 15224950.6005 463239.8718 15224952.6005 463237.91846522095 15224952.6005 463237.8718 15224952.12258548,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf21
srf22,B1014,top,0,1,463238.94,15224953.58,16.00,0.00,0.00,1,3.71,roofs,16,0,463237.91846522095 15224952.6005 463239.8718 15224952.6005 463239.8718 15224954.6005 463238.11375211354 15224954.6005,1114958.75,0.00,15.33,1.82,0.00,1.98,5,6,10,roofs_top,srf22
srf23,B1014,top,0,1,463239.04,15224955.58,16.00,0.00,0.00,1,3.32,roofs,16,0,463238.11375211354 15224954.6005 463239.8718 15224954.6005 463239.8718 15224956.6005 463238.3090390062 15224956.6005,1114958.75,0.00,15.33,1.82,0.00,1.77,5,6,10,roofs_top,srf23
srf24,B1014,top,0,1,463239.14,15224957.58,16.00,0.00,0.00,1,2.93,roofs,16,0,463238.3090390062 15224956.6005 463239.8718 15224956.6005 463239.8718 15224958.6005 463238.50432589883 15224958.6005,1114958.75,0.00,15.33,1.82,0.00,1.56,5,6,10,roofs_top,srf24
srf25,B1014,top,0,1,463239.24,15224959.57,16.00,0.00,0.00,1,2.54,roofs,16,0,463238.50432589883 15224958.6005 463239.8718 15224958.6005 463239.8718 15224960.6005 463238.6996127915 15224960.6005,1114958.75,0.00,15.33,1.82,0.00,1.35,5,6,10,roofs_top,srf25
srf26,B1014,top,0,1,463239.33,15224961.57,16.00,0.00,0.00,1,2.15,roofs,16,0,463238.6996127915 15224960.6005 463239.8718 15224960.6005 463239.8718 15224962.6005 463238.8948996841 15224962.6005,1114958.75,0.00,15.33,1.82,0.00,1.15,5,6,10,roofs_top,srf26
srf27,B1014,top,0,1,463239.43,15224963.56,16.00,0.00,0.00,1,1.76,roofs,16,0,463238.8948996841 15224962.6005 463239.8718 15224962.6005 463239.8718 15224964.6005 463239.09018657677 15224964.6005,1115109.25,0.00,15.33,1.82,0.00,0.94,5,6,10,roofs_top,srf27
srf28,B1014,top,0,1,463239.53,15224965.55,16.00,0.00,0.00,1,1.37,roofs,16,0,463239.09018657677 15224964.6005 463239.8718 15224964.6005 463239.8718 15224966.6005 463239.2854734694 15224966.6005,1115109.25,0.00,15.33,1.82,0.00,0.73,5,6,10,roofs_top,srf28
srf29,B1014,top,0,1,463239.62,15224967.53,16.00,0.00,0.00,1,0.98,roofs,16,0,463239.2854734694 15224966.6005 463239.8718 15224966.6005 463239.8718 15224968.6005 463239.48076036206 15224968.6005,1115109.25,0.00,15.33,1.82,0.00,0.52,5,6,10,roofs_top,srf29
srf30,B1014,top,0,1,463239.72,15224969.49,16.00,0.00,0.00,1,0.59,roofs,16,0,463239.48076036206 15224968.6005 463239.8718 15224968.6005 463239.8718 15224970.6005 463239.67604725464 15224970.6005,1115109.25,0.00,15.33,1.82,0.00,0.31,5,6,10,roofs_top,srf30
srf31,B1014,top,0,1,463239.81,15224971.27,16.00,0.00,0.00,1,0.20,roofs,16,0,463239.67604725464 15224970.6005 463239.8718 15224970.6005 463239.8718 15224972.6005 463239.8713341473 15224972.6005,1115073.38,0.00,15.33,1.82,0.00,0.10,5,6,10,roofs_top,srf31
srf32,B1014,top,0,1,463239.87,15224972.60,16.00,0.00,0.00,1,0.00,roofs,16,0,463239.8713341473 15224972.6005 463239.8718 15224972.6005 463239.8718 15224972.605270958,1115073.38,0.00,15.33,1.82,0.00,0.00,5,6,10,roofs_top,srf32
srf33,B1014,top,0,1,463240.89,15224931.88,16.00,0.00,0.00,1,2.89,roofs,16,0,463241.8718 15224931.057405127 463241.8718 15224932.6005 463239.8718 15224932.6005 463239.8718 15224931.251570085,1114846.62,0.00,15.33,1.82,0.00,1.54,5,6,10,roofs_top,srf33
srf34,B1014,top,0,1,463240.87,15224933.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224932.6005 463241.8718 15224932.6005 463241.8718 15224934.6005 463239.8718 15224934.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1014,top,0,1,463240.87,15224935.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224934.6005 463241.8718 15224934.6005 463241.8718 15224936.6005 463239.8718 15224936.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1014,top,0,1,463240.87,15224937.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224936.6005 463241.8718 15224936.6005 463241.8718 15224938.6005 463239.8718 15224938.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf36
srf37,B1014,top,0,1,463240.87,15224939.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224938.6005 463241.8718 15224938.6005 463241.8718 15224940.6005 463239.8718 15224940.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1014,top,0,1,463240.87,15224941.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224940.6005 463241.8718 15224940.6005 463241.8718 15224942.6005 463239.8718 15224942.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1014,top,0,1,463240.87,15224943.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224942.6005 463241.8718 15224942.6005 463241.8718 15224944.6005 463239.8718 15224944.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1014,top,0,1,463240.87,15224945.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224944.6005 463241.8718 15224944.6005 463241.8718 15224946.6005 463239.8718 15224946.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1014,top,0,1,463240.87,15224947.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224946.6005 463241.8718 15224946.6005 463241.8718 15224948.6005 463239.8718 15224948.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1014,top,0,1,463240.87,15224949.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224948.6005 463241.8718 15224948.6005 463241.8718 15224950.6005 463239.8718 15224950.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1014,top,0,1,463240.87,15224951.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224950.6005 463241.8718 15224950.6005 463241.8718 15224952.6005 463239.8718 15224952.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1014,top,0,1,463240.87,15224953.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224952.6005 463241.8718 15224952.6005 463241.8718 15224954.6005 463239.8718 15224954.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1014,top,0,1,463240.87,15224955.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224954.6005 463241.8718 15224954.6005 463241.8718 15224956.6005 463239.8718 15224956.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1014,top,0,1,463240.87,15224957.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224956.6005 463241.8718 15224956.6005 463241.8718 15224958.6005 463239.8718 15224958.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1014,top,0,1,463240.87,15224959.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224958.6005 463241.8718 15224958.6005 463241.8718 15224960.6005 463239.8718 15224960.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1014,top,0,1,463240.87,15224961.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224960.6005 463241.8718 15224960.6005 463241.8718 15224962.6005 463239.8718 15224962.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1014,top,0,1,463240.87,15224963.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224962.6005 463241.8718 15224962.6005 463241.8718 15224964.6005 463239.8718 15224964.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1014,top,0,1,463240.87,15224965.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224964.6005 463241.8718 15224964.6005 463241.8718 15224966.6005 463239.8718 15224966.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1014,top,0,1,463240.87,15224967.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224966.6005 463241.8718 15224966.6005 463241.8718 15224968.6005 463239.8718 15224968.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1014,top,0,1,463240.87,15224969.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224968.6005 463241.8718 15224968.6005 463241.8718 15224970.6005 463239.8718 15224970.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1014,top,0,1,463240.87,15224971.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463239.8718 15224970.6005 463241.8718 15224970.6005 463241.8718 15224972.6005 463239.8718 15224972.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1014,top,0,1,463240.92,15224973.58,16.00,0.00,0.00,1,3.81,roofs,16,0,463239.8718 15224972.6005 463241.8718 15224972.6005 463241.8718 15224974.6005 463240.06662103994 15224974.6005 463239.8718 15224972.605270958,1115073.38,0.00,15.33,1.82,0.00,2.03,5,6,10,roofs_top,srf54
srf55,B1014,top,0,1,463241.02,15224975.58,16.00,0.00,0.00,1,3.42,roofs,16,0,463240.06662103994 15224974.6005 463241.8718 15224974.6005 463241.8718 15224976.6005 463240.2619079326 15224976.6005,1115073.38,0.00,15.33,1.82,0.00,1.82,5,6,10,roofs_top,srf55
srf56,B1014,top,0,1,463241.11,15224977.58,16.00,0.00,0.00,1,3.02,roofs,16,0,463240.2619079326 15224976.6005 463241.8718 15224976.6005 463241.8718 15224978.6005 463240.4571948252 15224978.6005,1115073.38,0.00,15.33,1.82,0.00,1.61,5,6,10,roofs_top,srf56
srf57,B1014,top,0,1,463241.21,15224979.58,16.00,0.00,0.00,1,2.63,roofs,16,0,463240.4571948252 15224978.6005 463241.8718 15224978.6005 463241.8718 15224980.6005 463240.6524817179 15224980.6005,1115073.38,0.00,15.33,1.82,0.00,1.40,5,6,10,roofs_top,srf57
srf58,B1014,top,0,1,463241.31,15224981.57,16.00,0.00,0.00,1,2.24,roofs,16,0,463240.6524817179 15224980.6005 463241.8718 15224980.6005 463241.8718 15224982.6005 463240.8477686105 15224982.6005,1115073.38,0.00,15.33,1.82,0.00,1.20,5,6,10,roofs_top,srf58
srf59,B1014,top,0,1,463241.41,15224983.57,16.00,0.00,0.00,1,1.85,roofs,16,0,463240.8477686105 15224982.6005 463241.8718 15224982.6005 463241.8718 15224984.6005 463241.04305550316 15224984.6005,1115073.38,0.00,15.33,1.82,0.00,0.99,5,6,10,roofs_top,srf59
srf60,B1014,top,0,1,463241.50,15224985.56,16.00,0.00,0.00,1,1.46,roofs,16,0,463241.04305550316 15224984.6005 463241.8718 15224984.6005 463241.8718 15224986.6005 463241.23834239575 15224986.6005,1115073.38,0.00,15.33,1.82,0.00,0.78,5,6,10,roofs_top,srf60
srf61,B1014,top,0,1,463241.60,15224987.54,16.00,0.00,0.00,1,1.07,roofs,16,0,463241.23834239575 15224986.6005 463241.8718 15224986.6005 463241.8718 15224988.6005 463241.4336292884 15224988.6005,1115073.38,0.00,15.33,1.82,0.00,0.57,5,6,10,roofs_top,srf61
srf62,B1014,top,0,1,463241.70,15224989.50,16.00,0.00,0.00,1,0.68,roofs,16,0,463241.4336292884 15224988.6005 463241.8718 15224988.6005 463241.8718 15224990.6005 463241.62891618104 15224990.6005,1115073.38,0.00,15.33,1.82,0.00,0.36,5,6,10,roofs_top,srf62
srf63,B1014,top,0,1,463241.79,15224991.38,16.00,0.00,0.00,1,0.29,roofs,16,0,463241.62891618104 15224990.6005 463241.8718 15224990.6005 463241.8718 15224992.6005 463241.8242030737 15224992.6005,1115073.38,0.00,15.33,1.82,0.00,0.15,5,6,10,roofs_top,srf63
srf64,B1014,top,0,1,463241.86,15224992.76,16.00,0.00,0.00,1,0.01,roofs,16,0,463241.8242030737 15224992.6005 463241.8718 15224992.6005 463241.8718 15224993.087956436,1115073.38,0.00,15.33,1.82,0.00,0.01,5,6,10,roofs_top,srf64
srf65,B1014,top,0,1,463242.89,15224931.78,16.00,0.00,0.00,1,3.28,roofs,16,0,463243.8718 15224930.86324017 463243.8718 15224932.6005 463241.8718 15224932.6005 463241.8718 15224931.057405127,1114846.62,0.00,15.33,1.82,0.00,1.75,5,6,10,roofs_top,srf65
srf66,B1014,top,0,1,463242.87,15224933.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224932.6005 463243.8718 15224932.6005 463243.8718 15224934.6005 463241.8718 15224934.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf66
srf67,B1014,top,0,1,463242.87,15224935.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224934.6005 463243.8718 15224934.6005 463243.8718 15224936.6005 463241.8718 15224936.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1014,top,0,1,463242.87,15224937.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224936.6005 463243.8718 15224936.6005 463243.8718 15224938.6005 463241.8718 15224938.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1014,top,0,1,463242.87,15224939.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224938.6005 463243.8718 15224938.6005 463243.8718 15224940.6005 463241.8718 15224940.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1014,top,0,1,463242.87,15224941.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224940.6005 463243.8718 15224940.6005 463243.8718 15224942.6005 463241.8718 15224942.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1014,top,0,1,463242.87,15224943.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224942.6005 463243.8718 15224942.6005 463243.8718 15224944.6005 463241.8718 15224944.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1014,top,0,1,463242.87,15224945.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224944.6005 463243.8718 15224944.6005 463243.8718 15224946.6005 463241.8718 15224946.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1014,top,0,1,463242.87,15224947.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224946.6005 463243.8718 15224946.6005 463243.8718 15224948.6005 463241.8718 15224948.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1014,top,0,1,463242.87,15224949.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224948.6005 463243.8718 15224948.6005 463243.8718 15224950.6005 463241.8718 15224950.6005,1114846.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1014,top,0,1,463242.87,15224951.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224950.6005 463243.8718 15224950.6005 463243.8718 15224952.6005 463241.8718 15224952.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1014,top,0,1,463242.87,15224953.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224952.6005 463243.8718 15224952.6005 463243.8718 15224954.6005 463241.8718 15224954.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1014,top,0,1,463242.87,15224955.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224954.6005 463243.8718 15224954.6005 463243.8718 15224956.6005 463241.8718 15224956.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1014,top,0,1,463242.87,15224957.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224956.6005 463243.8718 15224956.6005 463243.8718 15224958.6005 463241.8718 15224958.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1014,top,0,1,463242.87,15224959.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224958.6005 463243.8718 15224958.6005 463243.8718 15224960.6005 463241.8718 15224960.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1014,top,0,1,463242.87,15224961.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224960.6005 463243.8718 15224960.6005 463243.8718 15224962.6005 463241.8718 15224962.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1014,top,0,1,463242.87,15224963.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224962.6005 463243.8718 15224962.6005 463243.8718 15224964.6005 463241.8718 15224964.6005,1114958.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1014,top,0,1,463242.87,15224965.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224964.6005 463243.8718 15224964.6005 463243.8718 15224966.6005 463241.8718 15224966.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1014,top,0,1,463242.87,15224967.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224966.6005 463243.8718 15224966.6005 463243.8718 15224968.6005 463241.8718 15224968.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1014,top,0,1,463242.87,15224969.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224968.6005 463243.8718 15224968.6005 463243.8718 15224970.6005 463241.8718 15224970.6005,1115109.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1014,top,0,1,463242.87,15224971.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224970.6005 463243.8718 15224970.6005 463243.8718 15224972.6005 463241.8718 15224972.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1014,top,0,1,463242.87,15224973.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224972.6005 463243.8718 15224972.6005 463243.8718 15224974.6005 463241.8718 15224974.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1014,top,0,1,463242.87,15224975.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224974.6005 463243.8718 15224974.6005 463243.8718 15224976.6005 463241.8718 15224976.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf87
srf88,B1014,top,0,1,463242.87,15224977.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224976.6005 463243.8718 15224976.6005 463243.8718 15224978.6005 463241.8718 15224978.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf88
srf89,B1014,top,0,1,463242.87,15224979.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224978.6005 463243.8718 15224978.6005 463243.8718 15224980.6005 463241.8718 15224980.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf89
srf90,B1014,top,0,1,463242.87,15224981.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224980.6005 463243.8718 15224980.6005 463243.8718 15224982.6005 463241.8718 15224982.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf90
srf91,B1014,top,0,1,463242.87,15224983.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224982.6005 463243.8718 15224982.6005 463243.8718 15224984.6005 463241.8718 15224984.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf91
srf92,B1014,top,0,1,463242.87,15224985.60,16.00,0.00,0.00,1,4.00,roofs,16,0,463241.8718 15224984.6005 463243.8718 15224984.6005 463243.8718 15224986.6005 463241.8718 15224986.6005,1115073.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf92
