SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf10,B1013,top,0,1,463226.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224805.4679 463227.02390000003 15224805.4679 463227.02390000003 15224807.4679 463225.02390000003 15224807.4679,1083582.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf10
srf11,B1013,top,0,1,463226.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224807.4679 463227.02390000003 15224807.4679 463227.02390000003 15224809.4679 463225.02390000003 15224809.4679,1083552.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf11
srf12,B1013,top,0,1,463226.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224809.4679 463227.02390000003 15224809.4679 463227.02390000003 15224811.4679 463225.02390000003 15224811.4679,1083977.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf12
srf13,B1013,top,0,1,463226.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224811.4679 463227.02390000003 15224811.4679 463227.02390000003 15224813.4679 463225.02390000003 15224813.4679,1089533.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf13
srf14,B1013,top,0,1,463226.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224813.4679 463227.02390000003 15224813.4679 463227.02390000003 15224815.4679 463225.02390000003 15224815.4679,1087701.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf14
srf15,B1013,top,0,1,463226.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224815.4679 463227.02390000003 15224815.4679 463227.02390000003 15224817.4679 463225.02390000003 15224817.4679,1082269.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1013,top,0,1,463226.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463225.02390000003 15224817.4679 463227.02390000003 15224817.4679 463227.02390000003 15224819.4679 463225.02390000003 15224819.4679,1082116.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf16
srf17,B1013,top,0,1,463226.01,15224820.32,16.00,0.00,0.00,1,3.40,roofs,15,0,463225.02390000003 15224819.4679 463227.02390000003 15224819.4679 463227.02390000003 15224821.073829956 463225.02390000003 15224821.262518918,1082116.38,0.00,15.33,3.65,0.00,1.81,5,6,10,roofs_top,srf17
srf18,B1013,top,0,1,463228.04,15224804.60,16.00,0.00,0.00,1,3.47,roofs,15,0,463229.02390000003 15224803.6410235 463229.02390000003 15224805.4679 463227.02390000003 15224805.4679 463227.02390000003 15224803.828949,1083595.50,0.00,15.33,3.65,0.00,1.85,5,6,10,roofs_top,srf18
srf19,B1013,top,0,1,463228.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224805.4679 463229.02390000003 15224805.4679 463229.02390000003 15224807.4679 463227.02390000003 15224807.4679,1083956.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1013,top,0,1,463228.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224807.4679 463229.02390000003 15224807.4679 463229.02390000003 15224809.4679 463227.02390000003 15224809.4679,1083271.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1013,top,0,1,463228.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224809.4679 463229.02390000003 15224809.4679 463229.02390000003 15224811.4679 463227.02390000003 15224811.4679,1083977.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf21
srf22,B1013,top,0,1,463228.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224811.4679 463229.02390000003 15224811.4679 463229.02390000003 15224813.4679 463227.02390000003 15224813.4679,1089533.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf22
srf23,B1013,top,0,1,463228.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224813.4679 463229.02390000003 15224813.4679 463229.02390000003 15224815.4679 463227.02390000003 15224815.4679,1090318.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf23
srf24,B1013,top,0,1,463228.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224815.4679 463229.02390000003 15224815.4679 463229.02390000003 15224817.4679 463227.02390000003 15224817.4679,1090318.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf24
srf25,B1013,top,0,1,463228.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463227.02390000003 15224817.4679 463229.02390000003 15224817.4679 463229.02390000003 15224819.4679 463227.02390000003 15224819.4679,1090318.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf25
srf26,B1013,top,0,1,463228.00,15224820.22,16.00,0.00,0.00,1,3.02,roofs,15,0,463227.02390000003 15224819.4679 463229.02390000003 15224819.4679 463229.02390000003 15224820.885140993 463227.02390000003 15224821.073829956,1089465.50,0.00,15.33,3.65,0.00,1.61,5,6,10,roofs_top,srf26
srf27,B1013,top,0,1,463230.97,15224803.46,16.00,0.00,0.00,1,0.00,roofs,15,0,463231.02390000003 15224803.453098001 463231.02390000003 15224803.4679 463230.8663694903 15224803.4679,1083821.75,0.00,15.33,3.65,0.00,0.00,5,6,10,roofs_top,srf27
srf28,B1013,top,0,1,463230.04,15224804.51,16.00,0.00,0.00,1,3.84,roofs,15,0,463230.8663694903 15224803.4679 463231.02390000003 15224803.4679 463231.02390000003 15224805.4679 463229.02390000003 15224805.4679 463229.02390000003 15224803.6410235,1084194.62,0.00,15.33,3.65,0.00,2.05,5,6,10,roofs_top,srf28
srf29,B1013,top,0,1,463230.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224805.4679 463231.02390000003 15224805.4679 463231.02390000003 15224807.4679 463229.02390000003 15224807.4679,1085019.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf29
srf30,B1013,top,0,1,463230.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224807.4679 463231.02390000003 15224807.4679 463231.02390000003 15224809.4679 463229.02390000003 15224809.4679,1083645.50,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf30
srf31,B1013,top,0,1,463230.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224809.4679 463231.02390000003 15224809.4679 463231.02390000003 15224811.4679 463229.02390000003 15224811.4679,1083358.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf31
srf32,B1013,top,0,1,463230.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224811.4679 463231.02390000003 15224811.4679 463231.02390000003 15224813.4679 463229.02390000003 15224813.4679,1089767.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf32
srf33,B1013,top,0,1,463230.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224813.4679 463231.02390000003 15224813.4679 463231.02390000003 15224815.4679 463229.02390000003 15224815.4679,1090552.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1013,top,0,1,463230.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224815.4679 463231.02390000003 15224815.4679 463231.02390000003 15224817.4679 463229.02390000003 15224817.4679,1090552.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1013,top,0,1,463230.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463229.02390000003 15224817.4679 463231.02390000003 15224817.4679 463231.02390000003 15224819.4679 463229.02390000003 15224819.4679,1090552.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1013,top,0,1,463230.00,15224820.13,16.00,0.00,0.00,1,2.65,roofs,15,0,463229.02390000003 15224819.4679 463231.02390000003 15224819.4679 463231.02390000003 15224820.69645203 463229.02390000003 15224820.885140993,1090318.62,0.00,15.33,3.65,0.00,1.41,5,6,10,roofs_top,srf36
srf37,B1013,top,0,1,463232.31,15224803.40,16.00,0.00,0.00,1,0.22,roofs,15,0,463233.02390000003 15224803.2651725 463233.02390000003 15224803.4679 463231.02390000003 15224803.4679 463231.02390000003 15224803.453098001,1081986.50,0.00,15.33,3.65,0.00,0.12,5,6,10,roofs_top,srf37
srf38,B1013,top,0,1,463232.02,15224804.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224803.4679 463233.02390000003 15224803.4679 463233.02390000003 15224805.4679 463231.02390000003 15224805.4679,1083821.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1013,top,0,1,463232.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224805.4679 463233.02390000003 15224805.4679 463233.02390000003 15224807.4679 463231.02390000003 15224807.4679,1085348.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1013,top,0,1,463232.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224807.4679 463233.02390000003 15224807.4679 463233.02390000003 15224809.4679 463231.02390000003 15224809.4679,1083605.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1013,top,0,1,463232.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224809.4679 463233.02390000003 15224809.4679 463233.02390000003 15224811.4679 463231.02390000003 15224811.4679,1087082.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1013,top,0,1,463232.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224811.4679 463233.02390000003 15224811.4679 463233.02390000003 15224813.4679 463231.02390000003 15224813.4679,1088914.25,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1013,top,0,1,463232.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224813.4679 463233.02390000003 15224813.4679 463233.02390000003 15224815.4679 463231.02390000003 15224815.4679,1090552.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1013,top,0,1,463232.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224815.4679 463233.02390000003 15224815.4679 463233.02390000003 15224817.4679 463231.02390000003 15224817.4679,1090552.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1013,top,0,1,463232.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463231.02390000003 15224817.4679 463233.02390000003 15224817.4679 463233.02390000003 15224819.4679 463231.02390000003 15224819.4679,1090552.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1013,top,0,1,463232.00,15224820.04,16.00,0.00,0.00,1,2.27,roofs,15,0,463231.02390000003 15224819.4679 463233.02390000003 15224819.4679 463233.02390000003 15224820.50776307 463231.02390000003 15224820.69645203,1090552.88,0.00,15.33,3.65,0.00,1.21,5,6,10,roofs_top,srf46
srf47,B1013,top,0,1,463234.13,15224803.31,16.00,0.00,0.00,1,0.59,roofs,15,0,463235.02390000003 15224803.077247001 463235.02390000003 15224803.4679 463233.02390000003 15224803.4679 463233.02390000003 15224803.2651725,1082772.00,0.00,15.33,3.65,0.00,0.32,5,6,10,roofs_top,srf47
srf48,B1013,top,0,1,463234.02,15224804.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224803.4679 463235.02390000003 15224803.4679 463235.02390000003 15224805.4679 463233.02390000003 15224805.4679,1083842.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1013,top,0,1,463234.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224805.4679 463235.02390000003 15224805.4679 463235.02390000003 15224807.4679 463233.02390000003 15224807.4679,1085761.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1013,top,0,1,463234.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224807.4679 463235.02390000003 15224807.4679 463235.02390000003 15224809.4679 463233.02390000003 15224809.4679,1086134.25,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1013,top,0,1,463234.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224809.4679 463235.02390000003 15224809.4679 463235.02390000003 15224811.4679 463233.02390000003 15224811.4679,1089500.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1013,top,0,1,463234.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224811.4679 463235.02390000003 15224811.4679 463235.02390000003 15224813.4679 463233.02390000003 15224813.4679,1090386.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1013,top,0,1,463234.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224813.4679 463235.02390000003 15224813.4679 463235.02390000003 15224815.4679 463233.02390000003 15224815.4679,1091442.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1013,top,0,1,463234.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224815.4679 463235.02390000003 15224815.4679 463235.02390000003 15224817.4679 463233.02390000003 15224817.4679,1092296.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1013,top,0,1,463234.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463233.02390000003 15224817.4679 463235.02390000003 15224817.4679 463235.02390000003 15224819.4679 463233.02390000003 15224819.4679,1091833.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1013,top,0,1,463233.99,15224819.94,16.00,0.00,0.00,1,1.89,roofs,15,0,463233.02390000003 15224819.4679 463235.02390000003 15224819.4679 463235.02390000003 15224820.319074107 463233.02390000003 15224820.50776307,1091833.12,0.00,15.33,3.65,0.00,1.01,5,6,10,roofs_top,srf56
srf57,B1013,top,0,1,463236.09,15224803.22,16.00,0.00,0.00,1,0.97,roofs,15,0,463237.02390000003 15224802.8893215 463237.02390000003 15224803.4679 463235.02390000003 15224803.4679 463235.02390000003 15224803.077247001,1082772.00,0.00,15.33,3.65,0.00,0.52,5,6,10,roofs_top,srf57
srf58,B1013,top,0,1,463236.02,15224804.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224803.4679 463237.02390000003 15224803.4679 463237.02390000003 15224805.4679 463235.02390000003 15224805.4679,1083842.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1013,top,0,1,463236.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224805.4679 463237.02390000003 15224805.4679 463237.02390000003 15224807.4679 463235.02390000003 15224807.4679,1083925.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1013,top,0,1,463236.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224807.4679 463237.02390000003 15224807.4679 463237.02390000003 15224809.4679 463235.02390000003 15224809.4679,1085761.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1013,top,0,1,463236.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224809.4679 463237.02390000003 15224809.4679 463237.02390000003 15224811.4679 463235.02390000003 15224811.4679,1089938.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1013,top,0,1,463236.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224811.4679 463237.02390000003 15224811.4679 463237.02390000003 15224813.4679 463235.02390000003 15224813.4679,1090816.38,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf62
srf63,B1013,top,0,1,463236.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224813.4679 463237.02390000003 15224813.4679 463237.02390000003 15224815.4679 463235.02390000003 15224815.4679,1090824.50,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf63
srf64,B1013,top,0,1,463236.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224815.4679 463237.02390000003 15224815.4679 463237.02390000003 15224817.4679 463235.02390000003 15224817.4679,1091442.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf64
srf65,B1013,top,0,1,463236.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463235.02390000003 15224817.4679 463237.02390000003 15224817.4679 463237.02390000003 15224819.4679 463235.02390000003 15224819.4679,1092296.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf65
srf66,B1013,top,0,1,463235.98,15224819.85,16.00,0.00,0.00,1,1.51,roofs,15,0,463235.02390000003 15224819.4679 463237.02390000003 15224819.4679 463237.02390000003 15224820.130385146 463235.02390000003 15224820.319074107,1093854.38,0.00,15.33,3.65,0.00,0.81,5,6,10,roofs_top,srf66
srf67,B1013,top,0,1,463238.07,15224803.13,16.00,0.00,0.00,1,1.35,roofs,15,0,463239.02390000003 15224802.701396002 463239.02390000003 15224803.4679 463237.02390000003 15224803.4679 463237.02390000003 15224802.8893215,1078882.38,0.00,15.33,3.65,0.00,0.72,5,6,10,roofs_top,srf67
srf68,B1013,top,0,1,463238.02,15224804.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224803.4679 463239.02390000003 15224803.4679 463239.02390000003 15224805.4679 463237.02390000003 15224805.4679,1083925.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1013,top,0,1,463238.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224805.4679 463239.02390000003 15224805.4679 463239.02390000003 15224807.4679 463237.02390000003 15224807.4679,1083925.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1013,top,0,1,463238.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224807.4679 463239.02390000003 15224807.4679 463239.02390000003 15224809.4679 463237.02390000003 15224809.4679,1083926.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1013,top,0,1,463238.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224809.4679 463239.02390000003 15224809.4679 463239.02390000003 15224811.4679 463237.02390000003 15224811.4679,1090931.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1013,top,0,1,463238.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224811.4679 463239.02390000003 15224811.4679 463239.02390000003 15224813.4679 463237.02390000003 15224813.4679,1091325.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1013,top,0,1,463238.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224813.4679 463239.02390000003 15224813.4679 463239.02390000003 15224815.4679 463237.02390000003 15224815.4679,1090677.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1013,top,0,1,463238.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224815.4679 463239.02390000003 15224815.4679 463239.02390000003 15224817.4679 463237.02390000003 15224817.4679,1090676.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1013,top,0,1,463238.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463237.02390000003 15224817.4679 463239.02390000003 15224817.4679 463239.02390000003 15224819.4679 463237.02390000003 15224819.4679,1091442.88,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1013,top,0,1,463237.97,15224819.75,16.00,0.00,0.00,1,1.14,roofs,15,0,463237.02390000003 15224819.4679 463239.02390000003 15224819.4679 463239.02390000003 15224819.941696184 463237.02390000003 15224820.130385146,1093700.88,0.00,15.33,3.65,0.00,0.61,5,6,10,roofs_top,srf76
srf77,B1013,top,0,1,463240.06,15224803.04,16.00,0.00,0.00,1,1.72,roofs,15,0,463241.02390000003 15224802.5134705 463241.02390000003 15224803.4679 463239.02390000003 15224803.4679 463239.02390000003 15224802.701396002,1078882.38,0.00,15.33,3.65,0.00,0.92,5,6,10,roofs_top,srf77
srf78,B1013,top,0,1,463240.02,15224804.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224803.4679 463241.02390000003 15224803.4679 463241.02390000003 15224805.4679 463239.02390000003 15224805.4679,1080036.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1013,top,0,1,463240.02,15224806.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224805.4679 463241.02390000003 15224805.4679 463241.02390000003 15224807.4679 463239.02390000003 15224807.4679,1083925.75,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1013,top,0,1,463240.02,15224808.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224807.4679 463241.02390000003 15224807.4679 463241.02390000003 15224809.4679 463239.02390000003 15224809.4679,1083926.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1013,top,0,1,463240.02,15224810.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224809.4679 463241.02390000003 15224809.4679 463241.02390000003 15224811.4679 463239.02390000003 15224811.4679,1089096.50,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1013,top,0,1,463240.02,15224812.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224811.4679 463241.02390000003 15224811.4679 463241.02390000003 15224813.4679 463239.02390000003 15224813.4679,1090952.25,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1013,top,0,1,463240.02,15224814.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224813.4679 463241.02390000003 15224813.4679 463241.02390000003 15224815.4679 463239.02390000003 15224815.4679,1091325.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1013,top,0,1,463240.02,15224816.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224815.4679 463241.02390000003 15224815.4679 463241.02390000003 15224817.4679 463239.02390000003 15224817.4679,1090677.00,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1013,top,0,1,463240.02,15224818.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463239.02390000003 15224817.4679 463241.02390000003 15224817.4679 463241.02390000003 15224819.4679 463239.02390000003 15224819.4679,1090676.62,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1013,top,0,1,463239.94,15224819.66,16.00,0.00,0.00,1,0.76,roofs,15,0,463239.02390000003 15224819.4679 463241.02390000003 15224819.4679 463241.02390000003 15224819.753007222 463239.02390000003 15224819.941696184,1093001.25,0.00,15.33,3.65,0.00,0.40,5,6,10,roofs_top,srf86
srf87,B1013,top,0,1,463242.05,15224802.94,16.00,0.00,0.00,1,2.10,roofs,15,0,463243.02390000003 15224802.325545002 463243.02390000003 15224803.4679 463241.02390000003 15224803.4679 463241.02390000003 15224802.5134705,1078304.12,0.00,15.33,3.65,0.00,1.12,5,6,10,roofs_top,srf87
srf88,B1013,top,0,1,463242.02,15224804.47,16.00,0.00,0.00,1,4.00,roofs,15,0,463241.02390000003 15224803.4679 463243.02390000003 15224803.4679 463243.02390000003 15224805.4679 463241.02390000003 15224805.4679,1080036.12,0.00,15.33,3.65,0.00,2.13,5,6,10,roofs_top,srf88
