SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf30,B1011,top,0,1,463138.28,15225014.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225013.542900002 463139.2797 15225013.542900002 463139.2797 15225015.542900002 463137.2797 15225015.542900002,1096336.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf30
srf31,B1011,top,0,1,463138.28,15225016.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225015.542900002 463139.2797 15225015.542900002 463139.2797 15225017.542900002 463137.2797 15225017.542900002,1095854.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf31
srf32,B1011,top,0,1,463138.28,15225018.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225017.542900002 463139.2797 15225017.542900002 463139.2797 15225019.542900002 463137.2797 15225019.542900002,1088240.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf32
srf33,B1011,top,0,1,463138.28,15225020.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225019.542900002 463139.2797 15225019.542900002 463139.2797 15225021.542900002 463137.2797 15225021.542900002,1083316.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1011,top,0,1,463138.28,15225022.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225021.542900002 463139.2797 15225021.542900002 463139.2797 15225023.542900002 463137.2797 15225023.542900002,1077940.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1011,top,0,1,463138.28,15225024.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225023.542900002 463139.2797 15225023.542900002 463139.2797 15225025.542900002 463137.2797 15225025.542900002,1075357.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1011,top,0,1,463138.28,15225026.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225025.542900002 463139.2797 15225025.542900002 463139.2797 15225027.542900002 463137.2797 15225027.542900002,1069974.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf36
srf37,B1011,top,0,1,463138.28,15225028.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463137.2797 15225027.542900002 463139.2797 15225027.542900002 463139.2797 15225029.542900002 463137.2797 15225029.542900002,1062790.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1011,top,0,1,463138.25,15225029.97,16.00,0.00,-0.00,1,1.70,roofs,13,0,463137.2797 15225029.542900002 463139.2797 15225029.542900002 463139.2797 15225030.308213647 463137.2797 15225030.48094776,1060869.12,0.00,15.33,1.82,0.00,0.91,5,6,10,roofs_top,srf38
srf39,B1011,top,0,1,463140.32,15225007.20,16.00,0.00,-0.00,1,1.35,roofs,13,0,463141.2797 15225006.780498661 463141.2797 15225007.542900002 463139.2797 15225007.542900002 463139.2797 15225006.953173997,1104429.75,0.00,15.33,1.82,0.00,0.72,5,6,10,roofs_top,srf39
srf40,B1011,top,0,1,463140.28,15225008.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225007.542900002 463141.2797 15225007.542900002 463141.2797 15225009.542900002 463139.2797 15225009.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1011,top,0,1,463140.28,15225010.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225009.542900002 463141.2797 15225009.542900002 463141.2797 15225011.542900002 463139.2797 15225011.542900002,1104276.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1011,top,0,1,463140.28,15225012.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225011.542900002 463141.2797 15225011.542900002 463141.2797 15225013.542900002 463139.2797 15225013.542900002,1104276.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1011,top,0,1,463140.28,15225014.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225013.542900002 463141.2797 15225013.542900002 463141.2797 15225015.542900002 463139.2797 15225015.542900002,1097036.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1011,top,0,1,463140.28,15225016.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225015.542900002 463141.2797 15225015.542900002 463141.2797 15225017.542900002 463139.2797 15225017.542900002,1097189.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1011,top,0,1,463140.28,15225018.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225017.542900002 463141.2797 15225017.542900002 463141.2797 15225019.542900002 463139.2797 15225019.542900002,1090029.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1011,top,0,1,463140.28,15225020.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225019.542900002 463141.2797 15225019.542900002 463141.2797 15225021.542900002 463139.2797 15225021.542900002,1088879.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1011,top,0,1,463140.28,15225022.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225021.542900002 463141.2797 15225021.542900002 463141.2797 15225023.542900002 463139.2797 15225023.542900002,1088879.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1011,top,0,1,463140.28,15225024.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225023.542900002 463141.2797 15225023.542900002 463141.2797 15225025.542900002 463139.2797 15225025.542900002,1085683.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1011,top,0,1,463140.28,15225026.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225025.542900002 463141.2797 15225025.542900002 463141.2797 15225027.542900002 463139.2797 15225027.542900002,1083940.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1011,top,0,1,463140.28,15225028.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463139.2797 15225027.542900002 463141.2797 15225027.542900002 463141.2797 15225029.542900002 463139.2797 15225029.542900002,1083332.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1011,top,0,1,463140.24,15225029.88,16.00,0.00,-0.00,1,1.36,roofs,13,0,463139.2797 15225029.542900002 463141.2797 15225029.542900002 463141.2797 15225030.135479534 463139.2797 15225030.308213647,1083178.25,0.00,15.33,1.82,0.00,0.72,5,6,10,roofs_top,srf51
srf52,B1011,top,0,1,463142.31,15225007.12,16.00,0.00,-0.00,1,1.70,roofs,13,0,463143.2797 15225006.607823327 463143.2797 15225007.542900002 463141.2797 15225007.542900002 463141.2797 15225006.780498661,1104429.75,0.00,15.33,1.82,0.00,0.90,5,6,10,roofs_top,srf52
srf53,B1011,top,0,1,463142.28,15225008.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225007.542900002 463143.2797 15225007.542900002 463143.2797 15225009.542900002 463141.2797 15225009.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1011,top,0,1,463142.28,15225010.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225009.542900002 463143.2797 15225009.542900002 463143.2797 15225011.542900002 463141.2797 15225011.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1011,top,0,1,463142.28,15225012.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225011.542900002 463143.2797 15225011.542900002 463143.2797 15225013.542900002 463141.2797 15225013.542900002,1098936.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1011,top,0,1,463142.28,15225014.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225013.542900002 463143.2797 15225013.542900002 463143.2797 15225015.542900002 463141.2797 15225015.542900002,1097189.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1011,top,0,1,463142.28,15225016.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225015.542900002 463143.2797 15225015.542900002 463143.2797 15225017.542900002 463141.2797 15225017.542900002,1097189.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1011,top,0,1,463142.28,15225018.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225017.542900002 463143.2797 15225017.542900002 463143.2797 15225019.542900002 463141.2797 15225019.542900002,1092988.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1011,top,0,1,463142.28,15225020.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225019.542900002 463143.2797 15225019.542900002 463143.2797 15225021.542900002 463141.2797 15225021.542900002,1091838.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1011,top,0,1,463142.28,15225022.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225021.542900002 463143.2797 15225021.542900002 463143.2797 15225023.542900002 463141.2797 15225023.542900002,1091838.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1011,top,0,1,463142.28,15225024.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225023.542900002 463143.2797 15225023.542900002 463143.2797 15225025.542900002 463141.2797 15225025.542900002,1091173.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1011,top,0,1,463142.28,15225026.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225025.542900002 463143.2797 15225025.542900002 463143.2797 15225027.542900002 463141.2797 15225027.542900002,1086899.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf62
srf63,B1011,top,0,1,463142.28,15225028.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463141.2797 15225027.542900002 463143.2797 15225027.542900002 463143.2797 15225029.542900002 463141.2797 15225029.542900002,1086899.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf63
srf64,B1011,top,0,1,463142.22,15225029.80,16.00,0.00,-0.00,1,1.01,roofs,13,0,463141.2797 15225029.542900002 463143.2797 15225029.542900002 463143.2797 15225029.96274542 463141.2797 15225030.135479534,1086745.12,0.00,15.33,1.82,0.00,0.54,5,6,10,roofs_top,srf64
srf65,B1011,top,0,1,463144.31,15225007.03,16.00,0.00,-0.00,1,2.04,roofs,13,0,463145.2797 15225006.435147991 463145.2797 15225007.542900002 463143.2797 15225007.542900002 463143.2797 15225006.607823327,1104429.75,0.00,15.33,1.82,0.00,1.09,5,6,10,roofs_top,srf65
srf66,B1011,top,0,1,463144.28,15225008.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225007.542900002 463145.2797 15225007.542900002 463145.2797 15225009.542900002 463143.2797 15225009.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf66
srf67,B1011,top,0,1,463144.28,15225010.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225009.542900002 463145.2797 15225009.542900002 463145.2797 15225011.542900002 463143.2797 15225011.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1011,top,0,1,463144.28,15225012.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225011.542900002 463145.2797 15225011.542900002 463145.2797 15225013.542900002 463143.2797 15225013.542900002,1102202.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1011,top,0,1,463144.28,15225014.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225013.542900002 463145.2797 15225013.542900002 463145.2797 15225015.542900002 463143.2797 15225015.542900002,1100916.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1011,top,0,1,463144.28,15225016.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225015.542900002 463145.2797 15225015.542900002 463145.2797 15225017.542900002 463143.2797 15225017.542900002,1100916.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1011,top,0,1,463144.28,15225018.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225017.542900002 463145.2797 15225017.542900002 463145.2797 15225019.542900002 463143.2797 15225019.542900002,1097405.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1011,top,0,1,463144.28,15225020.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225019.542900002 463145.2797 15225019.542900002 463145.2797 15225021.542900002 463143.2797 15225021.542900002,1095614.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1011,top,0,1,463144.28,15225022.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225021.542900002 463145.2797 15225021.542900002 463145.2797 15225023.542900002 463143.2797 15225023.542900002,1095566.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1011,top,0,1,463144.28,15225024.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225023.542900002 463145.2797 15225023.542900002 463145.2797 15225025.542900002 463143.2797 15225025.542900002,1095566.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1011,top,0,1,463144.28,15225026.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225025.542900002 463145.2797 15225025.542900002 463145.2797 15225027.542900002 463143.2797 15225027.542900002,1094774.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1011,top,0,1,463144.28,15225028.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463143.2797 15225027.542900002 463145.2797 15225027.542900002 463145.2797 15225029.542900002 463143.2797 15225029.542900002,1093031.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1011,top,0,1,463144.19,15225029.71,16.00,0.00,-0.00,1,0.67,roofs,13,0,463143.2797 15225029.542900002 463145.2797 15225029.542900002 463145.2797 15225029.790011307 463143.2797 15225029.96274542,1094416.25,0.00,15.33,1.82,0.00,0.36,5,6,10,roofs_top,srf77
srf78,B1011,top,0,1,463146.30,15225006.94,16.00,0.00,-0.00,1,2.39,roofs,13,0,463147.2797 15225006.262472657 463147.2797 15225007.542900002 463145.2797 15225007.542900002 463145.2797 15225006.435147991,1104429.75,0.00,15.33,1.82,0.00,1.27,5,6,10,roofs_top,srf78
srf79,B1011,top,0,1,463146.28,15225008.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225007.542900002 463147.2797 15225007.542900002 463147.2797 15225009.542900002 463145.2797 15225009.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1011,top,0,1,463146.28,15225010.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225009.542900002 463147.2797 15225009.542900002 463147.2797 15225011.542900002 463145.2797 15225011.542900002,1104429.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1011,top,0,1,463146.28,15225012.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225011.542900002 463147.2797 15225011.542900002 463147.2797 15225013.542900002 463145.2797 15225013.542900002,1103735.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1011,top,0,1,463146.28,15225014.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225013.542900002 463147.2797 15225013.542900002 463147.2797 15225015.542900002 463145.2797 15225015.542900002,1102683.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1011,top,0,1,463146.28,15225016.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225015.542900002 463147.2797 15225015.542900002 463147.2797 15225017.542900002 463145.2797 15225017.542900002,1102683.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1011,top,0,1,463146.28,15225018.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225017.542900002 463147.2797 15225017.542900002 463147.2797 15225019.542900002 463145.2797 15225019.542900002,1102683.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1011,top,0,1,463146.28,15225020.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225019.542900002 463147.2797 15225019.542900002 463147.2797 15225021.542900002 463145.2797 15225021.542900002,1100506.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1011,top,0,1,463146.28,15225022.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225021.542900002 463147.2797 15225021.542900002 463147.2797 15225023.542900002 463145.2797 15225023.542900002,1099718.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1011,top,0,1,463146.28,15225024.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225023.542900002 463147.2797 15225023.542900002 463147.2797 15225025.542900002 463145.2797 15225025.542900002,1099718.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf87
srf88,B1011,top,0,1,463146.28,15225026.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225025.542900002 463147.2797 15225025.542900002 463147.2797 15225027.542900002 463145.2797 15225027.542900002,1099718.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf88
srf89,B1011,top,0,1,463146.28,15225028.54,16.00,0.00,-0.00,1,4.00,roofs,13,0,463145.2797 15225027.542900002 463147.2797 15225027.542900002 463147.2797 15225029.542900002 463145.2797 15225029.542900002,1099280.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf89
