SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf10,B1005,top,0,1,463194.27,15224920.87,16.00,-0.00,0.00,1,0.71,roofs,5,0,463194.0131190202 15224919.954 463194.45570000005 15224919.954 463194.45570000005 15224921.954 463194.18515344214 15224921.954,1115421.62,0.00,15.33,1.82,-0.00,0.38,5,6,10,roofs_top,srf10
srf11,B1005,top,0,1,463194.36,15224922.80,16.00,-0.00,0.00,1,0.37,roofs,5,0,463194.18515344214 15224921.954 463194.45570000005 15224921.954 463194.45570000005 15224923.954 463194.35718786414 15224923.954,1115421.62,0.00,15.33,1.82,-0.00,0.20,5,6,10,roofs_top,srf11
srf12,B1005,top,0,1,463194.42,15224924.34,16.00,-0.00,0.00,1,0.06,roofs,5,0,463194.35718786414 15224923.954 463194.45570000005 15224923.954 463194.45570000005 15224925.099260755,1115421.12,0.00,15.33,1.82,-0.00,0.03,5,6,10,roofs_top,srf12
srf13,B1005,top,0,1,463195.53,15224901.77,16.00,-0.00,0.00,1,0.72,roofs,5,0,463196.45570000005 15224901.507149385 463196.45570000005 15224901.954 463194.45570000005 15224901.954 463194.45570000005 15224901.677624693,1113158.62,0.00,15.33,1.82,-0.00,0.39,5,6,10,roofs_top,srf13
srf14,B1005,top,0,1,463195.46,15224902.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224901.954 463196.45570000005 15224901.954 463196.45570000005 15224903.954 463194.45570000005 15224903.954,1113158.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf14
srf15,B1005,top,0,1,463195.46,15224904.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224903.954 463196.45570000005 15224903.954 463196.45570000005 15224905.954 463194.45570000005 15224905.954,1113158.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1005,top,0,1,463195.46,15224906.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224905.954 463196.45570000005 15224905.954 463196.45570000005 15224907.954 463194.45570000005 15224907.954,1114134.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf16
srf17,B1005,top,0,1,463195.46,15224908.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224907.954 463196.45570000005 15224907.954 463196.45570000005 15224909.954 463194.45570000005 15224909.954,1114972.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf17
srf18,B1005,top,0,1,463195.46,15224910.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224909.954 463196.45570000005 15224909.954 463196.45570000005 15224911.954 463194.45570000005 15224911.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf18
srf19,B1005,top,0,1,463195.46,15224912.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224911.954 463196.45570000005 15224911.954 463196.45570000005 15224913.954 463194.45570000005 15224913.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1005,top,0,1,463195.46,15224914.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224913.954 463196.45570000005 15224913.954 463196.45570000005 15224915.954 463194.45570000005 15224915.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1005,top,0,1,463195.46,15224916.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224915.954 463196.45570000005 15224915.954 463196.45570000005 15224917.954 463194.45570000005 15224917.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf21
srf22,B1005,top,0,1,463195.46,15224918.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224917.954 463196.45570000005 15224917.954 463196.45570000005 15224919.954 463194.45570000005 15224919.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf22
srf23,B1005,top,0,1,463195.46,15224920.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224919.954 463196.45570000005 15224919.954 463196.45570000005 15224921.954 463194.45570000005 15224921.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf23
srf24,B1005,top,0,1,463195.46,15224922.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463194.45570000005 15224921.954 463196.45570000005 15224921.954 463196.45570000005 15224923.954 463194.45570000005 15224923.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf24
srf25,B1005,top,0,1,463195.46,15224924.95,16.00,-0.00,0.00,1,3.97,roofs,5,0,463194.45570000005 15224923.954 463196.45570000005 15224923.954 463196.45570000005 15224925.954 463194.5292222861 15224925.954 463194.45570000005 15224925.099260755,1115421.62,0.00,15.33,1.82,-0.00,2.12,5,6,10,roofs_top,srf25
srf26,B1005,top,0,1,463195.53,15224926.94,16.00,-0.00,0.00,1,3.68,roofs,5,0,463194.5292222861 15224925.954 463196.45570000005 15224925.954 463196.45570000005 15224927.954 463194.701256708 15224927.954,1115421.62,0.00,15.33,1.82,-0.00,1.96,5,6,10,roofs_top,srf26
srf27,B1005,top,0,1,463195.62,15224928.94,16.00,-0.00,0.00,1,3.34,roofs,5,0,463194.701256708 15224927.954 463196.45570000005 15224927.954 463196.45570000005 15224929.954 463194.87329113 15224929.954,1115421.62,0.00,15.33,1.82,-0.00,1.78,5,6,10,roofs_top,srf27
srf28,B1005,top,0,1,463195.71,15224930.93,16.00,-0.00,0.00,1,2.99,roofs,5,0,463194.87329113 15224929.954 463196.45570000005 15224929.954 463196.45570000005 15224931.954 463195.04532555194 15224931.954,1115421.62,0.00,15.33,1.82,-0.00,1.60,5,6,10,roofs_top,srf28
srf29,B1005,top,0,1,463195.79,15224932.93,16.00,-0.00,0.00,1,2.65,roofs,5,0,463195.04532555194 15224931.954 463196.45570000005 15224931.954 463196.45570000005 15224933.954 463195.2173599739 15224933.954,1115457.38,0.00,15.33,1.82,-0.00,1.41,5,6,10,roofs_top,srf29
srf30,B1005,top,0,1,463195.88,15224934.93,16.00,-0.00,0.00,1,2.30,roofs,5,0,463195.2173599739 15224933.954 463196.45570000005 15224933.954 463196.45570000005 15224935.954 463195.38939439587 15224935.954,1115456.88,0.00,15.33,1.82,-0.00,1.23,5,6,10,roofs_top,srf30
srf31,B1005,top,0,1,463195.96,15224936.92,16.00,-0.00,0.00,1,1.96,roofs,5,0,463195.38939439587 15224935.954 463196.45570000005 15224935.954 463196.45570000005 15224937.954 463195.5614288178 15224937.954,1115456.88,0.00,15.33,1.82,-0.00,1.05,5,6,10,roofs_top,srf31
srf32,B1005,top,0,1,463196.05,15224938.92,16.00,-0.00,0.00,1,1.62,roofs,5,0,463195.5614288178 15224937.954 463196.45570000005 15224937.954 463196.45570000005 15224939.954 463195.73346323974 15224939.954,1115456.88,0.00,15.33,1.82,-0.00,0.86,5,6,10,roofs_top,srf32
srf33,B1005,top,0,1,463196.14,15224940.91,16.00,-0.00,0.00,1,1.27,roofs,5,0,463195.73346323974 15224939.954 463196.45570000005 15224939.954 463196.45570000005 15224941.954 463195.90549766173 15224941.954,1115456.88,0.00,15.33,1.82,-0.00,0.68,5,6,10,roofs_top,srf33
srf34,B1005,top,0,1,463196.22,15224942.89,16.00,-0.00,0.00,1,0.93,roofs,5,0,463195.90549766173 15224941.954 463196.45570000005 15224941.954 463196.45570000005 15224943.954 463196.07753208367 15224943.954,1115456.88,0.00,15.33,1.82,-0.00,0.49,5,6,10,roofs_top,srf34
srf35,B1005,top,0,1,463196.31,15224944.86,16.00,-0.00,0.00,1,0.58,roofs,5,0,463196.07753208367 15224943.954 463196.45570000005 15224943.954 463196.45570000005 15224945.954 463196.2495665056 15224945.954,1115309.00,0.00,15.33,1.82,-0.00,0.31,5,6,10,roofs_top,srf35
srf36,B1005,top,0,1,463196.39,15224946.72,16.00,-0.00,0.00,1,0.24,roofs,5,0,463196.2495665056 15224945.954 463196.45570000005 15224945.954 463196.45570000005 15224947.954 463196.4216009276 15224947.954,1115459.50,0.00,15.33,1.82,-0.00,0.13,5,6,10,roofs_top,srf36
srf37,B1005,top,0,1,463196.44,15224948.09,16.00,-0.00,0.00,1,0.01,roofs,5,0,463196.4216009276 15224947.954 463196.45570000005 15224947.954 463196.45570000005 15224948.350421507,1115459.50,0.00,15.33,1.82,-0.00,0.00,5,6,10,roofs_top,srf37
srf38,B1005,top,0,1,463197.51,15224901.69,16.00,-0.00,0.00,1,1.06,roofs,5,0,463198.45570000005 15224901.336674077 463198.45570000005 15224901.954 463196.45570000005 15224901.954 463196.45570000005 15224901.507149385,1115572.12,0.00,15.33,1.82,-0.00,0.57,5,6,10,roofs_top,srf38
srf39,B1005,top,0,1,463197.46,15224902.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224901.954 463198.45570000005 15224901.954 463198.45570000005 15224903.954 463196.45570000005 15224903.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1005,top,0,1,463197.46,15224904.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224903.954 463198.45570000005 15224903.954 463198.45570000005 15224905.954 463196.45570000005 15224905.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1005,top,0,1,463197.46,15224906.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224905.954 463198.45570000005 15224905.954 463198.45570000005 15224907.954 463196.45570000005 15224907.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1005,top,0,1,463197.46,15224908.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224907.954 463198.45570000005 15224907.954 463198.45570000005 15224909.954 463196.45570000005 15224909.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1005,top,0,1,463197.46,15224910.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224909.954 463198.45570000005 15224909.954 463198.45570000005 15224911.954 463196.45570000005 15224911.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1005,top,0,1,463197.46,15224912.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224911.954 463198.45570000005 15224911.954 463198.45570000005 15224913.954 463196.45570000005 15224913.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1005,top,0,1,463197.46,15224914.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224913.954 463198.45570000005 15224913.954 463198.45570000005 15224915.954 463196.45570000005 15224915.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1005,top,0,1,463197.46,15224916.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224915.954 463198.45570000005 15224915.954 463198.45570000005 15224917.954 463196.45570000005 15224917.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1005,top,0,1,463197.46,15224918.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224917.954 463198.45570000005 15224917.954 463198.45570000005 15224919.954 463196.45570000005 15224919.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1005,top,0,1,463197.46,15224920.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224919.954 463198.45570000005 15224919.954 463198.45570000005 15224921.954 463196.45570000005 15224921.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1005,top,0,1,463197.46,15224922.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224921.954 463198.45570000005 15224921.954 463198.45570000005 15224923.954 463196.45570000005 15224923.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1005,top,0,1,463197.46,15224924.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224923.954 463198.45570000005 15224923.954 463198.45570000005 15224925.954 463196.45570000005 15224925.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1005,top,0,1,463197.46,15224926.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224925.954 463198.45570000005 15224925.954 463198.45570000005 15224927.954 463196.45570000005 15224927.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1005,top,0,1,463197.46,15224928.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224927.954 463198.45570000005 15224927.954 463198.45570000005 15224929.954 463196.45570000005 15224929.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1005,top,0,1,463197.46,15224930.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224929.954 463198.45570000005 15224929.954 463198.45570000005 15224931.954 463196.45570000005 15224931.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1005,top,0,1,463197.46,15224932.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224931.954 463198.45570000005 15224931.954 463198.45570000005 15224933.954 463196.45570000005 15224933.954,1115457.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1005,top,0,1,463197.46,15224934.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224933.954 463198.45570000005 15224933.954 463198.45570000005 15224935.954 463196.45570000005 15224935.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1005,top,0,1,463197.46,15224936.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224935.954 463198.45570000005 15224935.954 463198.45570000005 15224937.954 463196.45570000005 15224937.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1005,top,0,1,463197.46,15224938.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224937.954 463198.45570000005 15224937.954 463198.45570000005 15224939.954 463196.45570000005 15224939.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1005,top,0,1,463197.46,15224940.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224939.954 463198.45570000005 15224939.954 463198.45570000005 15224941.954 463196.45570000005 15224941.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1005,top,0,1,463197.46,15224942.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224941.954 463198.45570000005 15224941.954 463198.45570000005 15224943.954 463196.45570000005 15224943.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1005,top,0,1,463197.46,15224944.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224943.954 463198.45570000005 15224943.954 463198.45570000005 15224945.954 463196.45570000005 15224945.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1005,top,0,1,463197.46,15224946.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463196.45570000005 15224945.954 463198.45570000005 15224945.954 463198.45570000005 15224947.954 463196.45570000005 15224947.954,1115459.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1005,top,0,1,463197.48,15224948.94,16.00,-0.00,0.00,1,3.89,roofs,5,0,463196.45570000005 15224947.954 463198.45570000005 15224947.954 463198.45570000005 15224949.954 463196.59363534953 15224949.954 463196.45570000005 15224948.350421507,1115459.50,0.00,15.33,1.82,-0.00,2.07,5,6,10,roofs_top,srf62
srf63,B1005,top,0,1,463197.57,15224950.94,16.00,-0.00,0.00,1,3.55,roofs,5,0,463196.59363534953 15224949.954 463198.45570000005 15224949.954 463198.45570000005 15224951.954 463196.76566977147 15224951.954,1115459.50,0.00,15.33,1.82,-0.00,1.89,5,6,10,roofs_top,srf63
srf64,B1005,top,0,1,463197.65,15224952.94,16.00,-0.00,0.00,1,3.21,roofs,5,0,463196.76566977147 15224951.954 463198.45570000005 15224951.954 463198.45570000005 15224953.954 463196.93770419346 15224953.954,1115459.50,0.00,15.33,1.82,-0.00,1.71,5,6,10,roofs_top,srf64
srf65,B1005,top,0,1,463197.70,15224954.41,16.00,-0.00,0.00,1,1.35,roofs,5,0,463198.45570000005 15224953.954 463198.45570000005 15224954.808274558 463197.02170000004 15224954.9305 463196.93770419346 15224953.954,1115459.50,0.00,15.33,1.82,-0.00,0.72,5,6,10,roofs_top,srf65
srf66,B1005,top,0,1,463199.50,15224901.60,16.00,-0.00,0.00,1,1.41,roofs,5,0,463200.45570000005 15224901.16619877 463200.45570000005 15224901.954 463198.45570000005 15224901.954 463198.45570000005 15224901.336674077,1115572.12,0.00,15.33,1.82,-0.00,0.75,5,6,10,roofs_top,srf66
srf67,B1005,top,0,1,463199.46,15224902.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224901.954 463200.45570000005 15224901.954 463200.45570000005 15224903.954 463198.45570000005 15224903.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1005,top,0,1,463199.46,15224904.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224903.954 463200.45570000005 15224903.954 463200.45570000005 15224905.954 463198.45570000005 15224905.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1005,top,0,1,463199.46,15224906.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224905.954 463200.45570000005 15224905.954 463200.45570000005 15224907.954 463198.45570000005 15224907.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1005,top,0,1,463199.46,15224908.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224907.954 463200.45570000005 15224907.954 463200.45570000005 15224909.954 463198.45570000005 15224909.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1005,top,0,1,463199.46,15224910.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224909.954 463200.45570000005 15224909.954 463200.45570000005 15224911.954 463198.45570000005 15224911.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1005,top,0,1,463199.46,15224912.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224911.954 463200.45570000005 15224911.954 463200.45570000005 15224913.954 463198.45570000005 15224913.954,1115572.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1005,top,0,1,463199.46,15224914.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224913.954 463200.45570000005 15224913.954 463200.45570000005 15224915.954 463198.45570000005 15224915.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1005,top,0,1,463199.46,15224916.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224915.954 463200.45570000005 15224915.954 463200.45570000005 15224917.954 463198.45570000005 15224917.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1005,top,0,1,463199.46,15224918.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224917.954 463200.45570000005 15224917.954 463200.45570000005 15224919.954 463198.45570000005 15224919.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1005,top,0,1,463199.46,15224920.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224919.954 463200.45570000005 15224919.954 463200.45570000005 15224921.954 463198.45570000005 15224921.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1005,top,0,1,463199.46,15224922.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224921.954 463200.45570000005 15224921.954 463200.45570000005 15224923.954 463198.45570000005 15224923.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1005,top,0,1,463199.46,15224924.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224923.954 463200.45570000005 15224923.954 463200.45570000005 15224925.954 463198.45570000005 15224925.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1005,top,0,1,463199.46,15224926.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224925.954 463200.45570000005 15224925.954 463200.45570000005 15224927.954 463198.45570000005 15224927.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1005,top,0,1,463199.46,15224928.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224927.954 463200.45570000005 15224927.954 463200.45570000005 15224929.954 463198.45570000005 15224929.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1005,top,0,1,463199.46,15224930.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224929.954 463200.45570000005 15224929.954 463200.45570000005 15224931.954 463198.45570000005 15224931.954,1115421.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1005,top,0,1,463199.46,15224932.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224931.954 463200.45570000005 15224931.954 463200.45570000005 15224933.954 463198.45570000005 15224933.954,1115457.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1005,top,0,1,463199.46,15224934.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224933.954 463200.45570000005 15224933.954 463200.45570000005 15224935.954 463198.45570000005 15224935.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1005,top,0,1,463199.46,15224936.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224935.954 463200.45570000005 15224935.954 463200.45570000005 15224937.954 463198.45570000005 15224937.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1005,top,0,1,463199.46,15224938.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224937.954 463200.45570000005 15224937.954 463200.45570000005 15224939.954 463198.45570000005 15224939.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1005,top,0,1,463199.46,15224940.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224939.954 463200.45570000005 15224939.954 463200.45570000005 15224941.954 463198.45570000005 15224941.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1005,top,0,1,463199.46,15224942.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224941.954 463200.45570000005 15224941.954 463200.45570000005 15224943.954 463198.45570000005 15224943.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf87
srf88,B1005,top,0,1,463199.46,15224944.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224943.954 463200.45570000005 15224943.954 463200.45570000005 15224945.954 463198.45570000005 15224945.954,1115456.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf88
srf89,B1005,top,0,1,463199.46,15224946.95,16.00,-0.00,0.00,1,4.00,roofs,5,0,463198.45570000005 15224945.954 463200.45570000005 15224945.954 463200.45570000005 15224947.954 463198.45570000005 15224947.954,1115607.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf89
