SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf18,B1000,top,0,1,463118.12,15224801.34,22.00,0.00,0.00,1,2.40,roofs,0,0,463119.0961 15224800.639715021 463119.0961 15224801.9427 463117.0961 15224801.9427 463117.0961 15224800.844710015,1082363.50,0.00,15.33,1.82,0.00,1.28,5,6,10,roofs_top,srf18
srf19,B1000,top,0,1,463118.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224801.9427 463119.0961 15224801.9427 463119.0961 15224803.9427 463117.0961 15224803.9427,1082767.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1000,top,0,1,463118.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224803.9427 463119.0961 15224803.9427 463119.0961 15224805.9427 463117.0961 15224805.9427,1090799.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1000,top,0,1,463118.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224805.9427 463119.0961 15224805.9427 463119.0961 15224807.9427 463117.0961 15224807.9427,1091812.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf21
srf22,B1000,top,0,1,463118.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224807.9427 463119.0961 15224807.9427 463119.0961 15224809.9427 463117.0961 15224809.9427,1091812.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf22
srf23,B1000,top,0,1,463118.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224809.9427 463119.0961 15224809.9427 463119.0961 15224811.9427 463117.0961 15224811.9427,1093623.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf23
srf24,B1000,top,0,1,463118.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224811.9427 463119.0961 15224811.9427 463119.0961 15224813.9427 463117.0961 15224813.9427,1093762.88,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf24
srf25,B1000,top,0,1,463118.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463117.0961 15224813.9427 463119.0961 15224813.9427 463119.0961 15224815.9427 463117.0961 15224815.9427,1094206.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf25
srf26,B1000,top,0,1,463118.07,15224816.64,22.00,0.00,0.00,1,2.78,roofs,0,0,463117.0961 15224815.9427 463119.0961 15224815.9427 463119.0961 15224817.229233155 463117.0961 15224817.43384343,1094206.75,0.00,15.33,1.82,0.00,1.48,5,6,10,roofs_top,srf26
srf27,B1000,top,0,1,463120.12,15224801.24,22.00,0.00,0.00,1,2.81,roofs,0,0,463121.0961 15224800.434720028 463121.0961 15224801.9427 463119.0961 15224801.9427 463119.0961 15224800.639715021,1082767.25,0.00,15.33,1.82,0.00,1.50,5,6,10,roofs_top,srf27
srf28,B1000,top,0,1,463120.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224801.9427 463121.0961 15224801.9427 463121.0961 15224803.9427 463119.0961 15224803.9427,1087079.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf28
srf29,B1000,top,0,1,463120.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224803.9427 463121.0961 15224803.9427 463121.0961 15224805.9427 463119.0961 15224805.9427,1091812.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf29
srf30,B1000,top,0,1,463120.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224805.9427 463121.0961 15224805.9427 463121.0961 15224807.9427 463119.0961 15224807.9427,1091812.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf30
srf31,B1000,top,0,1,463120.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224807.9427 463121.0961 15224807.9427 463121.0961 15224809.9427 463119.0961 15224809.9427,1093044.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf31
srf32,B1000,top,0,1,463120.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224809.9427 463121.0961 15224809.9427 463121.0961 15224811.9427 463119.0961 15224811.9427,1093762.88,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf32
srf33,B1000,top,0,1,463120.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224811.9427 463121.0961 15224811.9427 463121.0961 15224813.9427 463119.0961 15224813.9427,1094206.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1000,top,0,1,463120.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463119.0961 15224813.9427 463121.0961 15224813.9427 463121.0961 15224815.9427 463119.0961 15224815.9427,1094672.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1000,top,0,1,463120.07,15224816.54,22.00,0.00,0.00,1,2.37,roofs,0,0,463119.0961 15224815.9427 463121.0961 15224815.9427 463121.0961 15224817.024622878 463119.0961 15224817.229233155,1095091.75,0.00,15.33,1.82,0.00,1.26,5,6,10,roofs_top,srf35
srf36,B1000,top,0,1,463122.12,15224801.14,22.00,0.00,0.00,1,3.22,roofs,0,0,463123.0961 15224800.229725035 463123.0961 15224801.9427 463121.0961 15224801.9427 463121.0961 15224800.434720028,1087079.50,0.00,15.33,1.82,0.00,1.72,5,6,10,roofs_top,srf36
srf37,B1000,top,0,1,463122.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224801.9427 463123.0961 15224801.9427 463123.0961 15224803.9427 463121.0961 15224803.9427,1087079.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1000,top,0,1,463122.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224803.9427 463123.0961 15224803.9427 463123.0961 15224805.9427 463121.0961 15224805.9427,1091812.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1000,top,0,1,463122.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224805.9427 463123.0961 15224805.9427 463123.0961 15224807.9427 463121.0961 15224807.9427,1093044.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1000,top,0,1,463122.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224807.9427 463123.0961 15224807.9427 463123.0961 15224809.9427 463121.0961 15224809.9427,1093184.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1000,top,0,1,463122.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224809.9427 463123.0961 15224809.9427 463123.0961 15224811.9427 463121.0961 15224811.9427,1094206.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1000,top,0,1,463122.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224811.9427 463123.0961 15224811.9427 463123.0961 15224813.9427 463121.0961 15224813.9427,1094672.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1000,top,0,1,463122.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463121.0961 15224813.9427 463123.0961 15224813.9427 463123.0961 15224815.9427 463121.0961 15224815.9427,1095091.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1000,top,0,1,463122.06,15224816.43,22.00,0.00,0.00,1,1.96,roofs,0,0,463121.0961 15224815.9427 463123.0961 15224815.9427 463123.0961 15224816.820012603 463121.0961 15224817.024622878,1095091.75,0.00,15.33,1.82,0.00,1.04,5,6,10,roofs_top,srf44
srf45,B1000,top,0,1,463124.11,15224801.03,22.00,0.00,0.00,1,3.63,roofs,0,0,463125.0961 15224800.024730042 463125.0961 15224801.9427 463123.0961 15224801.9427 463123.0961 15224800.229725035,1087079.50,0.00,15.33,1.82,0.00,1.94,5,6,10,roofs_top,srf45
srf46,B1000,top,0,1,463124.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224801.9427 463125.0961 15224801.9427 463125.0961 15224803.9427 463123.0961 15224803.9427,1090799.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1000,top,0,1,463124.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224803.9427 463125.0961 15224803.9427 463125.0961 15224805.9427 463123.0961 15224805.9427,1093044.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1000,top,0,1,463124.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224805.9427 463125.0961 15224805.9427 463125.0961 15224807.9427 463123.0961 15224807.9427,1093627.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1000,top,0,1,463124.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224807.9427 463125.0961 15224807.9427 463125.0961 15224809.9427 463123.0961 15224809.9427,1093627.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1000,top,0,1,463124.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224809.9427 463125.0961 15224809.9427 463125.0961 15224811.9427 463123.0961 15224811.9427,1094672.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1000,top,0,1,463124.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224811.9427 463125.0961 15224811.9427 463125.0961 15224813.9427 463123.0961 15224813.9427,1095091.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1000,top,0,1,463124.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463123.0961 15224813.9427 463125.0961 15224813.9427 463125.0961 15224815.9427 463123.0961 15224815.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1000,top,0,1,463124.05,15224816.33,22.00,0.00,0.00,1,1.55,roofs,0,0,463123.0961 15224815.9427 463125.0961 15224815.9427 463125.0961 15224816.615402328 463123.0961 15224816.820012603,1095762.75,0.00,15.33,1.82,0.00,0.83,5,6,10,roofs_top,srf53
srf54,B1000,top,0,1,463126.70,15224799.90,22.00,0.00,0.00,1,0.07,roofs,0,0,463127.0961 15224799.819735048 463127.0961 15224799.9427 463125.89641262766 15224799.9427,1087079.50,0.00,15.33,1.82,0.00,0.04,5,6,10,roofs_top,srf54
srf55,B1000,top,0,1,463126.10,15224800.95,22.00,0.00,0.00,1,3.97,roofs,0,0,463125.89641262766 15224799.9427 463127.0961 15224799.9427 463127.0961 15224801.9427 463125.0961 15224801.9427 463125.0961 15224800.024730042,1087079.50,0.00,15.33,1.82,0.00,2.12,5,6,10,roofs_top,srf55
srf56,B1000,top,0,1,463126.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224801.9427 463127.0961 15224801.9427 463127.0961 15224803.9427 463125.0961 15224803.9427,1092031.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1000,top,0,1,463126.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224803.9427 463127.0961 15224803.9427 463127.0961 15224805.9427 463125.0961 15224805.9427,1093627.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1000,top,0,1,463126.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224805.9427 463127.0961 15224805.9427 463127.0961 15224807.9427 463125.0961 15224807.9427,1093627.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1000,top,0,1,463126.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224807.9427 463127.0961 15224807.9427 463127.0961 15224809.9427 463125.0961 15224809.9427,1094093.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1000,top,0,1,463126.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224809.9427 463127.0961 15224809.9427 463127.0961 15224811.9427 463125.0961 15224811.9427,1095091.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1000,top,0,1,463126.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224811.9427 463127.0961 15224811.9427 463127.0961 15224813.9427 463125.0961 15224813.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1000,top,0,1,463126.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463125.0961 15224813.9427 463127.0961 15224813.9427 463127.0961 15224815.9427 463125.0961 15224815.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf62
srf63,B1000,top,0,1,463126.04,15224816.23,22.00,0.00,0.00,1,1.14,roofs,0,0,463125.0961 15224815.9427 463127.0961 15224815.9427 463127.0961 15224816.41079205 463125.0961 15224816.615402328,1095762.75,0.00,15.33,1.82,0.00,0.61,5,6,10,roofs_top,srf63
srf64,B1000,top,0,1,463128.25,15224799.82,22.00,0.00,0.00,1,0.45,roofs,0,0,463129.0961 15224799.614740055 463129.0961 15224799.9427 463127.0961 15224799.9427 463127.0961 15224799.819735048,1087079.50,0.00,15.33,1.82,0.00,0.24,5,6,10,roofs_top,srf64
srf65,B1000,top,0,1,463128.10,15224800.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224799.9427 463129.0961 15224799.9427 463129.0961 15224801.9427 463127.0961 15224801.9427,1088451.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf65
srf66,B1000,top,0,1,463128.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224801.9427 463129.0961 15224801.9427 463129.0961 15224803.9427 463127.0961 15224803.9427,1092615.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf66
srf67,B1000,top,0,1,463128.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224803.9427 463129.0961 15224803.9427 463129.0961 15224805.9427 463127.0961 15224805.9427,1093627.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1000,top,0,1,463128.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224805.9427 463129.0961 15224805.9427 463129.0961 15224807.9427 463127.0961 15224807.9427,1094488.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1000,top,0,1,463128.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224807.9427 463129.0961 15224807.9427 463129.0961 15224809.9427 463127.0961 15224809.9427,1094512.88,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1000,top,0,1,463128.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224809.9427 463129.0961 15224809.9427 463129.0961 15224811.9427 463127.0961 15224811.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1000,top,0,1,463128.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224811.9427 463129.0961 15224811.9427 463129.0961 15224813.9427 463127.0961 15224813.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1000,top,0,1,463128.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463127.0961 15224813.9427 463129.0961 15224813.9427 463129.0961 15224815.9427 463127.0961 15224815.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1000,top,0,1,463128.00,15224816.13,22.00,0.00,0.00,1,0.73,roofs,0,0,463127.0961 15224815.9427 463129.0961 15224815.9427 463129.0961 15224816.206181776 463127.0961 15224816.41079205,1095762.75,0.00,15.33,1.82,0.00,0.39,5,6,10,roofs_top,srf73
srf74,B1000,top,0,1,463130.18,15224799.72,22.00,0.00,0.00,1,0.86,roofs,0,0,463131.0961 15224799.409745062 463131.0961 15224799.9427 463129.0961 15224799.9427 463129.0961 15224799.614740055,1088451.50,0.00,15.33,1.82,0.00,0.46,5,6,10,roofs_top,srf74
srf75,B1000,top,0,1,463130.10,15224800.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224799.9427 463131.0961 15224799.9427 463131.0961 15224801.9427 463129.0961 15224801.9427,1088895.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1000,top,0,1,463130.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224801.9427 463131.0961 15224801.9427 463131.0961 15224803.9427 463129.0961 15224803.9427,1092615.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1000,top,0,1,463130.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224803.9427 463131.0961 15224803.9427 463131.0961 15224805.9427 463129.0961 15224805.9427,1094488.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1000,top,0,1,463130.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224805.9427 463131.0961 15224805.9427 463131.0961 15224807.9427 463129.0961 15224807.9427,1094512.88,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1000,top,0,1,463130.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224807.9427 463131.0961 15224807.9427 463131.0961 15224809.9427 463129.0961 15224809.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1000,top,0,1,463130.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224809.9427 463131.0961 15224809.9427 463131.0961 15224811.9427 463129.0961 15224811.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1000,top,0,1,463130.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224811.9427 463131.0961 15224811.9427 463131.0961 15224813.9427 463129.0961 15224813.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1000,top,0,1,463130.10,15224814.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463129.0961 15224813.9427 463131.0961 15224813.9427 463131.0961 15224815.9427 463129.0961 15224815.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1000,top,0,1,463129.88,15224816.03,22.00,0.00,0.00,1,0.32,roofs,0,0,463129.0961 15224815.9427 463131.0961 15224815.9427 463131.0961 15224816.001571499 463129.0961 15224816.206181776,1095762.75,0.00,15.33,1.82,0.00,0.17,5,6,10,roofs_top,srf83
srf84,B1000,top,0,1,463132.15,15224799.62,22.00,0.00,0.00,1,1.27,roofs,0,0,463133.0961 15224799.204750068 463133.0961 15224799.9427 463131.0961 15224799.9427 463131.0961 15224799.409745062,1088895.25,0.00,15.33,1.82,0.00,0.68,5,6,10,roofs_top,srf84
srf85,B1000,top,0,1,463132.10,15224800.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224799.9427 463133.0961 15224799.9427 463133.0961 15224801.9427 463131.0961 15224801.9427,1088895.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1000,top,0,1,463132.10,15224802.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224801.9427 463133.0961 15224801.9427 463133.0961 15224803.9427 463131.0961 15224803.9427,1093500.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1000,top,0,1,463132.10,15224804.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224803.9427 463133.0961 15224803.9427 463133.0961 15224805.9427 463131.0961 15224805.9427,1095089.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf87
srf88,B1000,top,0,1,463132.10,15224806.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224805.9427 463133.0961 15224805.9427 463133.0961 15224807.9427 463131.0961 15224807.9427,1095183.88,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf88
srf89,B1000,top,0,1,463132.10,15224808.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224807.9427 463133.0961 15224807.9427 463133.0961 15224809.9427 463131.0961 15224809.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf89
srf90,B1000,top,0,1,463132.10,15224810.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224809.9427 463133.0961 15224809.9427 463133.0961 15224811.9427 463131.0961 15224811.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf90
srf91,B1000,top,0,1,463132.10,15224812.94,22.00,0.00,0.00,1,4.00,roofs,0,0,463131.0961 15224811.9427 463133.0961 15224811.9427 463133.0961 15224813.9427 463131.0961 15224813.9427,1095762.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf91
srf92,B1000,top,0,1,463132.08,15224814.92,22.00,0.00,0.00,1,3.90,roofs,0,0,463131.0961 15224815.9427 463131.0961 15224813.9427 463133.0961 15224813.9427 463133.0961 15224815.796961224 463131.6715500728 15224815.9427,1093519.12,0.00,15.33,1.82,0.00,2.08,5,6,10,roofs_top,srf92
