SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf12,B1008,top,0,1,463172.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224966.5795 463173.825 15224966.5795 463173.825 15224968.5795 463171.825 15224968.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf12
srf13,B1008,top,0,1,463172.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224968.5795 463173.825 15224968.5795 463173.825 15224970.5795 463171.825 15224970.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf13
srf14,B1008,top,0,1,463172.83,15224971.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224970.5795 463173.825 15224970.5795 463173.825 15224972.5795 463171.825 15224972.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf14
srf15,B1008,top,0,1,463172.83,15224973.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224972.5795 463173.825 15224972.5795 463173.825 15224974.5795 463171.825 15224974.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1008,top,0,1,463172.83,15224975.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224974.5795 463173.825 15224974.5795 463173.825 15224976.5795 463171.825 15224976.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf16
srf17,B1008,top,0,1,463172.83,15224977.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224976.5795 463173.825 15224976.5795 463173.825 15224978.5795 463171.825 15224978.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf17
srf18,B1008,top,0,1,463172.83,15224979.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224978.5795 463173.825 15224978.5795 463173.825 15224980.5795 463171.825 15224980.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf18
srf19,B1008,top,0,1,463172.83,15224981.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224980.5795 463173.825 15224980.5795 463173.825 15224982.5795 463171.825 15224982.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1008,top,0,1,463172.83,15224983.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463171.825 15224982.5795 463173.825 15224982.5795 463173.825 15224984.5795 463171.825 15224984.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1008,top,0,1,463172.87,15224985.56,16.00,0.00,-0.00,1,3.82,roofs,9,0,463171.825 15224984.5795 463173.825 15224984.5795 463173.825 15224986.5795 463172.02116415655 15224986.5795 463171.825 15224984.725601455,1115173.25,0.00,15.33,1.82,0.00,2.04,5,6,10,roofs_top,srf21
srf22,B1008,top,0,1,463172.97,15224987.56,16.00,0.00,-0.00,1,3.40,roofs,9,0,463172.02116415655 15224986.5795 463173.825 15224986.5795 463173.825 15224988.5795 463172.2327875564 15224988.5795,1115173.25,0.00,15.33,1.82,0.00,1.81,5,6,10,roofs_top,srf22
srf23,B1008,top,0,1,463173.05,15224989.18,16.00,0.00,-0.00,1,1.85,roofs,9,0,463173.825 15224988.5795 463173.825 15224989.715984995 463172.3692 15224989.868700001 463172.2327875564 15224988.5795,1115173.25,0.00,15.33,1.82,0.00,0.99,5,6,10,roofs_top,srf23
srf24,B1008,top,0,1,463174.85,15224965.94,16.00,0.00,-0.00,1,2.56,roofs,9,0,463175.825 15224965.193348994 463175.825 15224966.5795 463173.825 15224966.5795 463173.825 15224965.403599331,1115180.38,0.00,15.33,1.82,0.00,1.37,5,6,10,roofs_top,srf24
srf25,B1008,top,0,1,463174.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224966.5795 463175.825 15224966.5795 463175.825 15224968.5795 463173.825 15224968.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf25
srf26,B1008,top,0,1,463174.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224968.5795 463175.825 15224968.5795 463175.825 15224970.5795 463173.825 15224970.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf26
srf27,B1008,top,0,1,463174.83,15224971.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224970.5795 463175.825 15224970.5795 463175.825 15224972.5795 463173.825 15224972.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf27
srf28,B1008,top,0,1,463174.83,15224973.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224972.5795 463175.825 15224972.5795 463175.825 15224974.5795 463173.825 15224974.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf28
srf29,B1008,top,0,1,463174.83,15224975.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224974.5795 463175.825 15224974.5795 463175.825 15224976.5795 463173.825 15224976.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf29
srf30,B1008,top,0,1,463174.83,15224977.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224976.5795 463175.825 15224976.5795 463175.825 15224978.5795 463173.825 15224978.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf30
srf31,B1008,top,0,1,463174.83,15224979.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224978.5795 463175.825 15224978.5795 463175.825 15224980.5795 463173.825 15224980.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf31
srf32,B1008,top,0,1,463174.83,15224981.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224980.5795 463175.825 15224980.5795 463175.825 15224982.5795 463173.825 15224982.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf32
srf33,B1008,top,0,1,463174.83,15224983.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224982.5795 463175.825 15224982.5795 463175.825 15224984.5795 463173.825 15224984.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1008,top,0,1,463174.83,15224985.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224984.5795 463175.825 15224984.5795 463175.825 15224986.5795 463173.825 15224986.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1008,top,0,1,463174.83,15224987.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463173.825 15224986.5795 463175.825 15224986.5795 463175.825 15224988.5795 463173.825 15224988.5795,1115173.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1008,top,0,1,463174.79,15224989.10,16.00,0.00,-0.00,1,2.06,roofs,9,0,463173.825 15224988.5795 463175.825 15224988.5795 463175.825 15224989.506182814 463173.825 15224989.715984995,1115173.25,0.00,15.33,1.82,0.00,1.10,5,6,10,roofs_top,srf36
srf37,B1008,top,0,1,463176.85,15224965.83,16.00,0.00,-0.00,1,2.98,roofs,9,0,463177.825 15224964.98309866 463177.825 15224966.5795 463175.825 15224966.5795 463175.825 15224965.193348994,1115180.38,0.00,15.33,1.82,0.00,1.59,5,6,10,roofs_top,srf37
srf38,B1008,top,0,1,463176.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224966.5795 463177.825 15224966.5795 463177.825 15224968.5795 463175.825 15224968.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1008,top,0,1,463176.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224968.5795 463177.825 15224968.5795 463177.825 15224970.5795 463175.825 15224970.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1008,top,0,1,463176.83,15224971.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224970.5795 463177.825 15224970.5795 463177.825 15224972.5795 463175.825 15224972.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1008,top,0,1,463176.83,15224973.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224972.5795 463177.825 15224972.5795 463177.825 15224974.5795 463175.825 15224974.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1008,top,0,1,463176.83,15224975.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224974.5795 463177.825 15224974.5795 463177.825 15224976.5795 463175.825 15224976.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1008,top,0,1,463176.83,15224977.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224976.5795 463177.825 15224976.5795 463177.825 15224978.5795 463175.825 15224978.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1008,top,0,1,463176.83,15224979.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224978.5795 463177.825 15224978.5795 463177.825 15224980.5795 463175.825 15224980.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1008,top,0,1,463176.83,15224981.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224980.5795 463177.825 15224980.5795 463177.825 15224982.5795 463175.825 15224982.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1008,top,0,1,463176.83,15224983.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224982.5795 463177.825 15224982.5795 463177.825 15224984.5795 463175.825 15224984.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1008,top,0,1,463176.83,15224985.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224984.5795 463177.825 15224984.5795 463177.825 15224986.5795 463175.825 15224986.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1008,top,0,1,463176.83,15224987.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463175.825 15224986.5795 463177.825 15224986.5795 463177.825 15224988.5795 463175.825 15224988.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1008,top,0,1,463176.78,15224988.99,16.00,0.00,-0.00,1,1.64,roofs,9,0,463175.825 15224988.5795 463177.825 15224988.5795 463177.825 15224989.296380633 463175.825 15224989.506182814,1115180.38,0.00,15.33,1.82,0.00,0.88,5,6,10,roofs_top,srf49
srf50,B1008,top,0,1,463178.85,15224965.73,16.00,0.00,-0.00,1,3.40,roofs,9,0,463179.825 15224964.772848325 463179.825 15224966.5795 463177.825 15224966.5795 463177.825 15224964.98309866,1115180.38,0.00,15.33,1.82,0.00,1.81,5,6,10,roofs_top,srf50
srf51,B1008,top,0,1,463178.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224966.5795 463179.825 15224966.5795 463179.825 15224968.5795 463177.825 15224968.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1008,top,0,1,463178.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224968.5795 463179.825 15224968.5795 463179.825 15224970.5795 463177.825 15224970.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1008,top,0,1,463178.83,15224971.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224970.5795 463179.825 15224970.5795 463179.825 15224972.5795 463177.825 15224972.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1008,top,0,1,463178.83,15224973.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224972.5795 463179.825 15224972.5795 463179.825 15224974.5795 463177.825 15224974.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1008,top,0,1,463178.83,15224975.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224974.5795 463179.825 15224974.5795 463179.825 15224976.5795 463177.825 15224976.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1008,top,0,1,463178.83,15224977.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224976.5795 463179.825 15224976.5795 463179.825 15224978.5795 463177.825 15224978.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1008,top,0,1,463178.83,15224979.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224978.5795 463179.825 15224978.5795 463179.825 15224980.5795 463177.825 15224980.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1008,top,0,1,463178.83,15224981.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224980.5795 463179.825 15224980.5795 463179.825 15224982.5795 463177.825 15224982.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1008,top,0,1,463178.83,15224983.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224982.5795 463179.825 15224982.5795 463179.825 15224984.5795 463177.825 15224984.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1008,top,0,1,463178.83,15224985.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224984.5795 463179.825 15224984.5795 463179.825 15224986.5795 463177.825 15224986.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1008,top,0,1,463178.83,15224987.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463177.825 15224986.5795 463179.825 15224986.5795 463179.825 15224988.5795 463177.825 15224988.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1008,top,0,1,463178.77,15224988.89,16.00,0.00,-0.00,1,1.22,roofs,9,0,463177.825 15224988.5795 463179.825 15224988.5795 463179.825 15224989.086578453 463177.825 15224989.296380633,1115180.38,0.00,15.33,1.82,0.00,0.65,5,6,10,roofs_top,srf62
srf63,B1008,top,0,1,463181.77,15224964.57,16.00,0.00,-0.00,1,0.00,roofs,9,0,463181.825 15224964.56259799 463181.825 15224964.5795 463181.66422012256 15224964.5795,1115180.38,0.00,15.33,1.82,0.00,0.00,5,6,10,roofs_top,srf63
srf64,B1008,top,0,1,463180.84,15224965.62,16.00,0.00,-0.00,1,3.82,roofs,9,0,463181.66422012256 15224964.5795 463181.825 15224964.5795 463181.825 15224966.5795 463179.825 15224966.5795 463179.825 15224964.772848325,1115180.38,0.00,15.33,1.82,0.00,2.04,5,6,10,roofs_top,srf64
srf65,B1008,top,0,1,463180.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224966.5795 463181.825 15224966.5795 463181.825 15224968.5795 463179.825 15224968.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf65
srf66,B1008,top,0,1,463180.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224968.5795 463181.825 15224968.5795 463181.825 15224970.5795 463179.825 15224970.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf66
srf67,B1008,top,0,1,463180.83,15224971.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224970.5795 463181.825 15224970.5795 463181.825 15224972.5795 463179.825 15224972.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1008,top,0,1,463180.83,15224973.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224972.5795 463181.825 15224972.5795 463181.825 15224974.5795 463179.825 15224974.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1008,top,0,1,463180.83,15224975.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224974.5795 463181.825 15224974.5795 463181.825 15224976.5795 463179.825 15224976.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1008,top,0,1,463180.83,15224977.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224976.5795 463181.825 15224976.5795 463181.825 15224978.5795 463179.825 15224978.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1008,top,0,1,463180.83,15224979.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224978.5795 463181.825 15224978.5795 463181.825 15224980.5795 463179.825 15224980.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1008,top,0,1,463180.83,15224981.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224980.5795 463181.825 15224980.5795 463181.825 15224982.5795 463179.825 15224982.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1008,top,0,1,463180.83,15224983.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224982.5795 463181.825 15224982.5795 463181.825 15224984.5795 463179.825 15224984.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1008,top,0,1,463180.83,15224985.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224984.5795 463181.825 15224984.5795 463181.825 15224986.5795 463179.825 15224986.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1008,top,0,1,463180.83,15224987.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463179.825 15224986.5795 463181.825 15224986.5795 463181.825 15224988.5795 463179.825 15224988.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1008,top,0,1,463180.74,15224988.79,16.00,0.00,-0.00,1,0.80,roofs,9,0,463179.825 15224988.5795 463181.825 15224988.5795 463181.825 15224988.876776272 463179.825 15224989.086578453,1115180.38,0.00,15.33,1.82,0.00,0.43,5,6,10,roofs_top,srf76
srf77,B1008,top,0,1,463183.11,15224964.50,16.00,0.00,-0.00,1,0.24,roofs,9,0,463183.825 15224964.352347653 463183.825 15224964.5795 463181.825 15224964.5795 463181.825 15224964.56259799,1115180.38,0.00,15.33,1.82,0.00,0.13,5,6,10,roofs_top,srf77
srf78,B1008,top,0,1,463182.83,15224965.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224964.5795 463183.825 15224964.5795 463183.825 15224966.5795 463181.825 15224966.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1008,top,0,1,463182.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224966.5795 463183.825 15224966.5795 463183.825 15224968.5795 463181.825 15224968.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1008,top,0,1,463182.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224968.5795 463183.825 15224968.5795 463183.825 15224970.5795 463181.825 15224970.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1008,top,0,1,463182.83,15224971.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224970.5795 463183.825 15224970.5795 463183.825 15224972.5795 463181.825 15224972.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1008,top,0,1,463182.83,15224973.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224972.5795 463183.825 15224972.5795 463183.825 15224974.5795 463181.825 15224974.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1008,top,0,1,463182.83,15224975.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224974.5795 463183.825 15224974.5795 463183.825 15224976.5795 463181.825 15224976.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1008,top,0,1,463182.83,15224977.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224976.5795 463183.825 15224976.5795 463183.825 15224978.5795 463181.825 15224978.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1008,top,0,1,463182.83,15224979.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224978.5795 463183.825 15224978.5795 463183.825 15224980.5795 463181.825 15224980.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1008,top,0,1,463182.83,15224981.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224980.5795 463183.825 15224980.5795 463183.825 15224982.5795 463181.825 15224982.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1008,top,0,1,463182.83,15224983.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224982.5795 463183.825 15224982.5795 463183.825 15224984.5795 463181.825 15224984.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf87
srf88,B1008,top,0,1,463182.83,15224985.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224984.5795 463183.825 15224984.5795 463183.825 15224986.5795 463181.825 15224986.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf88
srf89,B1008,top,0,1,463182.83,15224987.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463181.825 15224986.5795 463183.825 15224986.5795 463183.825 15224988.5795 463181.825 15224988.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf89
srf90,B1008,top,0,1,463182.64,15224988.69,16.00,0.00,-0.00,1,0.38,roofs,9,0,463181.825 15224988.5795 463183.825 15224988.5795 463183.825 15224988.666974092 463181.825 15224988.876776272,1115180.38,0.00,15.33,1.82,0.00,0.21,5,6,10,roofs_top,srf90
srf91,B1008,top,0,1,463184.93,15224964.41,16.00,0.00,-0.00,1,0.66,roofs,9,0,463185.825 15224964.142097319 463185.825 15224964.5795 463183.825 15224964.5795 463183.825 15224964.352347653,1115180.38,0.00,15.33,1.82,0.00,0.35,5,6,10,roofs_top,srf91
srf92,B1008,top,0,1,463184.83,15224965.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463183.825 15224964.5795 463185.825 15224964.5795 463185.825 15224966.5795 463183.825 15224966.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf92
srf93,B1008,top,0,1,463184.83,15224967.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463183.825 15224966.5795 463185.825 15224966.5795 463185.825 15224968.5795 463183.825 15224968.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf93
srf94,B1008,top,0,1,463184.83,15224969.58,16.00,0.00,-0.00,1,4.00,roofs,9,0,463183.825 15224968.5795 463185.825 15224968.5795 463185.825 15224970.5795 463183.825 15224970.5795,1115180.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf94
