SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf31,B1006,top,0,1,463155.49,15224854.31,16.00,0.00,-0.00,1,3.51,roofs,6,0,463154.50940000004 15224853.4317 463156.50940000004 15224853.4317 463156.50940000004 15224855.097276593 463154.50940000004 15224855.280359786,1099216.62,0.00,15.33,1.82,0.00,1.87,5,6,10,roofs_top,srf31
srf32,B1006,top,0,1,463157.53,15224836.78,16.00,0.00,-0.00,1,2.60,roofs,6,0,463158.50940000004 15224836.04116974 463158.50940000004 15224837.4317 463156.50940000004 15224837.4317 463156.50940000004 15224836.224252306,1092284.88,0.00,15.33,1.82,0.00,1.39,5,6,10,roofs_top,srf32
srf33,B1006,top,0,1,463157.51,15224838.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224837.4317 463158.50940000004 15224837.4317 463158.50940000004 15224839.4317 463156.50940000004 15224839.4317,1096004.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1006,top,0,1,463157.51,15224840.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224839.4317 463158.50940000004 15224839.4317 463158.50940000004 15224841.4317 463156.50940000004 15224841.4317,1097594.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1006,top,0,1,463157.51,15224842.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224841.4317 463158.50940000004 15224841.4317 463158.50940000004 15224843.4317 463156.50940000004 15224843.4317,1097594.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1006,top,0,1,463157.51,15224844.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224843.4317 463158.50940000004 15224843.4317 463158.50940000004 15224845.4317 463156.50940000004 15224845.4317,1097714.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf36
srf37,B1006,top,0,1,463157.51,15224846.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224845.4317 463158.50940000004 15224845.4317 463158.50940000004 15224847.4317 463156.50940000004 15224847.4317,1099063.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1006,top,0,1,463157.51,15224848.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224847.4317 463158.50940000004 15224847.4317 463158.50940000004 15224849.4317 463156.50940000004 15224849.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1006,top,0,1,463157.51,15224850.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224849.4317 463158.50940000004 15224849.4317 463158.50940000004 15224851.4317 463156.50940000004 15224851.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1006,top,0,1,463157.51,15224852.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463156.50940000004 15224851.4317 463158.50940000004 15224851.4317 463158.50940000004 15224853.4317 463156.50940000004 15224853.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1006,top,0,1,463157.49,15224854.22,16.00,0.00,-0.00,1,3.15,roofs,6,0,463156.50940000004 15224853.4317 463158.50940000004 15224853.4317 463158.50940000004 15224854.914193401 463156.50940000004 15224855.097276593,1099216.62,0.00,15.33,1.82,0.00,1.68,5,6,10,roofs_top,srf41
srf42,B1006,top,0,1,463159.53,15224836.69,16.00,0.00,-0.00,1,2.96,roofs,6,0,463160.50940000004 15224835.858087176 463160.50940000004 15224837.4317 463158.50940000004 15224837.4317 463158.50940000004 15224836.04116974,1095856.38,0.00,15.33,1.82,0.00,1.58,5,6,10,roofs_top,srf42
srf43,B1006,top,0,1,463159.51,15224838.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224837.4317 463160.50940000004 15224837.4317 463160.50940000004 15224839.4317 463158.50940000004 15224839.4317,1096322.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1006,top,0,1,463159.51,15224840.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224839.4317 463160.50940000004 15224839.4317 463160.50940000004 15224841.4317 463158.50940000004 15224841.4317,1097594.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1006,top,0,1,463159.51,15224842.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224841.4317 463160.50940000004 15224841.4317 463160.50940000004 15224843.4317 463158.50940000004 15224843.4317,1097711.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1006,top,0,1,463159.51,15224844.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224843.4317 463160.50940000004 15224843.4317 463160.50940000004 15224845.4317 463158.50940000004 15224845.4317,1097715.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1006,top,0,1,463159.51,15224846.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224845.4317 463160.50940000004 15224845.4317 463160.50940000004 15224847.4317 463158.50940000004 15224847.4317,1098923.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1006,top,0,1,463159.51,15224848.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224847.4317 463160.50940000004 15224847.4317 463160.50940000004 15224849.4317 463158.50940000004 15224849.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1006,top,0,1,463159.51,15224850.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224849.4317 463160.50940000004 15224849.4317 463160.50940000004 15224851.4317 463158.50940000004 15224851.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1006,top,0,1,463159.51,15224852.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463158.50940000004 15224851.4317 463160.50940000004 15224851.4317 463160.50940000004 15224853.4317 463158.50940000004 15224853.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1006,top,0,1,463159.49,15224854.13,16.00,0.00,-0.00,1,2.78,roofs,6,0,463158.50940000004 15224853.4317 463160.50940000004 15224853.4317 463160.50940000004 15224854.731110208 463158.50940000004 15224854.914193401,1099216.62,0.00,15.33,1.82,0.00,1.48,5,6,10,roofs_top,srf51
srf52,B1006,top,0,1,463161.53,15224836.60,16.00,0.00,-0.00,1,3.33,roofs,6,0,463162.50940000004 15224835.67500461 463162.50940000004 15224837.4317 463160.50940000004 15224837.4317 463160.50940000004 15224835.858087176,1093131.38,0.00,15.33,1.82,0.00,1.78,5,6,10,roofs_top,srf52
srf53,B1006,top,0,1,463161.51,15224838.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224837.4317 463162.50940000004 15224837.4317 463162.50940000004 15224839.4317 463160.50940000004 15224839.4317,1093848.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1006,top,0,1,463161.51,15224840.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224839.4317 463162.50940000004 15224839.4317 463162.50940000004 15224841.4317 463160.50940000004 15224841.4317,1097558.25,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1006,top,0,1,463161.51,15224842.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224841.4317 463162.50940000004 15224841.4317 463162.50940000004 15224843.4317 463160.50940000004 15224843.4317,1097679.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1006,top,0,1,463161.51,15224844.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224843.4317 463162.50940000004 15224843.4317 463162.50940000004 15224845.4317 463160.50940000004 15224845.4317,1097679.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1006,top,0,1,463161.51,15224846.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224845.4317 463162.50940000004 15224845.4317 463162.50940000004 15224847.4317 463160.50940000004 15224847.4317,1098888.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1006,top,0,1,463161.51,15224848.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224847.4317 463162.50940000004 15224847.4317 463162.50940000004 15224849.4317 463160.50940000004 15224849.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1006,top,0,1,463161.51,15224850.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224849.4317 463162.50940000004 15224849.4317 463162.50940000004 15224851.4317 463160.50940000004 15224851.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1006,top,0,1,463161.51,15224852.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463160.50940000004 15224851.4317 463162.50940000004 15224851.4317 463162.50940000004 15224853.4317 463160.50940000004 15224853.4317,1099216.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1006,top,0,1,463161.48,15224854.04,16.00,0.00,-0.00,1,2.42,roofs,6,0,463160.50940000004 15224853.4317 463162.50940000004 15224853.4317 463162.50940000004 15224854.548027016 463160.50940000004 15224854.731110208,1101460.38,0.00,15.33,1.82,0.00,1.29,5,6,10,roofs_top,srf61
srf62,B1006,top,0,1,463163.53,15224836.51,16.00,0.00,-0.00,1,3.70,roofs,6,0,463164.50940000004 15224835.491922045 463164.50940000004 15224837.4317 463162.50940000004 15224837.4317 463162.50940000004 15224835.67500461,1088433.50,0.00,15.33,1.82,0.00,1.97,5,6,10,roofs_top,srf62
srf63,B1006,top,0,1,463163.51,15224838.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224837.4317 463164.50940000004 15224837.4317 463164.50940000004 15224839.4317 463162.50940000004 15224839.4317,1089310.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf63
srf64,B1006,top,0,1,463163.51,15224840.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224839.4317 463164.50940000004 15224839.4317 463164.50940000004 15224841.4317 463162.50940000004 15224841.4317,1090292.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf64
srf65,B1006,top,0,1,463163.51,15224842.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224841.4317 463164.50940000004 15224841.4317 463164.50940000004 15224843.4317 463162.50940000004 15224843.4317,1090292.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf65
srf66,B1006,top,0,1,463163.51,15224844.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224843.4317 463164.50940000004 15224843.4317 463164.50940000004 15224845.4317 463162.50940000004 15224845.4317,1090292.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf66
srf67,B1006,top,0,1,463163.51,15224846.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224845.4317 463164.50940000004 15224845.4317 463164.50940000004 15224847.4317 463162.50940000004 15224847.4317,1093744.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1006,top,0,1,463163.51,15224848.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224847.4317 463164.50940000004 15224847.4317 463164.50940000004 15224849.4317 463162.50940000004 15224849.4317,1094523.38,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1006,top,0,1,463163.51,15224850.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224849.4317 463164.50940000004 15224849.4317 463164.50940000004 15224851.4317 463162.50940000004 15224851.4317,1095552.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1006,top,0,1,463163.51,15224852.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463162.50940000004 15224851.4317 463164.50940000004 15224851.4317 463164.50940000004 15224853.4317 463162.50940000004 15224853.4317,1095552.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1006,top,0,1,463163.48,15224853.95,16.00,0.00,-0.00,1,2.05,roofs,6,0,463162.50940000004 15224853.4317 463164.50940000004 15224853.4317 463164.50940000004 15224854.364943823 463162.50940000004 15224854.548027016,1096133.50,0.00,15.33,1.82,0.00,1.09,5,6,10,roofs_top,srf71
srf72,B1006,top,0,1,463166.06,15224835.39,16.00,0.00,-0.00,1,0.08,roofs,6,0,463166.50940000004 15224835.308839481 463166.50940000004 15224835.4317 463165.16726761445 15224835.4317,1080580.75,0.00,15.33,1.82,0.00,0.04,5,6,10,roofs_top,srf72
srf73,B1006,top,0,1,463165.51,15224836.44,16.00,0.00,-0.00,1,3.98,roofs,6,0,463165.16726761445 15224835.4317 463166.50940000004 15224835.4317 463166.50940000004 15224837.4317 463164.50940000004 15224837.4317 463164.50940000004 15224835.491922045,1080733.50,0.00,15.33,1.82,0.00,2.12,5,6,10,roofs_top,srf73
srf74,B1006,top,0,1,463165.51,15224838.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224837.4317 463166.50940000004 15224837.4317 463166.50940000004 15224839.4317 463164.50940000004 15224839.4317,1089431.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1006,top,0,1,463165.51,15224840.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224839.4317 463166.50940000004 15224839.4317 463166.50940000004 15224841.4317 463164.50940000004 15224841.4317,1092536.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1006,top,0,1,463165.51,15224842.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224841.4317 463166.50940000004 15224841.4317 463166.50940000004 15224843.4317 463164.50940000004 15224843.4317,1094051.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1006,top,0,1,463165.51,15224844.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224843.4317 463166.50940000004 15224843.4317 463166.50940000004 15224845.4317 463164.50940000004 15224845.4317,1094051.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1006,top,0,1,463165.51,15224846.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224845.4317 463166.50940000004 15224845.4317 463166.50940000004 15224847.4317 463164.50940000004 15224847.4317,1096290.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1006,top,0,1,463165.51,15224848.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224847.4317 463166.50940000004 15224847.4317 463166.50940000004 15224849.4317 463164.50940000004 15224849.4317,1097531.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1006,top,0,1,463165.51,15224850.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224849.4317 463166.50940000004 15224849.4317 463166.50940000004 15224851.4317 463164.50940000004 15224851.4317,1097531.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1006,top,0,1,463165.51,15224852.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463164.50940000004 15224851.4317 463166.50940000004 15224851.4317 463166.50940000004 15224853.4317 463164.50940000004 15224853.4317,1099835.62,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1006,top,0,1,463165.47,15224853.85,16.00,0.00,-0.00,1,1.68,roofs,6,0,463164.50940000004 15224853.4317 463166.50940000004 15224853.4317 463166.50940000004 15224854.181860631 463164.50940000004 15224854.364943823,1099835.62,0.00,15.33,1.82,0.00,0.90,5,6,10,roofs_top,srf82
srf83,B1006,top,0,1,463167.65,15224835.32,16.00,0.00,-0.00,1,0.43,roofs,6,0,463168.50940000004 15224835.125756916 463168.50940000004 15224835.4317 463166.50940000004 15224835.4317 463166.50940000004 15224835.308839481,1084492.50,0.00,15.33,1.82,0.00,0.23,5,6,10,roofs_top,srf83
srf84,B1006,top,0,1,463167.51,15224836.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463166.50940000004 15224835.4317 463168.50940000004 15224835.4317 463168.50940000004 15224837.4317 463166.50940000004 15224837.4317,1084610.00,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1006,top,0,1,463167.51,15224838.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463166.50940000004 15224837.4317 463168.50940000004 15224837.4317 463168.50940000004 15224839.4317 463166.50940000004 15224839.4317,1094316.12,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1006,top,0,1,463167.51,15224840.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463166.50940000004 15224839.4317 463168.50940000004 15224839.4317 463168.50940000004 15224841.4317 463166.50940000004 15224841.4317,1096169.75,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1006,top,0,1,463167.51,15224842.43,16.00,0.00,-0.00,1,4.00,roofs,6,0,463166.50940000004 15224841.4317 463168.50940000004 15224841.4317 463168.50940000004 15224843.4317 463166.50940000004 15224843.4317,1097170.50,0.00,15.33,1.82,0.00,2.13,5,6,10,roofs_top,srf87
