SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf10,B1012,top,0,1,463225.22,15224843.49,7.00,-0.00,0.00,1,0.10,roofs,14,0,463225.13024086057 15224843.021100001 463225.2698 15224843.021100001 463225.2698 15224844.428227905,1010223.00,0.00,15.33,1.82,-0.00,0.05,5,6,10,roofs_top,srf10
srf12,B1012,top,0,1,463226.27,15224826.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224825.021100001 463227.2698 15224825.021100001 463227.2698 15224827.021100001 463225.2698 15224827.021100001,851459.44,0.00,15.33,1.82,-0.00,2.13,5,6,8,roofs_top,srf12
srf13,B1012,top,0,1,463226.27,15224828.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224827.021100001 463227.2698 15224827.021100001 463227.2698 15224829.021100001 463225.2698 15224829.021100001,934189.44,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf13
srf14,B1012,top,0,1,463226.27,15224830.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224829.021100001 463227.2698 15224829.021100001 463227.2698 15224831.021100001 463225.2698 15224831.021100001,953467.00,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf14
srf15,B1012,top,0,1,463226.27,15224832.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224831.021100001 463227.2698 15224831.021100001 463227.2698 15224833.021100001 463225.2698 15224833.021100001,977647.31,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1012,top,0,1,463226.27,15224834.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224833.021100001 463227.2698 15224833.021100001 463227.2698 15224835.021100001 463225.2698 15224835.021100001,973606.25,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf16
srf17,B1012,top,0,1,463226.27,15224836.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224835.021100001 463227.2698 15224835.021100001 463227.2698 15224837.021100001 463225.2698 15224837.021100001,997526.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf17
srf18,B1012,top,0,1,463226.27,15224838.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224837.021100001 463227.2698 15224837.021100001 463227.2698 15224839.021100001 463225.2698 15224839.021100001,999032.19,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf18
srf19,B1012,top,0,1,463226.27,15224840.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224839.021100001 463227.2698 15224839.021100001 463227.2698 15224841.021100001 463225.2698 15224841.021100001,1007314.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1012,top,0,1,463226.27,15224842.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463225.2698 15224841.021100001 463227.2698 15224841.021100001 463227.2698 15224843.021100001 463225.2698 15224843.021100001,1012245.44,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1012,top,0,1,463226.27,15224844.02,7.00,-0.00,0.00,1,3.98,roofs,14,0,463225.2698 15224843.021100001 463227.2698 15224843.021100001 463227.2698 15224845.021100001 463225.3286011361 15224845.021100001 463225.2698 15224844.428227905,1015916.69,0.00,15.33,1.82,-0.00,2.12,5,6,10,roofs_top,srf21
srf22,B1012,top,0,1,463226.35,15224846.00,7.00,-0.00,0.00,1,3.68,roofs,14,0,463225.3286011361 15224845.021100001 463227.2698 15224845.021100001 463227.2698 15224847.021100001 463225.52696141164 15224847.021100001,1020682.25,0.00,15.33,1.82,-0.00,1.96,5,6,10,roofs_top,srf22
srf23,B1012,top,0,1,463226.45,15224848.00,7.00,-0.00,0.00,1,3.29,roofs,14,0,463225.52696141164 15224847.021100001 463227.2698 15224847.021100001 463227.2698 15224849.021100001 463225.72532168723 15224849.021100001,1023689.25,0.00,15.33,1.82,-0.00,1.75,5,6,10,roofs_top,srf23
srf24,B1012,top,0,1,463226.55,15224850.00,7.00,-0.00,0.00,1,2.89,roofs,14,0,463225.72532168723 15224849.021100001 463227.2698 15224849.021100001 463227.2698 15224851.021100001 463225.92368196277 15224851.021100001,1038162.25,0.00,15.33,1.82,-0.00,1.54,5,6,10,roofs_top,srf24
srf25,B1012,top,0,1,463226.65,15224851.99,7.00,-0.00,0.00,1,2.49,roofs,14,0,463225.92368196277 15224851.021100001 463227.2698 15224851.021100001 463227.2698 15224853.021100001 463226.1220422383 15224853.021100001,1040062.38,0.00,15.33,1.82,-0.00,1.33,5,6,10,roofs_top,srf25
srf26,B1012,top,0,1,463226.74,15224853.99,7.00,-0.00,0.00,1,2.10,roofs,14,0,463226.1220422383 15224853.021100001 463227.2698 15224853.021100001 463227.2698 15224855.021100001 463226.3204025139 15224855.021100001,1047311.31,0.00,15.33,1.82,-0.00,1.12,5,6,10,roofs_top,srf26
srf27,B1012,top,0,1,463226.84,15224855.98,7.00,-0.00,0.00,1,1.70,roofs,14,0,463226.3204025139 15224855.021100001 463227.2698 15224855.021100001 463227.2698 15224857.021100001 463226.51876278943 15224857.021100001,1047080.81,0.00,15.33,1.82,-0.00,0.91,5,6,10,roofs_top,srf27
srf28,B1012,top,0,1,463226.94,15224857.97,7.00,-0.00,0.00,1,1.30,roofs,14,0,463226.51876278943 15224857.021100001 463227.2698 15224857.021100001 463227.2698 15224859.021100001 463226.71712306497 15224859.021100001,1039741.06,0.00,15.33,1.82,-0.00,0.70,5,6,10,roofs_top,srf28
srf29,B1012,top,0,1,463227.04,15224859.95,7.00,-0.00,0.00,1,0.91,roofs,14,0,463226.71712306497 15224859.021100001 463227.2698 15224859.021100001 463227.2698 15224861.021100001 463226.91548334056 15224861.021100001,1038062.19,0.00,15.33,1.82,-0.00,0.48,5,6,10,roofs_top,srf29
srf30,B1012,top,0,1,463227.14,15224861.89,7.00,-0.00,0.00,1,0.51,roofs,14,0,463226.91548334056 15224861.021100001 463227.2698 15224861.021100001 463227.2698 15224863.021100001 463227.1138436161 15224863.021100001,1032880.38,0.00,15.33,1.82,-0.00,0.27,5,6,10,roofs_top,srf30
srf31,B1012,top,0,1,463227.22,15224863.55,7.00,-0.00,0.00,1,0.12,roofs,14,0,463227.1138436161 15224863.021100001 463227.2698 15224863.021100001 463227.2698 15224864.593555812,1031193.38,0.00,15.33,1.82,-0.00,0.07,5,6,10,roofs_top,srf31
srf33,B1012,top,0,1,463228.27,15224826.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224825.021100001 463229.2698 15224825.021100001 463229.2698 15224827.021100001 463227.2698 15224827.021100001,818709.94,0.00,15.33,1.82,-0.00,2.13,5,6,8,roofs_top,srf33
srf34,B1012,top,0,1,463228.27,15224828.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224827.021100001 463229.2698 15224827.021100001 463229.2698 15224829.021100001 463227.2698 15224829.021100001,912342.25,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf34
srf35,B1012,top,0,1,463228.27,15224830.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224829.021100001 463229.2698 15224829.021100001 463229.2698 15224831.021100001 463227.2698 15224831.021100001,948639.00,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf35
srf36,B1012,top,0,1,463228.27,15224832.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224831.021100001 463229.2698 15224831.021100001 463229.2698 15224833.021100001 463227.2698 15224833.021100001,976535.88,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf36
srf37,B1012,top,0,1,463228.27,15224834.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224833.021100001 463229.2698 15224833.021100001 463229.2698 15224835.021100001 463227.2698 15224835.021100001,983488.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1012,top,0,1,463228.27,15224836.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224835.021100001 463229.2698 15224835.021100001 463229.2698 15224837.021100001 463227.2698 15224837.021100001,1009189.19,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1012,top,0,1,463228.27,15224838.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224837.021100001 463229.2698 15224837.021100001 463229.2698 15224839.021100001 463227.2698 15224839.021100001,1011169.69,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1012,top,0,1,463228.27,15224840.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224839.021100001 463229.2698 15224839.021100001 463229.2698 15224841.021100001 463227.2698 15224841.021100001,1020164.06,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1012,top,0,1,463228.27,15224842.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224841.021100001 463229.2698 15224841.021100001 463229.2698 15224843.021100001 463227.2698 15224843.021100001,1016620.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1012,top,0,1,463228.27,15224844.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224843.021100001 463229.2698 15224843.021100001 463229.2698 15224845.021100001 463227.2698 15224845.021100001,1019882.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1012,top,0,1,463228.27,15224846.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224845.021100001 463229.2698 15224845.021100001 463229.2698 15224847.021100001 463227.2698 15224847.021100001,1029426.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1012,top,0,1,463228.27,15224848.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224847.021100001 463229.2698 15224847.021100001 463229.2698 15224849.021100001 463227.2698 15224849.021100001,1036314.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1012,top,0,1,463228.27,15224850.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224849.021100001 463229.2698 15224849.021100001 463229.2698 15224851.021100001 463227.2698 15224851.021100001,1042957.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1012,top,0,1,463228.27,15224852.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224851.021100001 463229.2698 15224851.021100001 463229.2698 15224853.021100001 463227.2698 15224853.021100001,1046743.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1012,top,0,1,463228.27,15224854.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224853.021100001 463229.2698 15224853.021100001 463229.2698 15224855.021100001 463227.2698 15224855.021100001,1055044.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf47
srf48,B1012,top,0,1,463228.27,15224856.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224855.021100001 463229.2698 15224855.021100001 463229.2698 15224857.021100001 463227.2698 15224857.021100001,1047505.69,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf48
srf49,B1012,top,0,1,463228.27,15224858.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224857.021100001 463229.2698 15224857.021100001 463229.2698 15224859.021100001 463227.2698 15224859.021100001,1040283.44,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1012,top,0,1,463228.27,15224860.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224859.021100001 463229.2698 15224859.021100001 463229.2698 15224861.021100001 463227.2698 15224861.021100001,1040186.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1012,top,0,1,463228.27,15224862.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463227.2698 15224861.021100001 463229.2698 15224861.021100001 463229.2698 15224863.021100001 463227.2698 15224863.021100001,1039166.31,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1012,top,0,1,463228.27,15224864.02,7.00,-0.00,0.00,1,3.99,roofs,14,0,463227.2698 15224863.021100001 463229.2698 15224863.021100001 463229.2698 15224865.021100001 463227.31220389163 15224865.021100001 463227.2698 15224864.593555812,1034596.31,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1012,top,0,1,463228.34,15224866.00,7.00,-0.00,0.00,1,3.72,roofs,14,0,463227.31220389163 15224865.021100001 463229.2698 15224865.021100001 463229.2698 15224867.021100001 463227.5105641672 15224867.021100001,1029380.38,0.00,15.33,1.82,-0.00,1.98,5,6,10,roofs_top,srf53
srf54,B1012,top,0,1,463228.44,15224868.00,7.00,-0.00,0.00,1,3.32,roofs,14,0,463227.5105641672 15224867.021100001 463229.2698 15224867.021100001 463229.2698 15224869.021100001 463227.70892444276 15224869.021100001,1029380.38,0.00,15.33,1.82,-0.00,1.77,5,6,10,roofs_top,srf54
srf55,B1012,top,0,1,463228.54,15224870.00,7.00,-0.00,0.00,1,2.92,roofs,14,0,463227.70892444276 15224869.021100001 463229.2698 15224869.021100001 463229.2698 15224871.021100001 463227.9072847183 15224871.021100001,1033270.00,0.00,15.33,1.82,-0.00,1.56,5,6,10,roofs_top,srf55
srf56,B1012,top,0,1,463228.64,15224871.99,7.00,-0.00,0.00,1,2.53,roofs,14,0,463227.9072847183 15224871.021100001 463229.2698 15224871.021100001 463229.2698 15224873.021100001 463228.1056449939 15224873.021100001,1033270.00,0.00,15.33,1.82,-0.00,1.35,5,6,10,roofs_top,srf56
srf57,B1012,top,0,1,463228.74,15224873.99,7.00,-0.00,0.00,1,2.13,roofs,14,0,463228.1056449939 15224873.021100001 463229.2698 15224873.021100001 463229.2698 15224875.021100001 463228.3040052694 15224875.021100001,1028725.81,0.00,15.33,1.82,-0.00,1.14,5,6,10,roofs_top,srf57
srf58,B1012,top,0,1,463228.83,15224875.98,7.00,-0.00,0.00,1,1.73,roofs,14,0,463228.3040052694 15224875.021100001 463229.2698 15224875.021100001 463229.2698 15224877.021100001 463228.50236554496 15224877.021100001,1028880.00,0.00,15.33,1.82,-0.00,0.92,5,6,10,roofs_top,srf58
srf59,B1012,top,0,1,463228.93,15224877.97,7.00,-0.00,0.00,1,1.34,roofs,14,0,463228.50236554496 15224877.021100001 463229.2698 15224877.021100001 463229.2698 15224879.021100001 463228.7007258205 15224879.021100001,1028880.00,0.00,15.33,1.82,-0.00,0.71,5,6,10,roofs_top,srf59
srf60,B1012,top,0,1,463229.03,15224879.95,7.00,-0.00,0.00,1,0.94,roofs,14,0,463228.7007258205 15224879.021100001 463229.2698 15224879.021100001 463229.2698 15224881.021100001 463228.8990860961 15224881.021100001,1031377.06,0.00,15.33,1.82,-0.00,0.50,5,6,10,roofs_top,srf60
srf61,B1012,top,0,1,463229.13,15224881.90,7.00,-0.00,0.00,1,0.54,roofs,14,0,463228.8990860961 15224881.021100001 463229.2698 15224881.021100001 463229.2698 15224883.021100001 463229.0974463716 15224883.021100001,1032826.69,0.00,15.33,1.82,-0.00,0.29,5,6,10,roofs_top,srf61
srf62,B1012,top,0,1,463229.21,15224883.60,7.00,-0.00,0.00,1,0.15,roofs,14,0,463229.0974463716 15224883.021100001 463229.2698 15224883.021100001 463229.2698 15224884.758883717,1032826.69,0.00,15.33,1.82,-0.00,0.08,5,6,10,roofs_top,srf62
srf65,B1012,top,0,1,463230.27,15224828.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224827.021100001 463231.2698 15224827.021100001 463231.2698 15224829.021100001 463229.2698 15224829.021100001,914224.38,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf65
srf66,B1012,top,0,1,463230.27,15224830.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224829.021100001 463231.2698 15224829.021100001 463231.2698 15224831.021100001 463229.2698 15224831.021100001,953358.56,0.00,15.33,1.82,-0.00,2.13,5,6,9,roofs_top,srf66
srf67,B1012,top,0,1,463230.27,15224832.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224831.021100001 463231.2698 15224831.021100001 463231.2698 15224833.021100001 463229.2698 15224833.021100001,980590.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf67
srf68,B1012,top,0,1,463230.27,15224834.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224833.021100001 463231.2698 15224833.021100001 463231.2698 15224835.021100001 463229.2698 15224835.021100001,982018.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1012,top,0,1,463230.27,15224836.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224835.021100001 463231.2698 15224835.021100001 463231.2698 15224837.021100001 463229.2698 15224837.021100001,1004757.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1012,top,0,1,463230.27,15224838.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224837.021100001 463231.2698 15224837.021100001 463231.2698 15224839.021100001 463229.2698 15224839.021100001,1014381.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1012,top,0,1,463230.27,15224840.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224839.021100001 463231.2698 15224839.021100001 463231.2698 15224841.021100001 463229.2698 15224841.021100001,1026086.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1012,top,0,1,463230.27,15224842.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224841.021100001 463231.2698 15224841.021100001 463231.2698 15224843.021100001 463229.2698 15224843.021100001,1027693.75,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1012,top,0,1,463230.27,15224844.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224843.021100001 463231.2698 15224843.021100001 463231.2698 15224845.021100001 463229.2698 15224845.021100001,1032773.31,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1012,top,0,1,463230.27,15224846.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224845.021100001 463231.2698 15224845.021100001 463231.2698 15224847.021100001 463229.2698 15224847.021100001,1044466.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1012,top,0,1,463230.27,15224848.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224847.021100001 463231.2698 15224847.021100001 463231.2698 15224849.021100001 463229.2698 15224849.021100001,1049680.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1012,top,0,1,463230.27,15224850.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224849.021100001 463231.2698 15224849.021100001 463231.2698 15224851.021100001 463229.2698 15224851.021100001,1047644.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1012,top,0,1,463230.27,15224852.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224851.021100001 463231.2698 15224851.021100001 463231.2698 15224853.021100001 463229.2698 15224853.021100001,1055903.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1012,top,0,1,463230.27,15224854.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224853.021100001 463231.2698 15224853.021100001 463231.2698 15224855.021100001 463229.2698 15224855.021100001,1058682.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1012,top,0,1,463230.27,15224856.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224855.021100001 463231.2698 15224855.021100001 463231.2698 15224857.021100001 463229.2698 15224857.021100001,1054090.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1012,top,0,1,463230.27,15224858.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224857.021100001 463231.2698 15224857.021100001 463231.2698 15224859.021100001 463229.2698 15224859.021100001,1051451.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1012,top,0,1,463230.27,15224860.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224859.021100001 463231.2698 15224859.021100001 463231.2698 15224861.021100001 463229.2698 15224861.021100001,1050427.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1012,top,0,1,463230.27,15224862.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224861.021100001 463231.2698 15224861.021100001 463231.2698 15224863.021100001 463229.2698 15224863.021100001,1043598.31,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1012,top,0,1,463230.27,15224864.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224863.021100001 463231.2698 15224863.021100001 463231.2698 15224865.021100001 463229.2698 15224865.021100001,1045136.06,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1012,top,0,1,463230.27,15224866.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224865.021100001 463231.2698 15224865.021100001 463231.2698 15224867.021100001 463229.2698 15224867.021100001,1040484.06,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1012,top,0,1,463230.27,15224868.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224867.021100001 463231.2698 15224867.021100001 463231.2698 15224869.021100001 463229.2698 15224869.021100001,1039308.06,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf85
srf86,B1012,top,0,1,463230.27,15224870.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224869.021100001 463231.2698 15224869.021100001 463231.2698 15224871.021100001 463229.2698 15224871.021100001,1040578.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf86
srf87,B1012,top,0,1,463230.27,15224872.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224871.021100001 463231.2698 15224871.021100001 463231.2698 15224873.021100001 463229.2698 15224873.021100001,1040578.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf87
srf88,B1012,top,0,1,463230.27,15224874.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224873.021100001 463231.2698 15224873.021100001 463231.2698 15224875.021100001 463229.2698 15224875.021100001,1040466.19,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf88
srf89,B1012,top,0,1,463230.27,15224876.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224875.021100001 463231.2698 15224875.021100001 463231.2698 15224877.021100001 463229.2698 15224877.021100001,1037661.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf89
srf90,B1012,top,0,1,463230.27,15224878.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224877.021100001 463231.2698 15224877.021100001 463231.2698 15224879.021100001 463229.2698 15224879.021100001,1035825.94,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf90
srf91,B1012,top,0,1,463230.27,15224880.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224879.021100001 463231.2698 15224879.021100001 463231.2698 15224881.021100001 463229.2698 15224881.021100001,1037780.56,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf91
srf92,B1012,top,0,1,463230.27,15224882.02,7.00,-0.00,0.00,1,4.00,roofs,14,0,463229.2698 15224881.021100001 463231.2698 15224881.021100001 463231.2698 15224883.021100001 463229.2698 15224883.021100001,1039230.19,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf92
