SURFACE,BUILDING,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly,total_rad_Whm2,tilt_deg,B_deg,array_spacing_m,surface_azimuth_deg,area_installed_module_m2,CATteta_z,CATB,CATGB,type_orientation,surface
srf10,B1001,top,0,1,463125.40,15224874.58,16.00,-0.00,0.00,1,0.20,roofs,1,0,463126.06450000004 15224874.443712916 463126.06450000004 15224874.644100001 463124.0779473477 15224874.644100001,1100047.12,0.00,15.33,1.82,-0.00,0.11,5,6,10,roofs_top,srf10
srf11,B1001,top,0,1,463125.06,15224875.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.0779473477 15224874.644100001 463126.06450000004 15224874.644100001 463126.06450000004 15224876.644100001 463124.06450000004 15224876.644100001 463124.06450000004 15224874.64545646,1100047.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf11
srf12,B1001,top,0,1,463125.06,15224877.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224876.644100001 463126.06450000004 15224876.644100001 463126.06450000004 15224878.644100001 463124.06450000004 15224878.644100001,1100047.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf12
srf13,B1001,top,0,1,463125.06,15224879.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224878.644100001 463126.06450000004 15224878.644100001 463126.06450000004 15224880.644100001 463124.06450000004 15224880.644100001,1095580.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf13
srf14,B1001,top,0,1,463125.06,15224881.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224880.644100001 463126.06450000004 15224880.644100001 463126.06450000004 15224882.644100001 463124.06450000004 15224882.644100001,1093421.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf14
srf15,B1001,top,0,1,463125.06,15224883.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224882.644100001 463126.06450000004 15224882.644100001 463126.06450000004 15224884.644100001 463124.06450000004 15224884.644100001,1093421.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf15
srf16,B1001,top,0,1,463125.06,15224885.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224884.644100001 463126.06450000004 15224884.644100001 463126.06450000004 15224886.644100001 463124.06450000004 15224886.644100001,1088722.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf16
srf17,B1001,top,0,1,463125.06,15224887.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224886.644100001 463126.06450000004 15224886.644100001 463126.06450000004 15224888.644100001 463124.06450000004 15224888.644100001,1088357.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf17
srf18,B1001,top,0,1,463125.06,15224889.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224888.644100001 463126.06450000004 15224888.644100001 463126.06450000004 15224890.644100001 463124.06450000004 15224890.644100001,1088925.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf18
srf19,B1001,top,0,1,463125.06,15224891.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224890.644100001 463126.06450000004 15224890.644100001 463126.06450000004 15224892.644100001 463124.06450000004 15224892.644100001,1086011.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf19
srf20,B1001,top,0,1,463125.06,15224893.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463124.06450000004 15224892.644100001 463126.06450000004 15224892.644100001 463126.06450000004 15224894.644100001 463124.0799737218 15224894.644100001 463124.06450000004 15224894.492110064,1084496.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf20
srf21,B1001,top,0,1,463125.12,15224895.63,16.00,-0.00,0.00,1,3.77,roofs,1,0,463124.0799737218 15224894.644100001 463126.06450000004 15224894.644100001 463126.06450000004 15224896.644100001 463124.2835888052 15224896.644100001,1084496.50,0.00,15.33,1.82,-0.00,2.01,5,6,10,roofs_top,srf21
srf22,B1001,top,0,1,463125.22,15224897.62,16.00,-0.00,0.00,1,3.36,roofs,1,0,463124.2835888052 15224896.644100001 463126.06450000004 15224896.644100001 463126.06450000004 15224898.644100001 463124.48720388854 15224898.644100001,1089989.88,0.00,15.33,1.82,-0.00,1.79,5,6,10,roofs_top,srf22
srf23,B1001,top,0,1,463125.33,15224899.62,16.00,-0.00,0.00,1,2.95,roofs,1,0,463124.48720388854 15224898.644100001 463126.06450000004 15224898.644100001 463126.06450000004 15224900.644100001 463124.6908189719 15224900.644100001,1090956.88,0.00,15.33,1.82,-0.00,1.57,5,6,10,roofs_top,srf23
srf24,B1001,top,0,1,463125.43,15224901.62,16.00,-0.00,0.00,1,2.54,roofs,1,0,463124.6908189719 15224900.644100001 463126.06450000004 15224900.644100001 463126.06450000004 15224902.644100001 463124.89443405526 15224902.644100001,1089397.88,0.00,15.33,1.82,-0.00,1.36,5,6,10,roofs_top,srf24
srf25,B1001,top,0,1,463125.53,15224903.61,16.00,-0.00,0.00,1,2.14,roofs,1,0,463124.89443405526 15224902.644100001 463126.06450000004 15224902.644100001 463126.06450000004 15224904.644100001 463125.0980491386 15224904.644100001,1093599.12,0.00,15.33,1.82,-0.00,1.14,5,6,10,roofs_top,srf25
srf26,B1001,top,0,1,463125.63,15224905.60,16.00,-0.00,0.00,1,1.73,roofs,1,0,463125.0980491386 15224904.644100001 463126.06450000004 15224904.644100001 463126.06450000004 15224906.644100001 463125.3016642219 15224906.644100001,1093963.88,0.00,15.33,1.82,-0.00,0.92,5,6,10,roofs_top,srf26
srf27,B1001,top,0,1,463125.73,15224907.59,16.00,-0.00,0.00,1,1.32,roofs,1,0,463125.3016642219 15224906.644100001 463126.06450000004 15224906.644100001 463126.06450000004 15224908.644100001 463125.5052793053 15224908.644100001,1093963.88,0.00,15.33,1.82,-0.00,0.70,5,6,10,roofs_top,srf27
srf28,B1001,top,0,1,463125.82,15224909.41,16.00,-0.00,0.00,1,0.77,roofs,1,0,463126.06450000004 15224908.644100001 463126.06450000004 15224910.248054413 463125.67260000005 15224910.287600001 463125.5052793053 15224908.644100001,1095765.38,0.00,15.33,1.82,-0.00,0.41,5,6,10,roofs_top,srf28
srf29,B1001,top,0,1,463127.18,15224874.49,16.00,-0.00,0.00,1,0.60,roofs,1,0,463128.06450000004 15224874.241969375 463128.06450000004 15224874.644100001 463126.06450000004 15224874.644100001 463126.06450000004 15224874.443712916,1101099.12,0.00,15.33,1.82,-0.00,0.32,5,6,10,roofs_top,srf29
srf30,B1001,top,0,1,463127.06,15224875.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224874.644100001 463128.06450000004 15224874.644100001 463128.06450000004 15224876.644100001 463126.06450000004 15224876.644100001,1101099.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf30
srf31,B1001,top,0,1,463127.06,15224877.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224876.644100001 463128.06450000004 15224876.644100001 463128.06450000004 15224878.644100001 463126.06450000004 15224878.644100001,1101099.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf31
srf32,B1001,top,0,1,463127.06,15224879.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224878.644100001 463128.06450000004 15224878.644100001 463128.06450000004 15224880.644100001 463126.06450000004 15224880.644100001,1095145.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf32
srf33,B1001,top,0,1,463127.06,15224881.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224880.644100001 463128.06450000004 15224880.644100001 463128.06450000004 15224882.644100001 463126.06450000004 15224882.644100001,1093859.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf33
srf34,B1001,top,0,1,463127.06,15224883.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224882.644100001 463128.06450000004 15224882.644100001 463128.06450000004 15224884.644100001 463126.06450000004 15224884.644100001,1093859.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf34
srf35,B1001,top,0,1,463127.06,15224885.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224884.644100001 463128.06450000004 15224884.644100001 463128.06450000004 15224886.644100001 463126.06450000004 15224886.644100001,1093283.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf35
srf36,B1001,top,0,1,463127.06,15224887.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224886.644100001 463128.06450000004 15224886.644100001 463128.06450000004 15224888.644100001 463126.06450000004 15224888.644100001,1092133.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf36
srf37,B1001,top,0,1,463127.06,15224889.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224888.644100001 463128.06450000004 15224888.644100001 463128.06450000004 15224890.644100001 463126.06450000004 15224890.644100001,1093164.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf37
srf38,B1001,top,0,1,463127.06,15224891.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224890.644100001 463128.06450000004 15224890.644100001 463128.06450000004 15224892.644100001 463126.06450000004 15224892.644100001,1089387.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf38
srf39,B1001,top,0,1,463127.06,15224893.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224892.644100001 463128.06450000004 15224892.644100001 463128.06450000004 15224894.644100001 463126.06450000004 15224894.644100001,1086851.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf39
srf40,B1001,top,0,1,463127.06,15224895.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224894.644100001 463128.06450000004 15224894.644100001 463128.06450000004 15224896.644100001 463126.06450000004 15224896.644100001,1086851.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf40
srf41,B1001,top,0,1,463127.06,15224897.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224896.644100001 463128.06450000004 15224896.644100001 463128.06450000004 15224898.644100001 463126.06450000004 15224898.644100001,1093832.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf41
srf42,B1001,top,0,1,463127.06,15224899.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224898.644100001 463128.06450000004 15224898.644100001 463128.06450000004 15224900.644100001 463126.06450000004 15224900.644100001,1094067.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf42
srf43,B1001,top,0,1,463127.06,15224901.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224900.644100001 463128.06450000004 15224900.644100001 463128.06450000004 15224902.644100001 463126.06450000004 15224902.644100001,1093745.50,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf43
srf44,B1001,top,0,1,463127.06,15224903.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224902.644100001 463128.06450000004 15224902.644100001 463128.06450000004 15224904.644100001 463126.06450000004 15224904.644100001,1096327.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf44
srf45,B1001,top,0,1,463127.06,15224905.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224904.644100001 463128.06450000004 15224904.644100001 463128.06450000004 15224906.644100001 463126.06450000004 15224906.644100001,1096074.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf45
srf46,B1001,top,0,1,463127.06,15224907.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463126.06450000004 15224906.644100001 463128.06450000004 15224906.644100001 463128.06450000004 15224908.644100001 463126.06450000004 15224908.644100001,1094336.88,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf46
srf47,B1001,top,0,1,463127.04,15224909.40,16.00,-0.00,0.00,1,3.01,roofs,1,0,463126.06450000004 15224908.644100001 463128.06450000004 15224908.644100001 463128.06450000004 15224910.046239719 463126.06450000004 15224910.248054413,1096692.12,0.00,15.33,1.82,-0.00,1.60,5,6,10,roofs_top,srf47
srf48,B1001,top,0,1,463129.13,15224874.39,16.00,-0.00,0.00,1,1.01,roofs,1,0,463130.06450000004 15224874.040225834 463130.06450000004 15224874.644100001 463128.06450000004 15224874.644100001 463128.06450000004 15224874.241969375,1101099.12,0.00,15.33,1.82,-0.00,0.54,5,6,10,roofs_top,srf48
srf49,B1001,top,0,1,463129.06,15224875.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224874.644100001 463130.06450000004 15224874.644100001 463130.06450000004 15224876.644100001 463128.06450000004 15224876.644100001,1101099.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf49
srf50,B1001,top,0,1,463129.06,15224877.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224876.644100001 463130.06450000004 15224876.644100001 463130.06450000004 15224878.644100001 463128.06450000004 15224878.644100001,1101099.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf50
srf51,B1001,top,0,1,463129.06,15224879.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224878.644100001 463130.06450000004 15224878.644100001 463130.06450000004 15224880.644100001 463128.06450000004 15224880.644100001,1098637.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf51
srf52,B1001,top,0,1,463129.06,15224881.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224880.644100001 463130.06450000004 15224880.644100001 463130.06450000004 15224882.644100001 463128.06450000004 15224882.644100001,1097585.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf52
srf53,B1001,top,0,1,463129.06,15224883.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224882.644100001 463130.06450000004 15224882.644100001 463130.06450000004 15224884.644100001 463128.06450000004 15224884.644100001,1097585.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf53
srf54,B1001,top,0,1,463129.06,15224885.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224884.644100001 463130.06450000004 15224884.644100001 463130.06450000004 15224886.644100001 463128.06450000004 15224886.644100001,1097585.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf54
srf55,B1001,top,0,1,463129.06,15224887.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224886.644100001 463130.06450000004 15224886.644100001 463130.06450000004 15224888.644100001 463128.06450000004 15224888.644100001,1096284.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf55
srf56,B1001,top,0,1,463129.06,15224889.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224888.644100001 463130.06450000004 15224888.644100001 463130.06450000004 15224890.644100001 463128.06450000004 15224890.644100001,1097315.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf56
srf57,B1001,top,0,1,463129.06,15224891.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224890.644100001 463130.06450000004 15224890.644100001 463130.06450000004 15224892.644100001 463128.06450000004 15224892.644100001,1097315.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf57
srf58,B1001,top,0,1,463129.06,15224893.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224892.644100001 463130.06450000004 15224892.644100001 463130.06450000004 15224894.644100001 463128.06450000004 15224894.644100001,1097315.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf58
srf59,B1001,top,0,1,463129.06,15224895.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224894.644100001 463130.06450000004 15224894.644100001 463130.06450000004 15224896.644100001 463128.06450000004 15224896.644100001,1095338.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf59
srf60,B1001,top,0,1,463129.06,15224897.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224896.644100001 463130.06450000004 15224896.644100001 463130.06450000004 15224898.644100001 463128.06450000004 15224898.644100001,1098401.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf60
srf61,B1001,top,0,1,463129.06,15224899.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224898.644100001 463130.06450000004 15224898.644100001 463130.06450000004 15224900.644100001 463128.06450000004 15224900.644100001,1098462.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf61
srf62,B1001,top,0,1,463129.06,15224901.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224900.644100001 463130.06450000004 15224900.644100001 463130.06450000004 15224902.644100001 463128.06450000004 15224902.644100001,1098462.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf62
srf63,B1001,top,0,1,463129.06,15224903.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224902.644100001 463130.06450000004 15224902.644100001 463130.06450000004 15224904.644100001 463128.06450000004 15224904.644100001,1098887.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf63
srf64,B1001,top,0,1,463129.06,15224905.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224904.644100001 463130.06450000004 15224904.644100001 463130.06450000004 15224906.644100001 463128.06450000004 15224906.644100001,1098418.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf64
srf65,B1001,top,0,1,463129.06,15224907.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463128.06450000004 15224906.644100001 463130.06450000004 15224906.644100001 463130.06450000004 15224908.644100001 463128.06450000004 15224908.644100001,1097859.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf65
srf66,B1001,top,0,1,463129.04,15224909.30,16.00,-0.00,0.00,1,2.60,roofs,1,0,463128.06450000004 15224908.644100001 463130.06450000004 15224908.644100001 463130.06450000004 15224909.844425026 463128.06450000004 15224910.046239719,1097711.88,0.00,15.33,1.82,-0.00,1.39,5,6,10,roofs_top,srf66
srf67,B1001,top,0,1,463131.11,15224874.29,16.00,-0.00,0.00,1,1.41,roofs,1,0,463132.06450000004 15224873.838482292 463132.06450000004 15224874.644100001 463130.06450000004 15224874.644100001 463130.06450000004 15224874.040225834,1101099.12,0.00,15.33,1.82,-0.00,0.75,5,6,10,roofs_top,srf67
srf68,B1001,top,0,1,463131.06,15224875.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224874.644100001 463132.06450000004 15224874.644100001 463132.06450000004 15224876.644100001 463130.06450000004 15224876.644100001,1101099.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf68
srf69,B1001,top,0,1,463131.06,15224877.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224876.644100001 463132.06450000004 15224876.644100001 463132.06450000004 15224878.644100001 463130.06450000004 15224878.644100001,1101099.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf69
srf70,B1001,top,0,1,463131.06,15224879.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224878.644100001 463132.06450000004 15224878.644100001 463132.06450000004 15224880.644100001 463130.06450000004 15224880.644100001,1099813.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf70
srf71,B1001,top,0,1,463131.06,15224881.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224880.644100001 463132.06450000004 15224880.644100001 463132.06450000004 15224882.644100001 463130.06450000004 15224882.644100001,1099813.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf71
srf72,B1001,top,0,1,463131.06,15224883.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224882.644100001 463132.06450000004 15224882.644100001 463132.06450000004 15224884.644100001 463130.06450000004 15224884.644100001,1099813.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf72
srf73,B1001,top,0,1,463131.06,15224885.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224884.644100001 463132.06450000004 15224884.644100001 463132.06450000004 15224886.644100001 463130.06450000004 15224886.644100001,1099352.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf73
srf74,B1001,top,0,1,463131.06,15224887.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224886.644100001 463132.06450000004 15224886.644100001 463132.06450000004 15224888.644100001 463130.06450000004 15224888.644100001,1098051.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf74
srf75,B1001,top,0,1,463131.06,15224889.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224888.644100001 463132.06450000004 15224888.644100001 463132.06450000004 15224890.644100001 463130.06450000004 15224890.644100001,1099082.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf75
srf76,B1001,top,0,1,463131.06,15224891.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224890.644100001 463132.06450000004 15224890.644100001 463132.06450000004 15224892.644100001 463130.06450000004 15224892.644100001,1099082.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf76
srf77,B1001,top,0,1,463131.06,15224893.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224892.644100001 463132.06450000004 15224892.644100001 463132.06450000004 15224894.644100001 463130.06450000004 15224894.644100001,1099082.38,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf77
srf78,B1001,top,0,1,463131.06,15224895.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224894.644100001 463132.06450000004 15224894.644100001 463132.06450000004 15224896.644100001 463130.06450000004 15224896.644100001,1098848.12,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf78
srf79,B1001,top,0,1,463131.06,15224897.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224896.644100001 463132.06450000004 15224896.644100001 463132.06450000004 15224898.644100001 463130.06450000004 15224898.644100001,1099878.62,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf79
srf80,B1001,top,0,1,463131.06,15224899.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224898.644100001 463132.06450000004 15224898.644100001 463132.06450000004 15224900.644100001 463130.06450000004 15224900.644100001,1099939.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf80
srf81,B1001,top,0,1,463131.06,15224901.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224900.644100001 463132.06450000004 15224900.644100001 463132.06450000004 15224902.644100001 463130.06450000004 15224902.644100001,1099939.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf81
srf82,B1001,top,0,1,463131.06,15224903.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224902.644100001 463132.06450000004 15224902.644100001 463132.06450000004 15224904.644100001 463130.06450000004 15224904.644100001,1099939.00,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf82
srf83,B1001,top,0,1,463131.06,15224905.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224904.644100001 463132.06450000004 15224904.644100001 463132.06450000004 15224906.644100001 463130.06450000004 15224906.644100001,1101089.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf83
srf84,B1001,top,0,1,463131.06,15224907.64,16.00,-0.00,0.00,1,4.00,roofs,1,0,463130.06450000004 15224906.644100001 463132.06450000004 15224906.644100001 463132.06450000004 15224908.644100001 463130.06450000004 15224908.644100001,1100236.25,0.00,15.33,1.82,-0.00,2.13,5,6,10,roofs_top,srf84
srf85,B1001,top,0,1,463131.03,15224909.20,16.00,-0.00,0.00,1,2.20,roofs,1,0,463130.06450000004 15224908.644100001 463132.06450000004 15224908.644100001 463132.06450000004 15224909.642610334 463130.06450000004 15224909.844425026,1100236.25,0.00,15.33,1.82,-0.00,1.17,5,6,10,roofs_top,srf85
