date,PV_walls_south_E_kWh,PV_walls_south_m2,PV_walls_north_E_kWh,PV_walls_north_m2,PV_roofs_top_E_kWh,PV_roofs_top_m2,PV_walls_east_E_kWh,PV_walls_east_m2,PV_walls_west_E_kWh,PV_walls_west_m2,E_PV_gen_kWh,radiation_kWh,area_PV_m2
2009-01-01 00:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 01:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 02:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 03:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 04:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 05:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 06:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 07:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 08:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 09:00:00+01:00,0,0,0,0,4.56,416.83,0,0,0,0,4.56,29.94,416.83
2009-01-01 10:00:00+01:00,0,0,0,0,8.10,416.83,0,0,0,0,8.10,54.61,416.83
2009-01-01 11:00:00+01:00,0,0,0,0,7.22,416.83,0,0,0,0,7.22,47.05,416.83
2009-01-01 12:00:00+01:00,0,0,0,0,11.27,416.83,0,0,0,0,11.27,76.11,416.83
2009-01-01 13:00:00+01:00,0,0,0,0,9.19,416.83,0,0,0,0,9.19,63.83,416.83
2009-01-01 14:00:00+01:00,0,0,0,0,6.51,416.83,0,0,0,0,6.51,46.21,416.83
2009-01-01 15:00:00+01:00,0,0,0,0,3.54,416.83,0,0,0,0,3.54,22.19,416.83
2009-01-01 16:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 17:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 18:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 19:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 20:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 21:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 22:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-01 23:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 00:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 01:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 02:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 03:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 04:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 05:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 06:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 07:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 08:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 09:00:00+01:00,0,0,0,0,6.08,416.83,0,0,0,0,6.08,34.96,416.83
2009-01-02 10:00:00+01:00,0,0,0,0,8.68,416.83,0,0,0,0,8.68,55.95,416.83
2009-01-02 11:00:00+01:00,0,0,0,0,7.49,416.83,0,0,0,0,7.49,49.65,416.83
2009-01-02 12:00:00+01:00,0,0,0,0,9.63,416.83,0,0,0,0,9.63,66.74,416.83
2009-01-02 13:00:00+01:00,0,0,0,0,10.06,416.83,0,0,0,0,10.06,67.63,416.83
2009-01-02 14:00:00+01:00,0,0,0,0,7.99,416.83,0,0,0,0,7.99,53.62,416.83
2009-01-02 15:00:00+01:00,0,0,0,0,4.05,416.83,0,0,0,0,4.05,26.12,416.83
2009-01-02 16:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 17:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 18:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
2009-01-02 19:00:00+01:00,0,0,0,0,0.00,416.83,0,0,0,0,0.00,0.00,416.83
