date,PV_walls_south_E_kWh,PV_walls_south_m2,PV_walls_north_E_kWh,PV_walls_north_m2,PV_roofs_top_E_kWh,PV_roofs_top_m2,PV_walls_east_E_kWh,PV_walls_east_m2,PV_walls_west_E_kWh,PV_walls_west_m2,E_PV_gen_kWh,radiation_kWh,area_PV_m2
2009-01-01 00:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 01:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 02:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 03:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 04:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 05:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 06:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 07:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 08:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 09:00:00+01:00,0,0,0,0,2.42,804.46,0,0,0,0,2.42,54.58,804.46
2009-01-01 10:00:00+01:00,0,0,0,0,5.59,804.46,0,0,0,0,5.59,92.36,804.46
2009-01-01 11:00:00+01:00,0,0,0,0,8.21,804.46,0,0,0,0,8.21,119.81,804.46
2009-01-01 12:00:00+01:00,0,0,0,0,8.93,804.46,0,0,0,0,8.93,129.60,804.46
2009-01-01 13:00:00+01:00,0,0,0,0,7.64,804.46,0,0,0,0,7.64,114.27,804.46
2009-01-01 14:00:00+01:00,0,0,0,0,5.52,804.46,0,0,0,0,5.52,87.49,804.46
2009-01-01 15:00:00+01:00,0,0,0,0,2.95,804.46,0,0,0,0,2.95,45.69,804.46
2009-01-01 16:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 17:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 18:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 19:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 20:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 21:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 22:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-01 23:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 00:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 01:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 02:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 03:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 04:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 05:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 06:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 07:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 08:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 09:00:00+01:00,0,0,0,0,2.79,804.46,0,0,0,0,2.79,55.40,804.46
2009-01-02 10:00:00+01:00,0,0,0,0,5.74,804.46,0,0,0,0,5.74,91.18,804.46
2009-01-02 11:00:00+01:00,0,0,0,0,7.77,804.46,0,0,0,0,7.77,115.97,804.46
2009-01-02 12:00:00+01:00,0,0,0,0,7.79,804.46,0,0,0,0,7.79,116.96,804.46
2009-01-02 13:00:00+01:00,0,0,0,0,8.26,804.46,0,0,0,0,8.26,120.17,804.46
2009-01-02 14:00:00+01:00,0,0,0,0,6.71,804.46,0,0,0,0,6.71,101.05,804.46
2009-01-02 15:00:00+01:00,0,0,0,0,3.36,804.46,0,0,0,0,3.36,53.78,804.46
2009-01-02 16:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 17:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 18:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 19:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 20:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
2009-01-02 21:00:00+01:00,0,0,0,0,0.00,804.46,0,0,0,0,0.00,0.00,804.46
