mdot_DH_result_kgpers,T_return_DH_result_K,T_supply_DH_result_K,A_hex_heating_design_m2,A_hex_dhw_design_m2,Q_heating_W,Q_dhw_W
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
2.482,322.192,338.000,42.053,0.558,162299.000,1908.000
2.115,320.993,338.000,42.053,0.558,146005.000,4539.000
1.934,320.182,338.000,42.053,0.558,136700.000,7486.000
1.666,319.246,338.000,42.053,0.558,123268.000,7486.000
1.645,319.313,338.000,42.053,0.558,122651.000,6009.000
1.707,319.815,338.000,42.053,0.558,126849.000,3087.000
1.540,319.062,338.000,42.053,0.558,117516.000,4539.000
1.313,317.803,338.000,42.053,0.558,103530.000,7485.000
1.315,317.981,338.000,42.053,0.558,104188.000,6009.000
1.316,318.150,338.000,42.053,0.558,104782.000,4539.000
1.433,318.945,338.000,42.053,0.558,112575.000,1697.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
6.410,332.925,344.839,42.053,0.558,316958.000,2644.000
6.319,330.592,341.762,42.053,0.558,290837.000,4530.000
6.257,328.902,339.603,42.053,0.558,272756.000,7471.000
5.751,327.243,338.000,42.053,0.558,251381.000,7468.000
5.303,326.795,338.000,42.053,0.558,242698.000,5993.000
5.142,326.718,338.000,42.053,0.558,239696.000,3077.000
4.432,325.724,338.000,42.053,0.558,223173.000,4525.000
3.670,324.360,338.000,42.053,0.558,202035.000,7462.000
3.485,324.102,338.000,42.053,0.558,196712.000,5988.000
3.321,323.871,338.000,42.053,0.558,191814.000,4524.000
3.393,324.170,338.000,42.053,0.558,194678.000,1691.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
4.812,326.355,338.000,42.053,0.558,232580.000,1903.000
3.958,325.000,338.000,42.053,0.558,210784.000,4524.000
3.470,323.993,338.000,42.053,0.558,195949.000,7458.000
2.952,322.929,338.000,42.053,0.558,178724.000,7457.000
2.803,322.685,338.000,42.053,0.558,173675.000,5982.000
2.807,322.887,338.000,42.053,0.558,174487.000,3070.000
2.441,321.899,338.000,42.053,0.558,159970.000,4511.000
2.030,320.497,338.000,42.053,0.558,141282.000,7437.000
1.992,320.498,338.000,42.053,0.558,139917.000,5972.000
1.954,320.505,338.000,42.053,0.558,138571.000,4512.000
2.068,321.086,338.000,42.053,0.558,144669.000,1686.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
3.005,323.391,338.000,42.053,0.558,181829.000,1887.000
2.473,321.982,338.000,42.053,0.558,161267.000,4507.000
2.205,321.026,338.000,42.053,0.558,149186.000,7434.000
1.895,320.059,338.000,42.053,0.558,134861.000,7434.000
1.850,320.036,338.000,42.053,0.558,133108.000,5967.000
1.928,320.548,338.000,42.053,0.558,137755.000,3064.000
1.704,319.671,338.000,42.053,0.558,126227.000,4505.000
1.410,318.233,338.000,42.053,0.558,109226.000,7431.000
1.392,318.318,338.000,42.053,0.558,108694.000,5963.000
1.392,318.477,338.000,42.053,0.558,109230.000,4505.000
1.520,319.276,338.000,42.053,0.558,117375.000,1683.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
2.314,321.758,338.000,42.053,0.558,155403.000,1886.000
1.930,320.430,338.000,42.053,0.558,137433.000,4509.000
1.731,319.491,338.000,42.053,0.558,126682.000,7435.000
1.487,318.552,338.000,42.053,0.558,113561.000,7433.000
1.466,318.619,338.000,42.053,0.558,112910.000,5965.000
1.549,319.248,338.000,42.053,0.558,118516.000,3063.000
1.366,318.367,338.000,42.053,0.558,107717.000,4504.000
1.106,316.811,338.000,42.053,0.558,90652.000,7428.000
1.094,316.941,338.000,42.053,0.558,90471.000,5961.000
1.115,317.234,338.000,42.053,0.558,92439.000,4504.000
1.252,318.203,338.000,42.053,0.558,102015.000,1684.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
2.102,321.169,338.000,42.053,0.558,146152.000,1890.000
1.758,319.859,338.000,42.053,0.558,128973.000,4516.000
1.576,318.907,338.000,42.053,0.558,118456.000,7447.000
1.351,317.976,338.000,42.053,0.558,105763.000,7446.000
1.341,318.094,338.000,42.053,0.558,105711.000,5979.000
1.419,318.744,338.000,42.053,0.558,111288.000,3070.000
1.286,318.026,338.000,42.053,0.558,103027.000,4517.000
1.058,316.558,338.000,42.053,0.558,87486.000,7447.000
1.048,316.695,338.000,42.053,0.558,87416.000,5975.000
1.067,316.995,338.000,42.053,0.558,89333.000,4513.000
1.210,318.022,338.000,42.053,0.558,99487.000,1687.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
6.016,327.696,338.000,42.053,0.558,256857.000,2568.000
4.858,326.303,338.000,42.053,0.558,233249.000,4525.000
4.194,325.234,338.000,42.053,0.558,216640.000,7459.000
3.514,324.077,338.000,42.053,0.558,197334.000,7455.000
3.334,323.813,338.000,42.053,0.558,191949.000,5986.000
3.285,323.888,338.000,42.053,0.558,190977.000,3071.000
2.867,322.928,338.000,42.053,0.558,176355.000,4515.000
2.397,321.568,338.000,42.053,0.558,157418.000,7447.000
2.312,321.443,338.000,42.053,0.558,154217.000,5978.000
2.252,321.390,338.000,42.053,0.558,152043.000,4516.000
2.359,321.892,338.000,42.053,0.558,157328.000,1688.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
3.426,324.220,338.000,42.053,0.558,195675.000,1900.000
2.844,322.872,338.000,42.053,0.558,175492.000,4524.000
2.550,321.967,338.000,42.053,0.558,163612.000,7460.000
2.175,320.939,338.000,42.053,0.558,147861.000,7457.000
2.111,320.865,338.000,42.053,0.558,145425.000,5987.000
2.156,321.230,338.000,42.053,0.558,148253.000,3074.000
1.898,320.322,338.000,42.053,0.558,135875.000,4520.000
1.572,318.894,338.000,42.053,0.558,118284.000,7451.000
1.543,318.926,338.000,42.053,0.558,117173.000,5980.000
1.534,319.038,338.000,42.053,0.558,117182.000,4518.000
1.664,319.796,338.000,42.053,0.558,125043.000,1688.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
0.000,273.000,273.000,42.053,0.558,0.000,0.000
