mdot_DH_result_kgpers,T_return_DH_result_K,T_supply_DH_result_K,A_hex_heating_design_m2,A_hex_dhw_design_m2,Q_heating_W,Q_dhw_W
0.725,315.818,338.000,34.223,0.459,62393.000,4924.000
0.746,316.176,338.000,34.223,0.459,64391.000,3745.000
0.864,317.320,338.000,34.223,0.459,73296.000,1508.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
3.476,304.276,310.991,34.223,0.459,97677.000,0.000
3.326,303.466,310.123,34.223,0.459,92657.000,0.000
3.185,302.706,309.306,34.223,0.459,87981.000,0.000
3.068,302.072,308.624,34.223,0.459,84113.000,0.000
2.955,301.465,307.969,34.223,0.459,80428.000,0.000
2.852,300.915,307.376,34.223,0.459,77124.000,0.000
2.757,300.405,306.824,34.223,0.459,74066.000,0.000
5.231,333.332,345.392,34.223,0.459,261804.000,2237.000
5.127,330.190,341.226,34.223,0.459,233016.000,3777.000
5.048,327.852,338.205,34.223,0.459,212539.000,6180.000
4.001,326.251,338.000,34.223,0.459,190546.000,6175.000
3.479,325.421,338.000,34.223,0.459,178187.000,4965.000
3.225,325.077,338.000,34.223,0.459,171844.000,2594.000
2.699,323.857,338.000,34.223,0.459,155967.000,3766.000
2.188,322.309,338.000,34.223,0.459,137528.000,6159.000
2.016,321.880,338.000,34.223,0.459,131078.000,4956.000
1.879,321.537,338.000,34.223,0.459,125684.000,3762.000
1.923,321.891,338.000,34.223,0.459,128124.000,1512.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
3.527,325.698,338.000,34.223,0.459,179954.000,1673.000
2.775,324.037,338.000,34.223,0.459,158403.000,3760.000
2.381,322.864,338.000,34.223,0.459,144660.000,6158.000
1.966,321.611,338.000,34.223,0.459,128717.000,6153.000
1.800,321.152,338.000,34.223,0.459,121963.000,4947.000
1.752,321.215,338.000,34.223,0.459,120518.000,2585.000
1.504,320.149,338.000,34.223,0.459,108556.000,3749.000
1.250,318.740,338.000,34.223,0.459,94621.000,6138.000
1.194,318.615,338.000,34.223,0.459,91932.000,4937.000
1.164,318.619,338.000,34.223,0.459,90639.000,3747.000
1.257,319.352,338.000,34.223,0.459,96564.000,1506.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.974,324.618,338.000,34.223,0.459,164849.000,1681.000
2.345,322.952,338.000,34.223,0.459,143929.000,3771.000
2.006,321.740,338.000,34.223,0.459,130331.000,6166.000
1.623,320.372,338.000,34.223,0.459,113569.000,6143.000
1.442,319.764,338.000,34.223,0.459,105127.000,4927.000
1.441,320.024,338.000,34.223,0.459,105818.000,2572.000
1.265,319.113,338.000,34.223,0.459,96254.000,3735.000
1.035,317.615,338.000,34.223,0.459,82233.000,6114.000
1.010,317.644,338.000,34.223,0.459,81167.000,4921.000
0.991,317.711,338.000,34.223,0.459,80462.000,3737.000
1.093,318.571,338.000,34.223,0.459,87389.000,1504.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.417,323.309,338.000,34.223,0.459,146959.000,1663.000
1.935,321.723,338.000,34.223,0.459,128038.000,3744.000
1.674,320.573,338.000,34.223,0.459,115979.000,6130.000
1.396,319.421,338.000,34.223,0.459,102378.000,6129.000
1.312,319.178,338.000,34.223,0.459,98351.000,4932.000
1.327,319.537,338.000,34.223,0.459,99974.000,2578.000
1.162,318.611,338.000,34.223,0.459,90548.000,3746.000
0.972,317.238,338.000,34.223,0.459,78308.000,6135.000
0.953,317.302,338.000,34.223,0.459,77572.000,4934.000
0.935,317.378,338.000,34.223,0.459,76915.000,3746.000
1.031,318.252,338.000,34.223,0.459,83722.000,1506.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.437,323.360,338.000,34.223,0.459,147637.000,1672.000
1.986,321.889,338.000,34.223,0.459,130148.000,3769.000
1.728,320.768,338.000,34.223,0.459,118391.000,6172.000
1.445,319.633,338.000,34.223,0.459,104890.000,6172.000
1.356,319.381,338.000,34.223,0.459,100693.000,4965.000
1.367,319.712,338.000,34.223,0.459,102067.000,2596.000
1.194,318.768,338.000,34.223,0.459,92332.000,3769.000
1.041,317.630,338.000,34.223,0.459,82511.000,6170.000
1.014,317.658,338.000,34.223,0.459,81370.000,4964.000
1.000,317.749,338.000,34.223,0.459,80939.000,3769.000
1.096,318.583,338.000,34.223,0.459,87527.000,1515.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
3.536,304.604,311.343,34.223,0.459,99731.000,0.000
3.383,303.773,310.452,34.223,0.459,94556.000,0.000
3.243,303.015,309.638,34.223,0.459,89877.000,0.000
3.114,302.321,308.892,34.223,0.459,85629.000,0.000
2.994,301.677,308.198,34.223,0.459,81712.000,0.000
2.885,301.088,307.562,34.223,0.459,78159.000,0.000
2.771,300.477,306.902,34.223,0.459,74498.000,0.000
5.236,333.451,345.552,34.223,0.459,262923.000,2220.000
5.131,330.295,341.366,34.223,0.459,233977.000,3755.000
5.051,327.917,338.289,34.223,0.459,213104.000,6148.000
4.035,326.307,338.000,34.223,0.459,191313.000,6143.000
3.527,325.508,338.000,34.223,0.459,179404.000,4941.000
3.271,325.167,338.000,34.223,0.459,173096.000,2581.000
2.720,323.907,338.000,34.223,0.459,156650.000,3747.000
2.209,322.373,338.000,34.223,0.459,138349.000,6135.000
2.041,321.957,338.000,34.223,0.459,132054.000,4933.000
1.898,321.599,338.000,34.223,0.459,126477.000,3745.000
1.931,321.918,338.000,34.223,0.459,128472.000,1506.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
3.552,325.742,338.000,34.223,0.459,180578.000,1664.000
2.790,324.071,338.000,34.223,0.459,158857.000,3745.000
2.342,322.757,338.000,34.223,0.459,143281.000,6129.000
1.940,321.525,338.000,34.223,0.459,127648.000,6127.000
1.764,321.029,338.000,34.223,0.459,120400.000,4923.000
1.717,321.087,338.000,34.223,0.459,118916.000,2570.000
1.442,319.898,338.000,34.223,0.459,105497.000,3725.000
1.197,318.482,338.000,34.223,0.459,91677.000,6094.000
1.155,318.422,338.000,34.223,0.459,89709.000,4907.000
1.120,318.402,338.000,34.223,0.459,88124.000,3726.000
1.199,319.085,338.000,34.223,0.459,93401.000,1496.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.362,323.164,338.000,34.223,0.459,145007.000,1646.000
1.867,321.501,338.000,34.223,0.459,125187.000,3718.000
1.612,320.336,338.000,34.223,0.459,113089.000,6089.000
1.353,319.235,338.000,34.223,0.459,100186.000,6089.000
1.273,319.004,338.000,34.223,0.459,96284.000,4899.000
1.297,319.400,338.000,34.223,0.459,98356.000,2559.000
1.110,318.353,338.000,34.223,0.459,87576.000,3716.000
0.923,316.946,338.000,34.223,0.459,75211.000,6084.000
0.890,316.930,338.000,34.223,0.459,73602.000,4892.000
0.882,317.067,338.000,34.223,0.459,73533.000,3715.000
0.975,317.949,338.000,34.223,0.459,80293.000,1492.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.004,322.133,338.000,34.223,0.459,131407.000,1646.000
1.615,320.595,338.000,34.223,0.459,113928.000,3722.000
1.407,319.475,338.000,34.223,0.459,102951.000,6091.000
1.184,318.416,338.000,34.223,0.459,90948.000,6087.000
1.128,318.286,338.000,34.223,0.459,88194.000,4895.000
1.160,318.755,338.000,34.223,0.459,90825.000,2557.000
0.993,317.722,338.000,34.223,0.459,80581.000,3713.000
0.802,316.153,338.000,34.223,0.459,67211.000,6079.000
0.769,316.133,338.000,34.223,0.459,65493.000,4888.000
0.775,316.380,338.000,34.223,0.459,66400.000,3713.000
0.878,317.400,338.000,34.223,0.459,74169.000,1493.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.006,322.139,338.000,34.223,0.459,131484.000,1651.000
1.618,320.605,338.000,34.223,0.459,114055.000,3733.000
1.400,319.446,338.000,34.223,0.459,102618.000,6111.000
1.179,318.388,338.000,34.223,0.459,90644.000,6109.000
1.126,318.276,338.000,34.223,0.459,88080.000,4917.000
1.154,318.729,338.000,34.223,0.459,90517.000,2569.000
1.028,317.915,338.000,34.223,0.459,82698.000,3734.000
0.840,316.415,338.000,34.223,0.459,69824.000,6111.000
0.811,316.416,338.000,34.223,0.459,68333.000,4912.000
0.813,316.630,338.000,34.223,0.459,68965.000,3729.000
0.927,317.686,338.000,34.223,0.459,77345.000,1499.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
1.425,293.368,299.147,34.223,0.459,34465.000,0.000
1.474,293.625,299.430,34.223,0.459,35811.000,0.000
1.511,293.816,299.640,34.223,0.459,36819.000,0.000
1.541,293.973,299.812,34.223,0.459,37647.000,0.000
1.545,293.997,299.838,34.223,0.459,37774.000,0.000
1.555,294.049,299.895,34.223,0.459,38049.000,0.000
1.559,294.070,299.918,34.223,0.459,38162.000,0.000
5.105,329.942,340.820,34.223,0.459,230243.000,2160.000
4.600,327.242,338.000,34.223,0.459,203316.000,3747.000
3.683,325.721,338.000,34.223,0.459,183105.000,6130.000
2.925,324.219,338.000,34.223,0.459,162565.000,6124.000
2.579,323.481,338.000,34.223,0.459,151797.000,4929.000
2.436,323.288,338.000,34.223,0.459,147423.000,2571.000
2.047,322.086,338.000,34.223,0.459,132628.000,3730.000
1.678,320.593,338.000,34.223,0.459,116172.000,6111.000
1.566,320.276,338.000,34.223,0.459,111228.000,4916.000
1.484,320.072,338.000,34.223,0.459,107586.000,3732.000
1.542,320.549,338.000,34.223,0.459,111107.000,1500.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
2.862,324.379,338.000,34.223,0.459,161504.000,1662.000
2.263,322.723,338.000,34.223,0.459,140916.000,3745.000
1.955,321.574,338.000,34.223,0.459,128261.000,6132.000
1.623,320.371,338.000,34.223,0.459,113560.000,6127.000
1.521,320.092,338.000,34.223,0.459,109068.000,4932.000
1.512,320.312,338.000,34.223,0.459,109324.000,2576.000
1.277,319.171,338.000,34.223,0.459,96927.000,3739.000
1.056,317.734,338.000,34.223,0.459,83510.000,6117.000
1.009,317.635,338.000,34.223,0.459,81068.000,4920.000
0.988,317.691,338.000,34.223,0.459,80235.000,3735.000
1.087,318.542,338.000,34.223,0.459,87054.000,1502.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
0.000,273.000,273.000,34.223,0.459,0.000,0.000
