mdot_DH_result_kgpers,T_return_DH_result_K,T_supply_DH_result_K,A_hex_heating_design_m2,A_hex_dhw_design_m2,Q_heating_W,Q_dhw_W
1.065,318.081,338.000,28.541,0.787,78273.000,10464.000
0.967,317.771,338.000,28.541,0.787,73486.000,8389.000
0.880,317.872,338.000,28.541,0.787,69911.000,4252.000
0.842,317.256,338.000,28.541,0.787,66805.000,6317.000
0.785,316.077,338.000,28.541,0.787,61515.000,10466.000
0.715,315.890,338.000,28.541,0.787,57792.000,8384.000
0.683,316.027,338.000,28.541,0.787,56516.000,6312.000
0.675,316.785,338.000,28.541,0.787,57667.000,2230.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.037,285.510,290.535,28.541,0.787,777.000,0.000
0.193,286.852,291.982,28.541,0.787,4143.000,0.000
0.329,287.837,293.057,28.541,0.787,7189.000,0.000
0.425,288.491,293.775,28.541,0.787,9393.000,0.000
0.511,289.061,294.402,28.541,0.787,11414.000,0.000
0.587,289.558,294.950,28.541,0.787,13242.000,0.000
4.267,329.879,340.822,28.541,0.787,192023.000,3394.000
4.192,327.620,338.000,28.541,0.787,175738.000,6328.000
3.424,326.095,338.000,28.541,0.787,160100.000,10483.000
2.670,324.416,338.000,28.541,0.787,141309.000,10477.000
2.150,323.098,338.000,28.541,0.787,125639.000,8399.000
1.884,322.606,338.000,28.541,0.787,117154.000,4253.000
1.645,321.504,338.000,28.541,0.787,107251.000,6314.000
1.541,320.604,338.000,28.541,0.787,101707.000,10466.000
1.393,320.164,338.000,28.541,0.787,95619.000,8388.000
1.270,319.818,338.000,28.541,0.787,90370.000,6315.000
1.181,319.909,338.000,28.541,0.787,87169.000,2231.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
2.215,323.806,338.000,28.541,0.787,129038.000,2507.000
1.948,322.624,338.000,28.541,0.787,119030.000,6326.000
1.800,321.682,338.000,28.541,0.787,112432.000,10485.000
1.529,320.549,338.000,28.541,0.787,101175.000,10479.000
1.375,320.072,338.000,28.541,0.787,94777.000,8401.000
1.230,319.888,338.000,28.541,0.787,89037.000,4257.000
1.013,318.386,338.000,28.541,0.787,76872.000,6321.000
0.928,317.168,338.000,28.541,0.787,70416.000,10471.000
0.870,317.095,338.000,28.541,0.787,67717.000,8391.000
0.830,317.166,338.000,28.541,0.787,66030.000,6318.000
0.802,317.700,338.000,28.541,0.787,65895.000,2232.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
0.000,273.000,273.000,28.541,0.787,0.000,0.000
