mdot_DH_result_kgpers,T_return_DH_result_K,T_supply_DH_result_K,A_hex_heating_design_m2,A_hex_dhw_design_m2,Q_heating_W,Q_dhw_W
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
3.356,322.114,338.000,57.593,0.790,220550.000,2566.000
2.850,320.885,338.000,57.593,0.790,197811.000,6338.000
2.605,320.062,338.000,57.593,0.790,185052.000,10482.000
2.240,319.115,338.000,57.593,0.790,166520.000,10482.000
2.194,319.135,338.000,57.593,0.790,164758.000,8407.000
2.308,319.734,338.000,57.593,0.790,172147.000,4288.000
2.081,318.973,338.000,57.593,0.790,159367.000,6338.000
1.773,317.698,338.000,57.593,0.790,140138.000,10480.000
1.767,317.853,338.000,57.593,0.790,140591.000,8406.000
1.771,318.038,338.000,57.593,0.790,141567.000,6338.000
1.937,318.871,338.000,57.593,0.790,152703.000,2301.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
8.776,332.881,344.776,57.593,0.790,433347.000,3500.000
8.649,330.511,341.657,57.593,0.790,397094.000,6326.000
8.564,328.805,339.480,57.593,0.790,372140.000,10459.000
7.785,327.165,338.000,57.593,0.790,342510.000,10455.000
7.182,326.720,338.000,57.593,0.790,330669.000,8384.000
6.983,326.664,338.000,57.593,0.790,326989.000,4275.000
6.010,325.658,338.000,57.593,0.790,304148.000,6319.000
4.966,324.274,338.000,57.593,0.790,274863.000,10447.000
4.717,324.020,338.000,57.593,0.790,267648.000,8377.000
4.499,323.798,338.000,57.593,0.790,261106.000,6317.000
4.611,324.123,338.000,57.593,0.790,265507.000,2292.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
6.543,326.312,338.000,57.593,0.790,317450.000,2559.000
5.365,324.932,338.000,57.593,0.790,287119.000,6317.000
4.699,323.909,338.000,57.593,0.790,266655.000,10441.000
3.986,322.826,338.000,57.593,0.790,242709.000,10439.000
3.777,322.571,338.000,57.593,0.790,235493.000,8367.000
3.807,322.820,338.000,57.593,0.790,237583.000,4264.000
3.308,321.825,338.000,57.593,0.790,217631.000,6297.000
2.738,320.383,338.000,57.593,0.790,191434.000,10409.000
2.686,320.391,338.000,57.593,0.790,189614.000,8353.000
2.639,320.411,338.000,57.593,0.790,187985.000,6298.000
2.803,321.029,338.000,57.593,0.790,196838.000,2285.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
4.076,323.333,338.000,57.593,0.790,247639.000,2539.000
3.341,321.888,338.000,57.593,0.790,218984.000,6291.000
2.974,320.914,338.000,57.593,0.790,202214.000,10405.000
2.548,319.925,338.000,57.593,0.790,182271.000,10405.000
2.485,319.905,338.000,57.593,0.790,179826.000,8346.000
2.603,320.459,338.000,57.593,0.790,186885.000,4255.000
2.300,319.574,338.000,57.593,0.790,171098.000,6289.000
1.896,318.108,338.000,57.593,0.790,147481.000,10401.000
1.871,318.189,338.000,57.593,0.790,146731.000,8339.000
1.873,318.363,338.000,57.593,0.790,147619.000,6288.000
2.054,319.207,338.000,57.593,0.790,159300.000,2282.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
3.133,321.692,338.000,57.593,0.790,211312.000,2538.000
2.602,320.324,338.000,57.593,0.790,186210.000,6294.000
2.329,319.363,338.000,57.593,0.790,171256.000,10406.000
1.992,318.400,338.000,57.593,0.790,152956.000,10404.000
1.965,318.478,338.000,57.593,0.790,152149.000,8342.000
2.086,319.145,338.000,57.593,0.790,160341.000,4253.000
1.836,318.249,338.000,57.593,0.790,145463.000,6286.000
1.480,316.661,338.000,57.593,0.790,121814.000,10396.000
1.464,316.797,338.000,57.593,0.790,121602.000,8335.000
1.496,317.106,338.000,57.593,0.790,124487.000,6286.000
1.688,318.125,338.000,57.593,0.790,138147.000,2282.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
2.841,321.095,338.000,57.593,0.790,198492.000,2543.000
2.367,319.745,338.000,57.593,0.790,174502.000,6306.000
2.117,318.771,338.000,57.593,0.790,159915.000,10424.000
1.807,317.816,338.000,57.593,0.790,142225.000,10423.000
1.796,317.952,338.000,57.593,0.790,142341.000,8362.000
1.909,318.633,338.000,57.593,0.790,150420.000,4264.000
1.726,317.898,338.000,57.593,0.790,138898.000,6307.000
1.410,316.383,338.000,57.593,0.790,117167.000,10424.000
1.399,316.541,338.000,57.593,0.790,117259.000,8358.000
1.429,316.858,338.000,57.593,0.790,120114.000,6302.000
1.629,317.936,338.000,57.593,0.790,134544.000,2288.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
8.157,327.639,338.000,57.593,0.790,350296.000,3404.000
6.568,326.220,338.000,57.593,0.790,317509.000,6319.000
5.671,325.142,338.000,57.593,0.790,294731.000,10443.000
4.741,323.968,338.000,57.593,0.790,267974.000,10436.000
4.475,323.676,338.000,57.593,0.790,259904.000,8373.000
4.449,323.811,338.000,57.593,0.790,259877.000,4265.000
3.873,322.833,338.000,57.593,0.790,239541.000,6303.000
3.225,321.438,338.000,57.593,0.790,213086.000,10424.000
3.114,321.326,338.000,57.593,0.790,208904.000,8361.000
3.037,321.285,338.000,57.593,0.790,206152.000,6305.000
3.193,321.823,338.000,57.593,0.790,213907.000,2288.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
4.644,324.158,338.000,57.593,0.790,266497.000,2555.000
3.842,322.781,338.000,57.593,0.790,238406.000,6317.000
3.441,321.861,338.000,57.593,0.790,221964.000,10445.000
2.926,320.810,338.000,57.593,0.790,200084.000,10439.000
2.844,320.749,338.000,57.593,0.790,196930.000,8376.000
2.913,321.142,338.000,57.593,0.790,201231.000,4271.000
2.562,320.227,338.000,57.593,0.790,184234.000,6311.000
2.117,318.771,338.000,57.593,0.790,159921.000,10430.000
2.076,318.808,338.000,57.593,0.790,158393.000,8365.000
2.066,318.933,338.000,57.593,0.790,158540.000,6308.000
2.250,319.728,338.000,57.593,0.790,169805.000,2289.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
0.000,273.000,273.000,57.593,0.790,0.000,0.000
