mdot_DH_result_kgpers,T_return_DH_result_K,T_supply_DH_result_K,A_hex_heating_design_m2,A_hex_dhw_design_m2,Q_heating_W,Q_dhw_W
2.303,326.436,339.741,14.049,7.975,91506.000,36705.000
2.757,323.207,340.939,14.049,7.975,94853.000,109776.000
3.199,321.211,342.224,14.049,7.975,98464.000,182850.000
1.964,323.733,338.000,14.049,7.975,80531.000,36710.000
1.867,323.263,338.000,14.049,7.975,78441.000,36710.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.234,288.823,294.140,14.049,7.975,5199.000,0.000
0.280,289.448,294.829,14.049,7.975,6316.000,0.000
0.325,290.029,295.469,14.049,7.975,7394.000,0.000
0.365,290.545,296.038,14.049,7.975,8379.000,0.000
2.339,327.596,341.522,14.049,7.975,96487.000,39829.000
2.287,325.295,338.261,14.049,7.975,87403.000,36705.000
2.752,322.313,339.803,14.049,7.975,91678.000,109777.000
3.201,320.087,340.789,14.049,7.975,94432.000,182850.000
1.732,322.545,338.000,14.049,7.975,75286.000,36706.000
1.646,322.051,338.000,14.049,7.975,73140.000,36706.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.091,286.793,291.917,14.049,7.975,1954.000,0.000
0.147,287.630,292.831,14.049,7.975,3209.000,0.000
0.199,288.356,293.627,14.049,7.975,4395.000,0.000
0.238,288.886,294.210,14.049,7.975,5309.000,0.000
2.328,326.718,340.379,14.049,7.975,93284.000,39784.000
2.158,324.592,338.000,14.049,7.975,84401.000,36705.000
2.745,321.171,338.355,14.049,7.975,87664.000,109775.000
3.202,318.978,339.378,14.049,7.975,90497.000,182849.000
1.614,321.860,338.000,14.049,7.975,72317.000,36705.000
1.547,321.437,338.000,14.049,7.975,70510.000,36705.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.138,287.493,292.681,14.049,7.975,2995.000,0.000
0.192,288.255,293.516,14.049,7.975,4225.000,0.000
0.251,289.062,294.403,14.049,7.975,5620.000,0.000
0.290,289.577,294.970,14.049,7.975,6551.000,0.000
2.333,327.102,340.883,14.049,7.975,94696.000,39858.000
2.232,324.888,338.000,14.049,7.975,85747.000,36709.000
2.750,321.938,339.327,14.049,7.975,90354.000,109779.000
3.201,320.043,340.734,14.049,7.975,94277.000,182852.000
1.678,322.240,338.000,14.049,7.975,73957.000,36709.000
1.612,321.847,338.000,14.049,7.975,72266.000,36709.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.144,287.578,292.774,14.049,7.975,3127.000,0.000
0.191,288.249,293.510,14.049,7.975,4216.000,0.000
0.244,288.961,294.292,14.049,7.975,5441.000,0.000
0.283,289.476,294.860,14.049,7.975,6368.000,0.000
2.332,327.027,340.785,14.049,7.975,94420.000,39868.000
2.212,324.812,338.000,14.049,7.975,85401.000,36707.000
2.749,321.732,339.065,14.049,7.975,89629.000,109778.000
3.201,319.832,340.464,14.049,7.975,93522.000,182851.000
1.681,322.260,338.000,14.049,7.975,74050.000,36708.000
1.613,321.852,338.000,14.049,7.975,72285.000,36708.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
1.007,298.781,305.064,14.049,7.975,26476.000,0.000
1.002,298.719,304.997,14.049,7.975,26329.000,0.000
0.997,298.650,304.922,14.049,7.975,26163.000,0.000
0.984,298.480,304.737,14.049,7.975,25758.000,0.000
2.407,331.488,346.968,14.049,7.975,112008.000,43952.000
2.338,329.364,343.565,14.049,7.975,102259.000,36704.000
2.771,325.825,344.288,14.049,7.975,104317.000,109775.000
3.196,323.329,344.937,14.049,7.975,106170.000,182848.000
2.289,325.455,338.469,14.049,7.975,87977.000,36705.000
2.210,324.803,338.000,14.049,7.975,85356.000,36705.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.453,291.683,297.292,14.049,7.975,10633.000,0.000
0.486,292.101,297.752,14.049,7.975,11485.000,0.000
0.514,292.464,298.152,14.049,7.975,12238.000,0.000
0.522,292.568,298.267,14.049,7.975,12455.000,0.000
2.347,328.321,342.463,14.049,7.975,99139.000,39770.000
2.296,325.913,339.063,14.049,7.975,89621.000,36700.000
2.750,322.035,339.450,14.049,7.975,90695.000,109770.000
3.202,319.043,339.460,14.049,7.975,90725.000,182843.000
1.753,322.664,338.000,14.049,7.975,75807.000,36699.000
1.670,322.195,338.000,14.049,7.975,73764.000,36699.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.065,286.380,291.469,14.049,7.975,1392.000,0.000
0.111,287.096,292.247,14.049,7.975,2392.000,0.000
0.166,287.891,293.117,14.049,7.975,3626.000,0.000
0.201,288.378,293.651,14.049,7.975,4432.000,0.000
2.323,326.440,340.006,14.049,7.975,92243.000,39672.000
2.077,324.247,338.000,14.049,7.975,82841.000,36698.000
2.558,319.969,338.000,14.049,7.975,83267.000,109768.000
3.021,316.943,338.000,14.049,7.975,83327.000,182841.000
1.539,321.387,338.000,14.049,7.975,70301.000,36698.000
1.478,320.983,338.000,14.049,7.975,68587.000,36698.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
2.304,325.009,338.152,14.049,7.975,87103.000,39662.000
1.861,323.232,338.000,14.049,7.975,78303.000,36698.000
2.366,318.905,338.000,14.049,7.975,79324.000,109768.000
2.851,315.977,338.000,14.049,7.975,79859.000,182842.000
1.410,320.498,338.000,14.049,7.975,66560.000,36698.000
1.370,320.206,338.000,14.049,7.975,65345.000,36699.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.005,285.184,290.190,14.049,7.975,101.000,0.000
2.308,325.253,338.473,14.049,7.975,87988.000,39709.000
1.897,323.412,338.000,14.049,7.975,79102.000,36701.000
2.426,319.250,338.000,14.049,7.975,80601.000,109770.000
2.906,316.301,338.000,14.049,7.975,81024.000,182843.000
1.428,320.630,338.000,14.049,7.975,67107.000,36700.000
1.363,320.153,338.000,14.049,7.975,65124.000,36699.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
1.897,323.104,338.000,14.049,7.975,78709.000,39547.000
1.546,321.433,338.000,14.049,7.975,70492.000,36691.000
1.981,316.337,338.000,14.049,7.975,69814.000,109762.000
2.369,312.726,338.000,14.049,7.975,67780.000,182835.000
1.201,318.815,338.000,14.049,7.975,59687.000,36693.000
1.188,318.701,338.000,14.049,7.975,59235.000,36696.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.420,291.259,296.825,14.049,7.975,9780.000,0.000
0.444,291.566,297.163,14.049,7.975,10395.000,0.000
0.465,291.837,297.462,14.049,7.975,10946.000,0.000
0.480,292.024,297.667,14.049,7.975,11327.000,0.000
2.368,327.983,342.344,14.049,7.975,98804.000,43539.000
2.294,325.792,338.905,14.049,7.975,89185.000,36702.000
2.751,322.137,339.579,14.049,7.975,91056.000,109772.000
3.201,319.472,340.006,14.049,7.975,92243.000,182846.000
1.758,322.694,338.000,14.049,7.975,75935.000,36702.000
1.681,322.259,338.000,14.049,7.975,74041.000,36703.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.114,287.134,292.289,14.049,7.975,2450.000,0.000
0.157,287.771,292.985,14.049,7.975,3433.000,0.000
0.206,288.454,293.735,14.049,7.975,4562.000,0.000
0.254,289.094,294.439,14.049,7.975,5677.000,0.000
2.328,326.742,340.406,14.049,7.975,93359.000,39766.000
2.145,324.536,338.000,14.049,7.975,84146.000,36702.000
2.724,320.799,338.000,14.049,7.975,86346.000,109772.000
3.203,318.274,338.484,14.049,7.975,88020.000,182846.000
1.604,321.798,338.000,14.049,7.975,72051.000,36702.000
1.532,321.341,338.000,14.049,7.975,70103.000,36702.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
0.000,273.000,273.000,14.049,7.975,0.000,0.000
